record_id,state,year,district,block,seat_no,seat_id_printed,tier,stage,caste_reservation,women_reserved,winner_gender,reservation_raw,legacy_caste_reading,legacy_woman_reading,absence_policy,source_path,source_sha256,source_page,source_bbox,bbox_units,ocr_path,ocr_sha256,raw_ocr,quality_flags
bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace:6:50,West Bengal,2018,Hooghly,Khanakul - IT,50,Khanakul - IT/ZP-50,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1353-SEC-draft reservation-Hooghly.pdf,bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace,6,"[0.0, 1724.5, 2550, 3513]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1353-SEC-draft reservation-Hooghly-06.tsv,9832dfeebc73e8ff7d506025a4b28c8751bba4cf49521dc0439bdb59337aa479,"Khanakul - IT / ZP-50
Chingra, Palaspai-I, Natibpur-
II and Palaspai-II Grams
(A.K.SING
State Election Commissioner,
West Bengal State Election Commission
15-31-17
H.\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Hooghly\Order draft Hooghly.doc 6 of 6",draft_order;unreviewed_ocr;source_pinned_header_repair
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:1:1,West Bengal,2018,Purba Medinipur,Sahid Matangini,1,Sahid Matangini/ZP-1,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,1,"[0.0, 2665.5, 2550, 3513]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-01.tsv,60b74309366e61f5b8eaf13a12469e8b2ec778c22c0a882f4ee5dee35ae65c50,"Sahid Matangini / ZP-1
Santipur-I, Santipur-II, aes
Sahid Matangini 3 Kharui-I and Kharui-II
Grams
1 of 7",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:2,West Bengal,2018,Purba Medinipur,Sahid Matangini,2,Sahid Matangini/ZP-2,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 197.0, 2550, 467.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Sahid Matangini / ZP-2 WOMEN
~ Balluk-II, Balluk-I and
Kakharda Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:3,West Bengal,2018,Purba Medinipur,Sahid Matangini,3,Sahid Matangini/ZP-3,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 455.5, 2550, 754.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Sahid Matangini / ZP-3
Dhalhara, Raghunathpur-I
and Raghunathpur-II WOMEN
Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:4,West Bengal,2018,Purba Medinipur,Tamluk,4,Tamluk/ZP-4,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 742.0, 2550, 1026.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Tamluk / ZP-4
Bishnubar-II, Pipulberia-
II, Pipulberia-I and Uttar
Sonamui Grams
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:5,West Bengal,2018,Purba Medinipur,Tamluk,5,Tamluk/ZP-5,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 1014.5, 2550, 1332.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Tamluk / ZP-5
Nilkunthia, Anantapur-I,
Tamluk 3 Srirampur-I and
Srirampur-II Grams
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:6,West Bengal,2018,Purba Medinipur,Tamluk,6,Tamluk/ZP-6,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 1320.0, 2550, 1622.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Tamluk / ZP-6
Anantapur-II, Bishnubar-
I, Padumpur-I and
Padumpur-II Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:7,West Bengal,2018,Purba Medinipur,Kolaghat,7,Kolaghat/ZP-7,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 1610.0, 2550, 1983.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Kolaghat / ZP-7
Brindabanchak, WOMEN
Khanyadihi,
Baishnabchak, Siddha-I
and Siddha-II Grams
Panchayats",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:8,West Bengal,2018,Purba Medinipur,Kolaghat,8,Kolaghat/ZP-8,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 1971.0, 2550, 2192.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"3 Kolaghat / ZP-8
eta Gopalnagar, Kola-lII,
Kola-I and Pulsita Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:9,West Bengal,2018,Purba Medinipur,Kolaghat,9,Kolaghat/ZP-9,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 2180.0, 2550, 2498.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Kolaghat / ZP-9
Amalhanda, Sagarbarh,
Bhogpur and Deriachak WOMEN
Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:10,West Bengal,2018,Purba Medinipur,Panskura-I,10,Panskura-I/ZP-10,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 2486.5, 2550, 2689.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Panskura-I / ZP-10
Mysore, Keshapat and
Panskura-I Grams
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:2:11,West Bengal,2018,Purba Medinipur,Panskura-I,11,Panskura-I/ZP-11,zp_member,draft,BC,,,BC,BC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,"[0.0, 2677.0, 2550, 3513]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,"Panskura-I 3 Panskura-I / ZP-11
Gobindanagar, Ghoshpur,
Haur, Chaitanyapur-I and
Chaitanyapur-II Grams
BC
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc 2 of 7",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:12,West Bengal,2018,Purba Medinipur,Panskura-I,12,Panskura-I/ZP-12,zp_member,draft,BC,True,,BC WOMEN,BC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 142.0, 2550, 557.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Panskura-I / ZP-12
Pratappur-I, Pratappur-II,
a) Radhaballavchak,
Purushottampore, BC WOMEN
Raghunathbari and
Khandakhola Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:13,West Bengal,2018,Purba Medinipur,Moyna,13,Moyna/ZP-13,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 545.5, 2550, 800.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Moyna / ZP-13
Gokulnagar,
Paramanandapur and WOMEN
Ramchak Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:14,West Bengal,2018,Purba Medinipur,Moyna,14,Moyna/ZP-14,zp_member,draft,BC,,,BC,BC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 788.0, 2550, 1072.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Moyna / ZP-14
Srikantha, Tilkhoja,
Moyna 3 Moyna-II and Moyna-I
Grams
BC",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:15,West Bengal,2018,Purba Medinipur,Moyna,15,Moyna/ZP-15,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 1060.5, 2550, 1348.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Moyna / ZP-15
Gojina, Bakcha,
Naichanpur-I and SC WOMEN
Naichanpur-II Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:16,West Bengal,2018,Purba Medinipur,Nandakumar,16,Nandakumar/ZP-16,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 1336.0, 2550, 1698.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Nandakumar / ZP-16
Dakshin Narikelda,
Kumarchak, WOMEN
Bargodagodar and Chak
Simulia Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:17,West Bengal,2018,Purba Medinipur,Nandakumar,17,Nandakumar/ZP-17,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 1686.5, 2550, 2026.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Nandakumar / ZP-17
Byabattarhat Paschim,
Byabattarhat Purba, WOMEN
Basudebpur and Kumarara
Grams
Nandakumar 3",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:18,West Bengal,2018,Purba Medinipur,Nandakumar,18,Nandakumar/ZP-18,zp_member,draft,SC,,,SC,SC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 2014.5, 2550, 2411.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Nandakumar / ZP-18
Kalyanpur, Sitalpur
Paschim, Saoraberia
Jalpai-II and Saoraberia
Jalpai-I Grams
SC",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:19,West Bengal,2018,Purba Medinipur,Mahishadal,19,Mahishadal/ZP-19,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 2399.5, 2550, 2681.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Mahishadal / ZP-19
Amritberia, Satish
Samanta, Kismatnaikundi
and Itamogra-I Grams
Mahishadal 3",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:3:20,West Bengal,2018,Purba Medinipur,Mahishadal,20,Mahishadal/ZP-20,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,"[0.0, 2669.0, 2550, 3513]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,"Mahishadal / ZP-20
Itamogra-lII,
Garhkamalpur, Lakshya-I
and Lakshya-II Grams
WOMEN
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc 3 of 7",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:21,West Bengal,2018,Purba Medinipur,Mahishadal,21,Mahishadal/ZP-21,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 153.5, 2550, 399.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"-* Betkundu Grams
Mahishadal / ZP-21
Natshal-II, Natshal-I and sc
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:22,West Bengal,2018,Purba Medinipur,Haldia,22,Haldia/ZP-22,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 387.0, 2550, 589.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Haldia / ZP-22
Baruttarhingly and
Chakdwipa Grams
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:23,West Bengal,2018,Purba Medinipur,Haldia,23,Haldia/ZP-23,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 577.5, 2550, 863.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Haldia : Haldia / ZP-23
Deulpota and Debhog
Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:24,West Bengal,2018,Purba Medinipur,Sutahata,24,Sutahata/ZP-24,zp_member,draft,SC,,,SC,SC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 851.0, 2550, 1107.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Sutahata / ZP-24
Kukrahati, Chaitanyapur SC
and Ashadtalia Grams
Sutahata 2",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:25,West Bengal,2018,Purba Medinipur,Sutahata,25,Sutahata/ZP-25,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 1095.0, 2550, 1324.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Sutahata / ZP-25
Guaberia, Horekhali and
Joynagar Grams",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:26,West Bengal,2018,Purba Medinipur,Nandigram-II,26,Nandigram-II/ZP-26,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 1312.5, 2550, 1631.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Nandigram-II / ZP-26
Boyal-I, Boyal-II,
Khodambari-II and
Khodambari-I Grams
Nandigram-II 2",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:27,West Bengal,2018,Purba Medinipur,Nandigram-II,27,Nandigram-II/ZP-27,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 1619.0, 2550, 1881.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Nandigram-II / ZP-27
Birulia, Amdabad-I and
Amdabad-II Grams SC
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:28,West Bengal,2018,Purba Medinipur,Nandigram-I,28,Nandigram-I/ZP-28,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 1869.5, 2550, 2102.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Nandigram-I / ZP-28
Bhekutia, Mahammadpur
and Kendamari Jalpai
Grams
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:29,West Bengal,2018,Purba Medinipur,Nandigram-I,29,Nandigram-I/ZP-29,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 2090.0, 2550, 2347.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Nandigram-I / ZP-29
Nandigram, Haripur, ~
Daudpur and Samsabad
Nandigram-I 3 Gam",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:30,West Bengal,2018,Purba Medinipur,Nandigram-I,30,Nandigram-I/ZP-30,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 2335.0, 2550, 2675.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Nandigram-I / ZP-30
Kalicharanpur,
Gokulnagar and
Sonachura Grams
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:4:31,West Bengal,2018,Purba Medinipur,Bhagwanpur-I,31,Bhagwanpur-I/ZP-31,zp_member,draft,BC,,,BC,BC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,"[0.0, 2663.0, 2550, 3513]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,"Bhagwanpur-I / ZP-31
Bhagwanpur-I 3 Bibhisanpur, Beundia and
Simulia Grams
BC
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9,11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc
4 of 7",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:5:32,West Bengal,2018,Purba Medinipur,Bhagwanpur-I,32,Bhagwanpur-I/ZP-32,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,5,"[0.0, 139.0, 2550, 477.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-05.tsv,4d740341724a4fb73d52d5c489378dc9cfa4678f14923afc9068f87a2899e848,"Bhagwanpur-I / ZP-32
Mahammadpur-I,
o Mahammadpur-II,
Gurgram and Bhagwanpur
Grams
SC
WOMEN",draft_order;unreviewed_ocr
6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca:5:33,West Bengal,2018,Purba Medinipur,Bhagwanpur-I,33,Bhagwanpur-I/ZP-33,zp_member,draft,BC,,,BC,BC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,5,"[0.0, 465.0, 2550, 737.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-05.tsv,4d740341724a4fb73d52d5c489378dc9cfa4678f14923afc9068f87a2899e848,"Bhagwanpur-I / ZP-33
Kakra, Kajlagarh and
Kotebarh Grams BC",draft_order;unreviewed_ocr
