dataset,table,row_id,source_path,source_page,quality_flags
nadia_2008,gp_seats,3fb8d6c2ab229ee70744,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,36,reservation_cell_unread;reservation_totals_mismatch
nadia_2008,gp_seats,dc358afc2001e1bfc5a5,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,36,reservation_cell_unread;reservation_totals_mismatch
nadia_2008,gp_seats,c119f1f8526cf8bf0abc,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,36,reservation_totals_mismatch
nadia_2008,gp_seats,1f7201a351353413ccc9,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,36,reservation_cell_unread;reservation_totals_mismatch
nadia_2008,gp_seats,aa837efb74dd02aa9739,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,1,seat_universe_mismatch
nadia_2008,gp_seats,97c5d340ec912611dccb,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,1,seat_universe_mismatch
nadia_2008,gp_seats,cb4a7dcf9e915045ac84,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,1,seat_universe_mismatch
nadia_2008,gp_seats,34ef2b1787ea06adee10,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,1,seat_universe_mismatch
nadia_2008,gp_seats,6a61ce701011fbffcc9d,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,1,seat_universe_mismatch
nadia_2008,gp_seats,92c58a0636216cfadd95,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,1,seat_universe_mismatch
nadia_2008,gp_seats,2f74f2a89a6074ec72e6,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,2,seat_universe_mismatch
nadia_2008,gp_seats,c09eaee3a8279153a286,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,2,seat_universe_mismatch
nadia_2008,gp_seats,c62790e2b8249077de14,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,2,seat_universe_mismatch
nadia_2008,gp_seats,e973beb498ee4bd61688,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,2,seat_universe_mismatch
nadia_2008,gp_seats,32b23786f4d980415edf,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,2,seat_universe_mismatch
nadia_2008,gp_seats,0fe09686d3ba15dfe91b,data/wb/gp_source_search/historical_expansion/nadia_Badkulla-I_75f86c99.pdf,2,seat_universe_mismatch
nadia_2008,gp_seats,22675865ed3a40a0bd9e,data/wb/gp_source_search/historical_expansion/nadia_Fatepur_59ae9e3a.pdf,5,caste_women_columns_conflict
nadia_2008,gp_seats,3e2281fec1934ef6fe2c,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,b088233d57c396a39f75,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,94bda559f82a433d2912,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,d90dc8d4a4bec534e7b6,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,8127acbfb7a9491c2bb5,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,519aa51209dd8218c058,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,5a2a11e96a773443835a,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,2e0a24503f1fc722374e,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch;women_marker_missing
nadia_2008,gp_seats,621d470ad625a56180de,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,3146cfb13ef765630224,data/wb/gp_source_search/historical_expansion/nadia_Muru_2ec52bfa.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,ea3928eb7bcd3a389190,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,2eebd212d360f1447049,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,3b600cea5bd8e71f58f4,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,29e79362cbdc4fa71e05,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch;women_marker_missing
nadia_2008,gp_seats,21c880a43d4cd846d9c9,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,a77b9cce10bf3aac7aed,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,745bc01ac501309d3cd1,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,4912b27b1e76b44e4531,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,dcf4c5f5d7601e5ccf02,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,dcb6e01fbfdba84e809d,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,0e39184acc313a388da5,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,77ae77cf4b10bb5278ad,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,4efb96762c676a0bf2ff,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,f0f857b72ee4aa4e5dbd,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch;women_marker_missing
nadia_2008,gp_seats,f3d281e5c9a6cd9a14ef,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,cb529b1479b017ca5d82,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,4f86400c0efb25cb7b7c,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,efd59e8f1080f278df08,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,f80fe4a9388e94002437,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch;women_marker_missing
nadia_2008,gp_seats,eeadd9664b9f60017018,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,61a7c962204b775f89a4,data/wb/gp_source_search/historical_expansion/nadia_Nand_810c5005.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,dd635556d61a7da5a451,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,15ec577ddfade71811a5,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch;women_marker_missing
nadia_2008,gp_seats,e9cbdae291af27c7edf3,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,895e060cbeb2acc07539,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,4846501dbea9c955ce32,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,42eb676f867e6b8a621e,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,af4354c1d50ef989f194,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,82b86e2409699380fde9,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,0ea5ee42555203f710b9,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,39e2008d2f61355f69e4,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,477c72c32ee83b0405b6,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,553840e542ee7748c825,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,dbbca9fd3f51d4526287,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch;women_marker_missing
nadia_2008,gp_seats,625b5631787daf3fc952,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,dc65a6950e826581c988,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,8d3044968a4917360525,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,3b9baa5593d1a811c455,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,6b61118fc97761bb137f,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,2681832520bc6a01b21c,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,959792bb4988f9c35907,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,c122527a36649b3a62ba,data/wb/gp_source_search/historical_expansion/nadia_Raha_3f3eef56.pdf,2,reservation_totals_mismatch
nadia_2008,gp_seats,f82b3bb8b4b25890a269,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,fd251dd7cf4e3dc7dbb2,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,d964f5bad73a1feff1c3,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,f60cceb15e7f087dc04b,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,777e06d9fffcfe526b5b,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,233adf9808e7edaff4b6,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,a1f814dd41d964bc3cd9,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,1,reservation_totals_mismatch
nadia_2008,gp_seats,6889e0e17298a6002ab8,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,2,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,b223ab7a87f7e2ea5038,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,2,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,062d2b1c10b59a45fa72,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,2,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,672e54597fe5cb75e2fa,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,2,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,6b1a3324e019f21b079a,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,2,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,7944022d17256f70f0a2,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,2,reservation_seat_ambiguous;reservation_totals_mismatch
nadia_2008,gp_seats,48d286733e5f652850f1,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,3,reservation_totals_mismatch
nadia_2008,gp_seats,9286c541dc76ba0ad180,data/wb/gp_source_search/historical_expansion/nadia_FormATMGP_e1dd3845.pdf,3,reservation_totals_mismatch
nadia_2008,gp_seats,96a9cd2f96f41a1ce652,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_c16eed1b.pdf,7,women_marker_missing
nadia_2008,gp_seats,ccef8b629dac6e8193d5,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,1,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,02ec526646b045d6c639,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,1,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,6e2c7c217c7cae510bf0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,1,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,654b332eb17789a0c02e,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,1,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,3de1b78271313ae39d3d,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,2,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,e2169f9fa5d26d4d29a7,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,2,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,b2d7176f07d364b1750e,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,3,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,69551a12316963d48a32,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,3,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,39d54f432316c00613a8,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,3,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,f8757924a854034cf973,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,4,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,c6addeb959dacb6bfb10,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,4,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,cc9347d1af8eb2e6ec09,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,4,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,ae5c8d33256a0c2d0af6,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,4,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,d5091027d20e9fa49ab4,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,5,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,cd8d27e8a5634d23a42e,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,5,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,df46bfc0e3a0bd5b6ac6,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,5,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,af88bf5eadd572511f53,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,5,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,a259c3bfeef4e17ad986,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,6,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,dcb35e8adb5606eaee38,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,6,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,8507f27784073f6d90b6,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,7,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,6788b371c555c8c28519,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,7,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,8e799f761e0677c6fe4e,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,7,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,7d1cc9a9a0bcd591a5ed,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,7,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,890bdcc7f425e3635bb9,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,8,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,f800aea62cdfe53e81c8,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,8,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,bfaecbf473d0d8d8acd9,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,8,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,179ec3fa691968bc1250,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,8,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,4aee2f2dc8dd682472fd,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,9,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,8789a4ee34a86a41701c,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,9,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,84d53ef9f307d9aa04c6,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,10,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,9043207d4fe35ed935cb,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,10,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,d4250ec7f6b1eeb6a8ec,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,10,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,1cd6a58f44b2689dcda6,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,10,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,d67f8df6ed3926a97a4f,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,11,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,372a05835e6cb4af4a2b,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,11,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,bb4f21e651381c10f518,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,11,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,a59ac30f6339a1811fce,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,12,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,94172be0385572f8774a,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,12,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,8117ecf4f50080fefa87,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,12,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,b13df78f7ba46e0a6bd1,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,13,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,09382c23fe552333564a,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,13,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,f673b5c2d132aee2e7a7,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,13,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,ba7c8ad2b398665429fc,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,14,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,d97a68d03eed9d51aec9,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,14,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,294868cee5e6d127ce57,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,14,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,2f11cc6a6b863931cb17,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,15,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,d7a29d6730bba08c511f,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,15,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,8d8840cde2adf2ad6891,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,15,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,8c7820cc5ffe54e92449,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,15,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,3aa29d4be56404418ee9,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,16,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,09622259291859464d3c,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,16,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,d6b36a815667fef29b12,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,16,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,760b2c70373c8336a6f0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,16,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,7ff439476d608533d600,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,16,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,31d2a9e0cabaa32a931d,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,17,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,fbbb2f03727ed68fbba2,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,17,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,a751377184313c80bd63,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,17,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,9a5ab86054fd43a1892b,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,17,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,224167a29e0bee9b1f97,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,18,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,ebe4e308cd597f398b9c,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,18,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,8ca644ce951f9c1d53b5,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,18,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,50640178471f407c553a,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,19,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,56287ee9249cf9e6a5eb,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,19,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,30930c99de09ed58011a,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,19,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,1fecb7d49d99447e28dc,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,19,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,e1736f379838696f3885,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,20,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,02565c200be995531230,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,20,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
nadia_2008,gp_seats,022556e428e109ee330a,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,20,gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch
