source_path,sha256,cache,pages,reader_status,pages_with_text,tables,semantic_status,seat_records,flagged_seat_or_candidate_records
data/wb/2023/alipurduar/alipurduar_i_form_a_banchukamari_pdf_734_30kb_2023030222.pdf,4785be07ec0033f88e2f9db08b4e3bcffdbe5de4355f8c5fabd58da4e86c1aa6,data/wb/derived/native/4785be07ec0033f88e2f9db08b4e3bcffdbe5de4355f8c5fabd58da4e86c1aa6.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_chakowakheti_pdf_682_62kb_2023030251.pdf,40249c2301e00c3bd740b20951cff85e9a8b5850e67f7f33fc755cb121c3400d,data/wb/derived/native/40249c2301e00c3bd740b20951cff85e9a8b5850e67f7f33fc755cb121c3400d.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_mathura_pdf_622_29kb_2023030228-1.pdf,1bba7a82057a49804252e965a73859f243d47c6a2f2f5742a9e860c899e8b580,data/wb/derived/native/1bba7a82057a49804252e965a73859f243d47c6a2f2f5742a9e860c899e8b580.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_parorpar_pdf_700_38kb_2023030299.pdf,49230c56833f18b9d70099b718abd70fe2f49a3bad67c7b9772bb20f4ad55eb7,data/wb/derived/native/49230c56833f18b9d70099b718abd70fe2f49a3bad67c7b9772bb20f4ad55eb7.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_patlakhawa_pdf_643_87kb_2023030246.pdf,3d02f5e0466a842b67d0f9421c4f083451e51f3ee47cd5eb313d27d32636e680,data/wb/derived/native/3d02f5e0466a842b67d0f9421c4f083451e51f3ee47cd5eb313d27d32636e680.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_purba_kathalbari_pdf_742_90kb_2023030222-1.pdf,9de76dcdf0c21d5e2fdb9d845a0838af5cfdb247e50091c2a527e964f5dd1f4d,data/wb/derived/native/9de76dcdf0c21d5e2fdb9d845a0838af5cfdb247e50091c2a527e964f5dd1f4d.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_salkumar_i_pdf_700_98kb_2023030273-1.pdf,b2582a5dcf1491d6b419acc2aeb4df8ad64c67335b7c3f22d0d8ee86346182a7,data/wb/derived/native/b2582a5dcf1491d6b419acc2aeb4df8ad64c67335b7c3f22d0d8ee86346182a7.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_salkumar_ii_pdf_667_04kb_2023030244.pdf,28c0cf29205dc1ac6e202ba866984f1959169136871e94427000a72781ef8144,data/wb/derived/native/28c0cf29205dc1ac6e202ba866984f1959169136871e94427000a72781ef8144.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_tapshikhata_pdf_701_33kb_2023030225.pdf,a5bdfae04ed429c37692d638ac22a6b15db3e8279e323dee0bcc7d1f35877177,data/wb/derived/native/a5bdfae04ed429c37692d638ac22a6b15db3e8279e323dee0bcc7d1f35877177.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_a_vivekananda_i_pdf_694_70kb_2023030242.pdf,bd320388cf435ef3768f806dcc60be3f5853f720cf29fd68188a5828c9862114,data/wb/derived/native/bd320388cf435ef3768f806dcc60be3f5853f720cf29fd68188a5828c9862114.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
