file,district,election_year,content_kind,stage,pages,bytes,sha256,text_bytes,source_url,archive_url,container,archive_member,manual_entry_status,duplicate_of,notes
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Jorpatki_MTB1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,518475,a1d8b25a78917ec7ccdc5cfa15f25dbd5f5c38a8896f7cfb744eaeb97274e2e0,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Jorpatki_MTB1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Kedarhat_MTB1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,552220,196069c35e58c94db04d498df04e93099f35b2485aed4bcbaf6d6ff5ab0e986f,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Kedarhat_MTB1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Khurshamari_MTB1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,428651,92d3a2f009fcd5011545aa5fce85645de14ca9e15322d4b42b5ddf2282e09697,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Khurshamari_MTB1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Nayathat_MTB1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,517521,aad546b0b4b440dc3b2c106a473ede4b1ae47e582162ac9e16e91135933ff21c,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Nayathat_MTB1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Pachagar_MTB1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,483273,2cc525d7779ea9e91dd99dd8c79a6ef29673c2c4364a0f129559b79158342740,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Pachagar_MTB1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Shikarpur_MTB1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,499427,3de250da61e1ee367cee76d21f79ff1ccf2fe9960c3e5f34118f66eb9df44a9b,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_A_Shikarpur_MTB1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_B_Mtb_1_Block.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,828385,ca85e0bbf0d1df0a2daad8e7d2e6bdc2e969c473f7215747a35ccc83a4c56b73,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 1_from A&B/from_B_Mtb_1_Block.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/ZP FINAL ORDER.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,489041,d315f43a4878095e7e8da11c56ad894cc4ef123ba6d4382cf874443335d46d94,6143,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/ZP FINAL ORDER.pdf,ready_for_manual_review,2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-I/ZP FINAL ORDER.pdf,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_AK Paradubi_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1241779,3b78d1034e93fa4cd469c4ffdc74d1b09c1f9751df84071f90e4bc3384f556da,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_AK Paradubi_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Barasulmari_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1091064,dda3f6f845a6d05c94444be9102461bc3ae048781f88b5644c4651f2cf61e1e8,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Barasulmari_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Fulbari_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1025520,16d94635f82960217780c2f68ec2af78274e9496a50235372504f91dc39f6bff,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Fulbari_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Goksadanga_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,987530,146af8933b2e251c48a9fad4a1480d86c7912903e895e3ad8ba0229202937f6d,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Goksadanga_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Latapota_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1104480,7cac9939af318f1b2b2292eb7fb374c9c2978ec777d7233ae92d428c2c951e27,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Latapota_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Nishiganj 1_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,969831,c34649d5c9e7dab7934c509e54b9e162ab02513aee9803b0dc73f3569f53954f,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Nishiganj 1_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Nishiganj 2_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,750062,ea52e2ebada50d886de582de18bfaf889b44920e92a822163b5b7442eadcf695,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Nishiganj 2_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Premerdanga_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1000296,0e9b85696b166b481192fe032b44c98e1abd1a964377c8ecdbe1e2c6fabd5c30,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Premerdanga_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Ruidanga_MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,688722,b6b216132c0a93bfdedf1b8f886acb42ba445a441fbba533783c946a941a5a8c,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Ruidanga_MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Unishbisha _MTB 2.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1204626,35e95ff6287fba02f5cbc8824f91de09339d366e3be12139efa801d088d70ee2,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_A_Unishbisha _MTB 2.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_B_MTB 2 block.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,1,658798,47b22e117c42c82133e296d35a20f42a59599040566d026d749bd7931e758102,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Mtb 2 _from A&B/from_B_MTB 2 block.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A 1_ADABARI.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,1204979,fdedee461774678fa719f665ec9775f346a043a9782fe4c780e6fb1f6ac174af,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitai/Form A 1_ADABARI.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A 1_BR.CHATRA.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,5,945662,4b9e87bc7bc5ad4419debfbbd06784bd6529b413def2f037b42cc04db2d246c9,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitai/Form A 1_BR.CHATRA.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A 1_CHAMTA.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,5,974457,3cb717999049e530c340ecf96e31ea0f73bba2c8872508cb486ca7e3e273bde9,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitai/Form A 1_CHAMTA.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_SITAI II.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,700550,2246afbeeda9b9093e34db3cd80c4f976e2c14a4ba161d09d27ac354d065b5b9,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_SITAI II.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_Sitai I.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,755220,d6d34fbb73a45e829f4403d65579b974f1bd4858f3e22df814d8c0fe3b1ab428,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitai/Form A1_Sitai I.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/Form B1_SITAI.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,1065837,45ca294543ec487f6b3e687a0b31020b33af29c9f152e3499c461cff775024ea,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitai/Form B1_SITAI.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitai/ZP FINAL ORDER.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,489041,d315f43a4878095e7e8da11c56ad894cc4ef123ba6d4382cf874443335d46d94,6143,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitai/ZP FINAL ORDER.pdf,ready_for_manual_review,2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-I/ZP FINAL ORDER.pdf,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Barikaimari.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1048790,9af51ba477f353618f5d2a934107ef78c0dc4601e3790f7b8b3d77a289c3633e,69,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Barikaimari.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Bhawarthana.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1000637,64d7608375bc2b9256a0e52f240d0d11de3bf4c4ebdad59d5531361359bbbcad,69,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Bhawarthana.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Burirhat 1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,622180,548d6f0a47afe21c126ba8babf46af0205277f050fa9c8ce206dc2b51abeeacf,45,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Burirhat 1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-ChottoSalbari.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1068837,5095354c360067c5e435ba563c940cd1a6c4466b82ff7ea8b12ce6b52e628b30,69,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-ChottoSalbari.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Golenowhati.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,700706,f51d3160912d897cc5495c6fe07b96c71033f0987d344c679daae50defbd1871,45,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Golenowhati.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Gosarihat.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,726287,03f2e99e5ef951fde59270eddfb022d8cb02fb4a310b9a7c7691b39f12229986,45,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Gosarihat.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Khalisamari.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,927311,e5d3289333d2f22943bd122ac78099c272ddc35e2d1754b41a7d7c869f61b367,69,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Khalisamari.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Lalbazar.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,955021,819b16bb2423679e74bf8cce5946c1a753f5258d17108f740921f6f3904ece57,69,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Lalbazar.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Sitalkuchi.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1046973,22820323627bc062f8282f051a6fd44592e1901ddb7b7cc5669ca25521d18eba,69,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form A1-Sitalkuchi.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form B1-Sitalkuchi.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,772312,d8d12aee8712fa87c11912b296c17530d40e4f0f3115ebdeb9860eb13d102fbe,45,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/Form B1-Sitalkuchi.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/ZP FINAL ORDER.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,489041,d315f43a4878095e7e8da11c56ad894cc4ef123ba6d4382cf874443335d46d94,6143,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Sitalkuchi/ZP FINAL ORDER.pdf,ready_for_manual_review,2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-I/ZP FINAL ORDER.pdf,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tfg-I/FORM B1_TUFAN-1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,6,2368131,0c7ae4e758cb33b1fe452b436ce37d261013f252aee302cc4d57c0f6c5334fba,11325,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tfg-I/FORM B1_TUFAN-1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tfg-I/FORM_A_TUFANGANJ-1.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,22,9749806,2bd4acd0fa82f39a838e66b9a8b3a70bf6a2777137a03dec5332721e4afa43d7,7848,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tfg-I/FORM_A_TUFANGANJ-1.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tfg-I/ZP FINAL ORDER.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,489041,d315f43a4878095e7e8da11c56ad894cc4ef123ba6d4382cf874443335d46d94,6143,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tfg-I/ZP FINAL ORDER.pdf,ready_for_manual_review,2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-I/ZP FINAL ORDER.pdf,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/ZP FINAL ORDER.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,4,489041,d315f43a4878095e7e8da11c56ad894cc4ef123ba6d4382cf874443335d46d94,6143,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/ZP FINAL ORDER.pdf,ready_for_manual_review,2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-I/ZP FINAL ORDER.pdf,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Barokodali l Tufanganj ll.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1826295,d1eb9bcfc3a0b2181be7680ab79f603499eb35c8b980930e5b229f9bbb3772e7,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Barokodali l Tufanganj ll.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Barokodali ll Tufanganj ll.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,1594717,8668eb7661bf07686a454e68e8b3dd16af6dea9086d2e1de7aa1ba21139bb3db,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Barokodali ll Tufanganj ll.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Bhanukumari ll Tufanganj ll.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,1453904,749ebaf776afb147196efc9090a21f33b41de9b4a7dd265f73e39539d59479ce,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Bhanukumari ll Tufanganj ll.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Falimari Tufanganj ll.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,1362357,83cf6dacfc19ccb50d74e3fb23bf1e67d3ff6ef4544ac1dedafe8207e9a28d0c,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Falimari Tufanganj ll.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Rampur l Tufanganj ll.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,1925150,36365748e9cf8fd7075aae6b36a5a3bf2481bb24463452d4a561301a8cd6fc2e,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Rampur l Tufanganj ll.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Rampur ll Tufanganj ll.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,3,2359269,6c2d1b41a90c0477ea24fec1a9a661eacc9478ad967b4803db38de30cf1e0115,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Rampur ll Tufanganj ll.pdf,ready_for_manual_review,,
2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Salbari l Tufanganj ll.pdf,Cooch Behar,2023,gp_ward_ps_zp_orders,final,2,2291458,c7b54bc6f91b3453f9a4bbb7ab0e8aeef9d31cd4c6df3cdafc7a617abb79ea90,0,https://drive.google.com/file/d/1Q3YxcYKOnbFIoqI4RfEWFgse1M8rJ3NF/view,,2023/cooch_behar/final_form_a1_b1.rar,CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Salbari l Tufanganj ll.pdf,ready_for_manual_review,,
