row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,state,district,year,tier,gram_panchayat,block,assembly_parts_raw,electors_2012,constituencies_2008,seats_2008,single_seated_constituencies_2013,double_seated_constituencies_2013,constituencies_2013,seats_2013,st_nonwomen_seats,sc_nonwomen_seats,obc_nonwomen_seats,st_women_seats,sc_women_seats,obc_women_seats,women_other_seats,source_list_scope,review_status,quality_flags
bbb39b67d32e07ea149a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,3,"[124.58, 97.46000000000004, 775.41999, 120.98000000000002]","PDF points, top-left origin","[""Patikabari"", ""81/136-\n154"", ""14298"", ""10"", ""13"", ""16"", ""0"", ""16"", ""16"", ""0"", ""4"", ""0"", ""0"", ""4"", ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Patikabari,,81/136- 154,14298,10,13,16,0,16,16,0,4,0,0,4,0,4,ward_counts_not_office_status,native_extracted_review_stage,
575bedd980c4835235a4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,4,"[124.58, 120.98000000000002, 775.41999, 144.37999500000006]","PDF points, top-left origin","[""Bethuadahari-II"", ""81/116-\n135"", ""15746"", ""11"", ""15"", ""18"", ""0"", ""18"", ""18"", ""0"", ""4"", ""1"", ""0"", ""2"", ""2"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Bethuadahari-II,,81/116- 135,15746,11,15,18,0,18,18,0,4,1,0,2,2,5,ward_counts_not_office_status,native_extracted_review_stage,
2de72bb47cc796e90a01,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,5,"[124.58, 144.37999500000006, 775.41999, 167.78000000000003]","PDF points, top-left origin","[""Bethuadahari-I"", ""81/90-\n115"", ""21273"", ""13"", ""20"", ""24"", ""0"", ""24"", ""24"", ""0"", ""5"", ""1"", ""0"", ""5"", ""1"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Bethuadahari-I,,81/90- 115,21273,13,20,24,0,24,24,0,5,1,0,5,1,6,ward_counts_not_office_status,native_extracted_review_stage,
2b0c74c9fbac35a83232,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,6,"[124.58, 167.78000000000003, 775.41999, 191.32999500000005]","PDF points, top-left origin","[""Bikrampur"", ""79/143-\n167"", ""18396"", ""12"", ""16"", ""21"", ""0"", ""21"", ""21"", ""0"", ""2"", ""3"", ""0"", ""2"", ""2"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Bikrampur,,79/143- 167,18396,12,16,21,0,21,21,0,2,3,0,2,2,6,ward_counts_not_office_status,native_extracted_review_stage,
cad35df750cab0f33cce,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,7,"[124.58, 191.32999500000005, 775.41999, 203.81000000000006]","PDF points, top-left origin","[""Majhergram"", ""81/23-41"", ""13476"", ""10"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""2"", ""2"", ""0"", ""1"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Majhergram,,81/23-41,13476,10,13,15,0,15,15,0,2,2,0,1,2,4,ward_counts_not_office_status,native_extracted_review_stage,
9685b904bb4a06da8665,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,8,"[124.58, 203.81000000000006, 775.41999, 216.29000000000002]","PDF points, top-left origin","[""Nakashipara"", ""81/42-62"", ""15210"", ""12"", ""14"", ""17"", ""0"", ""17"", ""17"", ""1"", ""2"", ""1"", ""0"", ""2"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Nakashipara,,81/42-62,15210,12,14,17,0,17,17,1,2,1,0,2,2,4,ward_counts_not_office_status,native_extracted_review_stage,
82833cc54b8317eaebf0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,9,"[124.58, 216.29000000000002, 775.41999, 228.77000000000004]","PDF points, top-left origin","[""Billwagram"", ""81/63-89"", ""21480"", ""15"", ""19"", ""24"", ""0"", ""24"", ""24"", ""0"", ""4"", ""2"", ""0"", ""5"", ""1"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Billwagram,,81/63-89,21480,15,19,24,0,24,24,0,4,2,0,5,1,6,ward_counts_not_office_status,native_extracted_review_stage,
4ca8605803d0c97d30f9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,10,"[124.58, 228.77000000000004, 775.41999, 252.17000000000002]","PDF points, top-left origin","[""Birpur-II"", ""81/155-\n169"", ""13178"", ""9"", ""12"", ""15"", ""0"", ""15"", ""15"", ""0"", ""1"", ""3"", ""0"", ""1"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Birpur-II,,81/155- 169,13178,9,12,15,0,15,15,0,1,3,0,1,2,4,ward_counts_not_office_status,native_extracted_review_stage,
e654d4ed57ea408867a4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,11,"[124.58, 252.17000000000002, 775.41999, 275.68999500000007]","PDF points, top-left origin","[""Birpur-I"", ""81/170-\n179"", ""9248"", ""5"", ""8"", ""9"", ""1"", ""10"", ""11"", ""0"", ""2"", ""1"", ""0"", ""0"", ""2"", ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Birpur-I,,81/170- 179,9248,5,8,9,1,10,11,0,2,1,0,0,2,3,ward_counts_not_office_status,native_extracted_review_stage,
b204f7c370ce6c748500,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,12,"[124.58, 275.68999500000007, 775.41999, 299.08999500000004]","PDF points, top-left origin","[""Dogachhia"", ""81/180-\n198"", ""15044"", ""12"", ""14"", ""17"", ""0"", ""17"", ""17"", ""0"", ""0"", ""4"", ""0"", ""2"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Dogachhia,,81/180- 198,15044,12,14,17,0,17,17,0,0,4,0,2,2,4,ward_counts_not_office_status,native_extracted_review_stage,
643b8c59b7bf07530044,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,13,"[124.58, 299.08999500000004, 775.41999, 322.50999500000006]","PDF points, top-left origin","[""Dharmada"", ""81/225-\n246"", ""16509"", ""13"", ""15"", ""19"", ""0"", ""19"", ""19"", ""1"", ""1"", ""3"", ""0"", ""2"", ""2"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Dharmada,,81/225- 246,16509,13,15,19,0,19,19,1,1,3,0,2,2,5,ward_counts_not_office_status,native_extracted_review_stage,
d2bd95091fd020ab6ef2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,14,"[124.58, 322.50999500000006, 775.41999, 346.02999500000004]","PDF points, top-left origin","[""Muragacha"", ""81/199-\n224"", ""19598"", ""14"", ""18"", ""22"", ""0"", ""22"", ""22"", ""1"", ""2"", ""3"", ""0"", ""3"", ""2"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Muragacha,,81/199- 224,19598,14,18,22,0,22,22,1,2,3,0,3,2,6,ward_counts_not_office_status,native_extracted_review_stage,
e4871edde0120fdfdbaa,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,16,"[124.58, 365.94999500000006, 775.41999, 389.46999500000004]","PDF points, top-left origin","[""Kaliganj"", ""80/86-\n111"", ""18151"", ""16"", ""17"", ""21"", ""0"", ""21"", ""21"", ""0"", ""2"", ""3"", ""0"", ""2"", ""3"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Kaliganj,,80/86- 111,18151,16,17,21,0,21,21,0,2,3,0,2,3,5,ward_counts_not_office_status,native_extracted_review_stage,
564545bdfc80765e3305,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,17,"[124.58, 389.46999500000004, 775.41999, 401.94999500000006]","PDF points, top-left origin","[""Plassey-I"", ""80/71-85"", ""11208"", ""8"", ""10"", ""13"", ""0"", ""13"", ""13"", ""0"", ""0"", ""1"", ""0"", ""0"", ""1"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Plassey-I,,80/71-85,11208,8,10,13,0,13,13,0,0,1,0,0,1,5,ward_counts_not_office_status,native_extracted_review_stage,
64118229fa87ab26973d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,18,"[124.58, 401.94999500000006, 775.41999, 414.43001000000004]","PDF points, top-left origin","[""Plassey-II"", ""80/1-11"", ""8558"", ""6"", ""8"", ""10"", ""0"", ""10"", ""10"", ""0"", ""0"", ""1"", ""0"", ""1"", ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Plassey-II,,80/1-11,8558,6,8,10,0,10,10,0,0,1,0,1,0,4,ward_counts_not_office_status,native_extracted_review_stage,
9988d9b89b434f5a5ae3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,19,"[124.58, 414.43001000000004, 775.41999, 426.9099950000001]","PDF points, top-left origin","[""Mira - I"", ""80/12-27"", ""12520"", ""10"", ""12"", ""14"", ""0"", ""14"", ""14"", ""0"", ""1"", ""1"", ""0"", ""0"", ""2"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Mira - I,,80/12-27,12520,10,12,14,0,14,14,0,1,1,0,0,2,5,ward_counts_not_office_status,native_extracted_review_stage,
70c6d39e0d21b1f7ac0d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,20,"[124.58, 426.9099950000001, 775.41999, 439.38999500000006]","PDF points, top-left origin","[""Mira - II"", ""80/54-70"", ""13009"", ""10"", ""12"", ""15"", ""0"", ""15"", ""15"", ""0"", ""1"", ""2"", ""0"", ""1"", ""1"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Mira - II,,80/54-70,13009,10,12,15,0,15,15,0,1,2,0,1,1,5,ward_counts_not_office_status,native_extracted_review_stage,
a29bf49709c9fc660275,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,21,"[124.58, 439.38999500000006, 775.41999, 451.89999500000005]","PDF points, top-left origin","[""Barachnadghar"", ""80/28-53"", ""19945"", ""15"", ""17"", ""23"", ""0"", ""23"", ""23"", ""0"", ""1"", ""4"", ""0"", ""2"", ""2"", ""7""]",West Bengal,Nadia,2013,gp_member_aggregate,Barachnadghar,,80/28-53,19945,15,17,23,0,23,23,0,1,4,0,2,2,7,ward_counts_not_office_status,native_extracted_review_stage,
fbe8696c3328d2c4e17c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,22,"[124.58, 451.89999500000005, 775.41999, 475.4199950000001]","PDF points, top-left origin","[""Panighata"", ""80/112-\n133"", ""16223"", ""13"", ""15"", ""19"", ""0"", ""19"", ""19"", ""0"", ""1"", ""2"", ""0"", ""2"", ""1"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Panighata,,80/112- 133,16223,13,15,19,0,19,19,0,1,2,0,2,1,6,ward_counts_not_office_status,native_extracted_review_stage,
219502cedd98f9f58e50,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,23,"[124.58, 475.4199950000001, 775.41999, 498.8160100000001]","PDF points, top-left origin","[""Hatgachha"", ""80/166-\n188"", ""16448"", ""14"", ""15"", ""19"", ""0"", ""19"", ""19"", ""0"", ""0"", ""3"", ""0"", ""1"", ""2"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Hatgachha,,80/166- 188,16448,14,15,19,0,19,19,0,0,3,0,1,2,6,ward_counts_not_office_status,native_extracted_review_stage,
0564661188eaa977a8b0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,51,0,24,"[124.58, 498.8160100000001, 775.41999, 522.2160100000001]","PDF points, top-left origin","[""Juranpur"", ""80/189-\n207"", ""13943"", ""13"", ""13"", ""16"", ""0"", ""16"", ""16"", ""0"", ""1"", ""2"", ""0"", ""2"", ""1"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Juranpur,,80/189- 207,13943,13,13,16,0,16,16,0,1,2,0,2,1,5,ward_counts_not_office_status,native_extracted_review_stage,
0eddff1b62605ae5e066,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,0,0,"[124.58000000000001, 69.38, 775.41999, 92.78000000000003]","PDF points, top-left origin","[""Gobra"", ""80/208-\n227"", ""15974"", ""12"", ""14"", ""18"", ""0"", ""18"", ""18"", ""0"", ""3"", ""1"", ""0"", ""2"", ""2"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Gobra,,80/208- 227,15974,12,14,18,0,18,18,0,3,1,0,2,2,5,ward_counts_not_office_status,native_extracted_review_stage,
7fc4618d740ab96bedf8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,0,1,"[124.58000000000001, 92.78000000000003, 775.41999, 116.18000000000006]","PDF points, top-left origin","[""Matiary"", ""80/228-\n241"", ""9848"", ""9"", ""10"", ""11"", ""0"", ""11"", ""11"", ""0"", ""1"", ""1"", ""0"", ""1"", ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Matiary,,80/228- 241,9848,9,10,11,0,11,11,0,1,1,0,1,0,4,ward_counts_not_office_status,native_extracted_review_stage,
0c7bacdfce8438ce422d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,0,2,"[124.58000000000001, 116.18000000000006, 775.41999, 139.70000000000005]","PDF points, top-left origin","[""Faridpur"", ""80/242-\n255"", ""10933"", ""9"", ""10"", ""13"", ""0"", ""13"", ""13"", ""0"", ""3"", ""0"", ""0"", ""0"", ""3"", ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Faridpur,,80/242- 255,10933,9,10,13,0,13,13,0,3,0,0,0,3,3,ward_counts_not_office_status,native_extracted_review_stage,
4d76ce8fb521d4e5d8ed,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,0,3,"[124.58000000000001, 139.70000000000005, 775.41999, 166.46000000000004]","PDF points, top-left origin","[""Rajarampur-\nGhoraikshetra"", ""81/14-22"", ""7954"", ""8"", ""8"", ""9"", ""0"", ""9"", ""9"", ""0"", ""2"", ""0"", ""0"", ""1"", ""1"", ""2""]",West Bengal,Nadia,2013,gp_member_aggregate,Rajarampur- Ghoraikshetra,,81/14-22,7954,8,8,9,0,9,9,0,2,0,0,1,1,2,ward_counts_not_office_status,native_extracted_review_stage,
ea1da776f2ea8509f3d0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,0,4,"[124.58000000000001, 166.46000000000004, 775.41999, 178.93999500000007]","PDF points, top-left origin","[""Palitbegia"", ""81/1-13"", ""10181"", ""9"", ""10"", ""12"", ""0"", ""12"", ""12"", ""0"", ""1"", ""1"", ""0"", ""1"", ""1"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Palitbegia,,81/1-13,10181,9,10,12,0,12,12,0,1,1,0,1,1,4,ward_counts_not_office_status,native_extracted_review_stage,
d98faefbf1c6d174e3b5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,0,5,"[124.58000000000001, 178.93999500000007, 775.41999, 202.37000000000006]","PDF points, top-left origin","[""Debagram"", ""80/134-\n165"", ""25045"", ""18"", ""22"", ""28"", ""0"", ""28"", ""28"", ""0"", ""1"", ""6"", ""0"", ""4"", ""3"", ""7""]",West Bengal,Nadia,2013,gp_member_aggregate,Debagram,,80/134- 165,25045,18,22,28,0,28,28,0,1,6,0,4,3,7,ward_counts_not_office_status,native_extracted_review_stage,
706b66b7d6f0f769a084,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,0,"[124.58000000000001, 239.81000000000006, 775.41999, 253.24999500000007]","PDF points, top-left origin","[""Hridaypur"", ""82/17-35"", ""13481"", ""11"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""0"", ""4"", ""0"", ""1"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Hridaypur,,82/17-35,13481,11,13,15,0,15,15,0,0,4,0,1,2,4,ward_counts_not_office_status,native_extracted_review_stage,
65a56226b901ad92d7d8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,1,"[124.58000000000001, 253.24999500000007, 775.41999, 266.68999500000007]","PDF points, top-left origin","[""Hatisala-I"", ""82/1-16"", ""12540"", ""8"", ""12"", ""14"", ""0"", ""14"", ""14"", ""0"", ""0"", ""3"", ""0"", ""1"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Hatisala-I,,82/1-16,12540,8,12,14,0,14,14,0,0,3,0,1,2,4,ward_counts_not_office_status,native_extracted_review_stage,
02a51349d50731fa2f31,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,2,"[124.58000000000001, 266.68999500000007, 775.41999, 280.12999500000006]","PDF points, top-left origin","[""Hatisala-II"", ""82/36-52"", ""13319"", ""8"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""1"", ""3"", ""0"", ""0"", ""3"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Hatisala-II,,82/36-52,13319,8,13,15,0,15,15,0,1,3,0,0,3,4,ward_counts_not_office_status,native_extracted_review_stage,
1c40b12036ff6cda59c9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,3,"[124.58000000000001, 280.12999500000006, 775.41999, 293.56999500000006]","PDF points, top-left origin","[""Alfa"", ""82/53-71"", ""13392"", ""10"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""0"", ""4"", ""0"", ""1"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Alfa,,82/53-71,13392,10,13,15,0,15,15,0,0,4,0,1,2,4,ward_counts_not_office_status,native_extracted_review_stage,
e81aab44f21ccc7736e4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,4,"[124.58000000000001, 293.56999500000006, 775.41999, 307.00999500000006]","PDF points, top-left origin","[""Brittihuda"", ""82/96-125"", ""19110"", ""13"", ""18"", ""22"", ""0"", ""22"", ""22"", ""0"", ""1"", ""5"", ""0"", ""0"", ""5"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Brittihuda,,82/96-125,19110,13,18,22,0,22,22,0,1,5,0,0,5,6,ward_counts_not_office_status,native_extracted_review_stage,
4e5f5f2f1092ff7d8c91,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,5,"[124.58000000000001, 307.00999500000006, 775.41999, 329.22999500000003]","PDF points, top-left origin","[""Chapra-I"", ""82/171-\n192"", ""14792"", ""9"", ""14"", ""17"", ""0"", ""17"", ""17"", ""0"", ""1"", ""3"", ""0"", ""1"", ""3"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Chapra-I,,82/171- 192,14792,9,14,17,0,17,17,0,1,3,0,1,3,4,ward_counts_not_office_status,native_extracted_review_stage,
4c6de00919ace77fdee5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,6,"[124.58000000000001, 329.22999500000003, 775.41999, 351.3099950000001]","PDF points, top-left origin","[""Chapra-II"", ""82/193-\n209"", ""12555"", ""9"", ""12"", ""14"", ""0"", ""14"", ""14"", ""0"", ""1"", ""3"", ""0"", ""0"", ""3"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Chapra-II,,82/193- 209,12555,9,12,14,0,14,14,0,1,3,0,0,3,4,ward_counts_not_office_status,native_extracted_review_stage,
195f6c76f7b53b04c7b4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,7,"[124.58000000000001, 351.3099950000001, 775.41999, 373.3900100000001]","PDF points, top-left origin","[""Mahatpur"", ""82/256-\n279"", ""16342"", ""11"", ""15"", ""19"", ""0"", ""19"", ""19"", ""0"", ""0"", ""5"", ""0"", ""2"", ""2"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Mahatpur,,82/256- 279,16342,11,15,19,0,19,19,0,0,5,0,2,2,5,ward_counts_not_office_status,native_extracted_review_stage,
21361b6bbcf5470417de,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,8,"[124.58000000000001, 373.3900100000001, 775.41999, 395.46999500000004]","PDF points, top-left origin","[""Kalinga"", ""82/210-\n240"", ""20652"", ""16"", ""20"", ""23"", ""0"", ""23"", ""23"", ""0"", ""3"", ""3"", ""0"", ""3"", ""2"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Kalinga,,82/210- 240,20652,16,20,23,0,23,23,0,3,3,0,3,2,6,ward_counts_not_office_status,native_extracted_review_stage,
49b6de22808c7518ec32,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,9,"[124.58000000000001, 395.46999500000004, 775.41999, 408.9099950000001]","PDF points, top-left origin","[""Hatkhola"", ""82/72-95"", ""14529"", ""11"", ""14"", ""17"", ""0"", ""17"", ""17"", ""0"", ""1"", ""3"", ""0"", ""1"", ""3"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Hatkhola,,82/72-95,14529,11,14,17,0,17,17,0,1,3,0,1,3,4,ward_counts_not_office_status,native_extracted_review_stage,
573271872d4ee0502dd0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,10,"[124.58000000000001, 408.9099950000001, 775.41999, 430.9900100000001]","PDF points, top-left origin","[""Pipragachhi"", ""82/126-\n150"", ""18281"", ""12"", ""17"", ""21"", ""0"", ""21"", ""21"", ""0"", ""3"", ""2"", ""0"", ""4"", ""1"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Pipragachhi,,82/126- 150,18281,12,17,21,0,21,21,0,3,2,0,4,1,5,ward_counts_not_office_status,native_extracted_review_stage,
a881876b9f7f17e9b952,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,11,"[124.58000000000001, 430.9900100000001, 775.41999, 453.1000100000001]","PDF points, top-left origin","[""Maheshpur"", ""82/151-\n170"", ""13330"", ""9"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""4"", ""0"", ""0"", ""3"", ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Maheshpur,,82/151- 170,13330,9,13,15,0,15,15,0,4,0,0,3,0,4,ward_counts_not_office_status,native_extracted_review_stage,
7df2c70cfeaa11f9acc3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,12,"[124.58000000000001, 453.1000100000001, 775.41999, 475.1799950000001]","PDF points, top-left origin","[""Bagberia"", ""82/241-\n255"", ""10831"", ""8"", ""10"", ""13"", ""0"", ""13"", ""13"", ""0"", ""2"", ""1"", ""0"", ""3"", ""0"", ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Bagberia,,82/241- 255,10831,8,10,13,0,13,13,0,2,1,0,3,0,3,ward_counts_not_office_status,native_extracted_review_stage,
