record_type,tier,axis,normalized_name,match_status,axis_comparison,order_record_id,order_source_path,order_source_sha256,order_source_page,order_table_row,order_bbox,order_bbox_units,order_name_raw,order_raw_reading,order_reviewed_reading,order_category_raw,order_axis_claim,order_axis_claim_for_comparison,order_review_status,order_name_review_status,order_quality_flags,handbook_candidate_row_ids,handbook_candidate_serials,handbook_row_id,handbook_source_path,handbook_source_sha256,handbook_source_page,handbook_bbox,handbook_bbox_units,handbook_source_gp_serial,handbook_name_raw,handbook_code_raw,handbook_caste,handbook_women,note
order_positive_mention,gp_head,women,nagarukhra-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:5:gp_head:37:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,5,37,"[1229.32, 200.55, 1261.49, 472.85]",rendered_original_page_pixels_scale_to_1800,Nagarukhra-I,Nagarukhra-I,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""37175a2e48f71e5fcf82""]",[186],37175a2e48f71e5fcf82,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,"[85.34400000000001, 335.80999499999996, 468.09999000000005, 351.289995]","PDF points, top-left origin",186,Nagarukhra-I,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,natidanga-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:1:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,1,"[379.08, 483.38, 412.06, 813.04]",rendered_original_page_pixels_scale_to_1800,Natidanga-II,Natidanga-II (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""439eb0cd8022cb75bb42""]",[4],439eb0cd8022cb75bb42,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 183.8599999999999, 488.49998999999997, 199.45999999999992]","PDF points, top-left origin",4,Natidanga-II,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,harekrishnapur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:2:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,2,"[409.53, 483.84, 442.52, 813.52]",rendered_original_page_pixels_scale_to_1800,Harekrishnapur,Harekrishnapur (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""3b57796cbdd5409c1e83""]",[9],3b57796cbdd5409c1e83,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 261.38001, 488.49998999999997, 276.8599949999999]","PDF points, top-left origin",9,Harekrishnapur,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,harekrishnapur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:2:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,2,"[412.06, 212.88, 444.62, 484.3]",rendered_original_page_pixels_scale_to_1800,Harekrishnapur,Harekrishnapur,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""3b57796cbdd5409c1e83""]",[9],3b57796cbdd5409c1e83,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 261.38001, 488.49998999999997, 276.8599949999999]","PDF points, top-left origin",9,Harekrishnapur,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,shikarpur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:3:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,3,"[439.98, 484.3, 472.99, 814.0]",rendered_original_page_pixels_scale_to_1800,Shikarpur,Shikarpur (ST),,ST,ST,ST,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""18b562b0f5f3c5a94336""]",[12],18b562b0f5f3c5a94336,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 307.9699949999999, 488.49998999999997, 323.45000999999996]","PDF points, top-left origin",12,Shikarpur,ST,ST,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,narayanpur-!i,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:4:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,4,"[470.43, 484.75, 502.96, 814.47]",rendered_original_page_pixels_scale_to_1800,Narayanpur-!I,Narayanpur-!I (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,narayanpur-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:4:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,4,"[472.99, 213.76, 505.07, 485.2]",rendered_original_page_pixels_scale_to_1800,Narayanpur-I,Narayanpur-I,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""fe609c35ae60a7f77d39""]",[15],fe609c35ae60a7f77d39,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 354.409995, 488.49998999999997, 369.89000999999996]","PDF points, top-left origin",15,Narayanpur-I,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,dighalkandi,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:5:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,5,"[500.39, 485.2, 533.43, 814.95]",rendered_original_page_pixels_scale_to_1800,Dighalkandi,Dighalkandi (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""4ca663980e98b80b688f""]",[18],4ca663980e98b80b688f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 400.969995, 488.49998999999997, 416.44999499999994]","PDF points, top-left origin",18,Dighalkandi,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,shyamnagar,ambiguous_handbook_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:6:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,6,"[530.85, 485.66, 563.91, 815.43]",rendered_original_page_pixels_scale_to_1800,Shyamnagar,Shyamnagar (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""8b6aef787f52c6d98987"", ""89cacc53505dfceef5f8""]","[21, 156]",,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,shyamnagar,ambiguous_handbook_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:6:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,6,"[533.43, 214.63, 566.05, 486.12]",rendered_original_page_pixels_scale_to_1800,Shyamnagar,Shyamnagar,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""8b6aef787f52c6d98987"", ""89cacc53505dfceef5f8""]","[21, 156]",,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,natna,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:7:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,7,"[561.31, 486.12, 593.89, 815.9]",rendered_original_page_pixels_scale_to_1800,Natna,Natna (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""70d20512836a38eb9442""]",[24],70d20512836a38eb9442,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 493.99001, 488.49998999999997, 509.469995]","PDF points, top-left origin",24,Natna,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,patharghata-],unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:8:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,8,"[591.28, 486.57, 624.38, 816.38]",rendered_original_page_pixels_scale_to_1800,Patharghata-],Patharghata-] (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,patharghata-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:8:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,8,"[593.89, 215.5, 626.54, 487.03]",rendered_original_page_pixels_scale_to_1800,Patharghata-I,Patharghata-I,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""e3a0ef426bcfcfac8efd""]",[27],e3a0ef426bcfcfac8efd,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 540.43001, 488.49998999999997, 555.91001]","PDF points, top-left origin",27,Patharghata-I,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,palsunda-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:9:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,9,"[621.76, 487.03, 654.37, 816.85]",rendered_original_page_pixels_scale_to_1800,Palsunda-I,Palsunda-I (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""b9ab4077550fa9ea8de8""]",[30],b9ab4077550fa9ea8de8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 586.99001, 488.49998999999997, 602.47001]","PDF points, top-left origin",30,Palsunda-I,OBC,OBC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,hanspukuria,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:10:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,10,"[651.74, 487.47, 684.36, 817.33]",rendered_original_page_pixels_scale_to_1800,Hanspukuria,Hanspukuria (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""93f99419ba450561e1b2""]",[34],93f99419ba450561e1b2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 648.9100099999998, 488.49998999999997, 664.5400099999999]","PDF points, top-left origin",34,Hanspukuria,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,hanspukuria,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:10:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,10,"[654.37, 216.37, 686.54, 487.92]",rendered_original_page_pixels_scale_to_1800,Hanspukuria,Hanspukuria,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""93f99419ba450561e1b2""]",[34],93f99419ba450561e1b2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 648.9100099999998, 488.49998999999997, 664.5400099999999]","PDF points, top-left origin",34,Hanspukuria,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,", dhananjoypur",unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:11:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,11,"[681.72, 487.92, 714.36, 817.8]",rendered_original_page_pixels_scale_to_1800,", Dhananjoypur",", Dhananjoypur (SC)",,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,- mira-ii,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:12:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,12,"[711.7, 488.37, 744.87, 818.28]",rendered_original_page_pixels_scale_to_1800,- Mira-II,- Mira-II (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,mira-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:12:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,12,"[714.36, 217.23, 747.06, 488.83]",rendered_original_page_pixels_scale_to_1800,Mira-II,Mira-II,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""ae486a7bc46b21c9677b""]",[44],ae486a7bc46b21c9677b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 118.81999999999994, 488.49999, 134.29999499999997]","PDF points, top-left origin",44,Mira-II,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,debagram,ambiguous_handbook_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:13:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,13,"[742.19, 488.83, 774.87, 818.75]",rendered_original_page_pixels_scale_to_1800,Debagram,Debagram (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""4acc3feee39733a5dfa8"", ""dfc877a7f7bf191d8bc0""]","[48, 159]",,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,matiari,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:14:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,14,"[772.19, 489.28, 804.88, 819.22]",rendered_original_page_pixels_scale_to_1800,Matiari,Matiari (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,matiari,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:14:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,14,"[774.87, 218.11, 807.1, 489.73]",rendered_original_page_pixels_scale_to_1800,Matiari,Matiari,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,rajarampur ghoraikshetra,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:15:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,15,"[802.19, 489.73, 864.42, 820.16]",rendered_original_page_pixels_scale_to_1800,Rajarampur Ghoraikshetra,Rajarampur Ghoraikshetra(SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement,"[""e551ba3f07287df43882""]",[55],e551ba3f07287df43882,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 289.249995, 488.49999, 315.289995]","PDF points, top-left origin",55,Rajarampur Ghoraikshetra,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,billwagram,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:16:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,16,"[861.7, 490.62, 894.44, 820.63]",rendered_original_page_pixels_scale_to_1800,Billwagram,Billwagram (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,billwagram,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:16:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,16,"[864.42, 219.39, 896.69, 491.07]",rendered_original_page_pixels_scale_to_1800,Billwagram,Billwagram,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,birpur-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:17:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,17,"[891.71, 491.07, 924.97, 821.11]",rendered_original_page_pixels_scale_to_1800,Birpur-II,Birpur-II (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""7d035eacdfe4e6caff9c""]",[62],7d035eacdfe4e6caff9c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 408.289995, 488.49999, 423.77000999999996]","PDF points, top-left origin",62,Birpur-II,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,dharmadah,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:18:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,18,"[922.22, 491.53, 955.5, 821.59]",rendered_original_page_pixels_scale_to_1800,Dharmadah,Dharmadah (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""1f687e8839a504437c9f""]",[66],1f687e8839a504437c9f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 470.3300099999999, 488.49999, 485.8300099999999]","PDF points, top-left origin",66,Dharmadah,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,women,dharmadah,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:18:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,18,"[924.97, 220.27, 957.77, 491.99]",rendered_original_page_pixels_scale_to_1800,Dharmadah,Dharmadah,Dharmadah,women,True,True,visually_corrected,visually_read_independent_verification_pending,ocr_not_certified;positive_mentions_only;source_pinned_visual_correction,"[""1f687e8839a504437c9f""]",[66],1f687e8839a504437c9f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 470.3300099999999, 488.49999, 485.8300099999999]","PDF points, top-left origin",66,Dharmadah,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,alfa,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:19:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,19,"[952.74, 491.99, 985.53, 822.06]",rendered_original_page_pixels_scale_to_1800,Alfa,Alfa (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""ade7161dc95b5b146c87""]",[70],ade7161dc95b5b146c87,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 532.26998, 488.49999, 547.8700099999999]","PDF points, top-left origin",70,Alfa,OBC,OBC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_deputy_head,caste,. chapra-iif,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:6:gp_deputy:20:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,6,20,"[982.76, 492.44, 1016.07, 822.54]",rendered_original_page_pixels_scale_to_1800,. Chapra-IIf,. Chapra-IIf (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
