row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,cell_bboxes
f3aefd8645c9d539c8e5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,56,0,20,"[124.58000000000001, 368.58999500000004, 775.41999, 383.34999500000004]","PDF points, top-left origin","[""Anismali"", ""90/125-147"", null, ""17539"", ""14"", ""16"", ""20"", ""0"", ""20"", ""20"", ""1"", ""2"", ""2"", ""1"", ""3"", ""1"", ""5""]","[[124.58000000000001, 368.58999500000004, 192.98000000000002, 383.34999500000004], [192.98000000000002, 368.58999500000004, 265.58000499999997, 383.34999500000004], null, [265.58000499999997, 368.58999500000004, 301.850005, 383.34999500000004], [301.850005, 368.58999500000004, 342.76999, 383.34999500000004], [342.76999, 368.58999500000004, 378.650005, 383.34999500000004], [378.650005, 368.58999500000004, 402.16999000000004, 383.34999500000004], [402.16999000000004, 368.58999500000004, 427.1530819230769, 383.34999500000004], [427.1530819230769, 368.58999500000004, 469.3007742307692, 383.34999500000004], [469.3007742307692, 368.58999500000004, 493.26999, 383.34999500000004], [493.26999, 368.58999500000004, 520.3900199999999, 383.34999500000004], [520.3900199999999, 368.58999500000004, 563.3361438461538, 383.34999500000004], [563.3361438461538, 368.58999500000004, 612.30999, 383.34999500000004], [612.30999, 368.58999500000004, 648.9515296153846, 383.34999500000004], [648.9515296153846, 368.58999500000004, 677.85999, 383.34999500000004], [677.85999, 368.58999500000004, 700.2169130769232, 383.34999500000004], [700.2169130769232, 368.58999500000004, 775.41999, 383.34999500000004]]"
342dc05561bb57ec54a8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,56,0,21,"[124.58000000000001, 383.34999500000004, 775.41999, 398.1100100000001]","PDF points, top-left origin","[""Majhergram"", ""90/276-302"", null, ""20155"", ""17"", ""20"", ""23"", ""0"", ""23"", ""23"", ""0"", ""6"", ""0"", ""2"", ""3"", ""0"", ""6""]","[[124.58000000000001, 383.34999500000004, 192.98000000000002, 398.1100100000001], [192.98000000000002, 383.34999500000004, 265.58000499999997, 398.1100100000001], null, [265.58000499999997, 383.34999500000004, 301.850005, 398.1100100000001], [301.850005, 383.34999500000004, 342.76999, 398.1100100000001], [342.76999, 383.34999500000004, 378.650005, 398.1100100000001], [378.650005, 383.34999500000004, 402.16999000000004, 398.1100100000001], [402.16999000000004, 383.34999500000004, 427.1530819230769, 398.1100100000001], [427.1530819230769, 383.34999500000004, 469.3007742307692, 398.1100100000001], [469.3007742307692, 383.34999500000004, 493.26999, 398.1100100000001], [493.26999, 383.34999500000004, 520.3900199999999, 398.1100100000001], [520.3900199999999, 383.34999500000004, 563.3361438461538, 398.1100100000001], [563.3361438461538, 383.34999500000004, 612.30999, 398.1100100000001], [612.30999, 383.34999500000004, 648.9515296153846, 398.1100100000001], [648.9515296153846, 383.34999500000004, 677.85999, 398.1100100000001], [677.85999, 383.34999500000004, 700.2169130769232, 398.1100100000001], [700.2169130769232, 383.34999500000004, 775.41999, 398.1100100000001]]"
c5fa9eafe72011e0a54d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,56,0,22,"[124.58000000000001, 398.1100100000001, 775.41999, 432.9099950000001]","PDF points, top-left origin","[""Raghunathpur\n-\nHijuli-II"", ""89/228-243"", null, ""12723"", ""9"", ""12"", ""15"", ""0"", ""15"", ""15"", ""0"", ""4"", ""0"", ""0"", ""3"", ""0"", ""4""]","[[124.58000000000001, 398.1100100000001, 192.98000000000002, 432.9099950000001], [192.98000000000002, 398.1100100000001, 265.58000499999997, 432.9099950000001], null, [265.58000499999997, 398.1100100000001, 301.850005, 432.9099950000001], [301.850005, 398.1100100000001, 342.76999, 432.9099950000001], [342.76999, 398.1100100000001, 378.650005, 432.9099950000001], [378.650005, 398.1100100000001, 402.16999000000004, 432.9099950000001], [402.16999000000004, 398.1100100000001, 427.1530819230769, 432.9099950000001], [427.1530819230769, 398.1100100000001, 469.3007742307692, 432.9099950000001], [469.3007742307692, 398.1100100000001, 493.26999, 432.9099950000001], [493.26999, 398.1100100000001, 520.3900199999999, 432.9099950000001], [520.3900199999999, 398.1100100000001, 563.3361438461538, 432.9099950000001], [563.3361438461538, 398.1100100000001, 612.30999, 432.9099950000001], [612.30999, 398.1100100000001, 648.9515296153846, 432.9099950000001], [648.9515296153846, 398.1100100000001, 677.85999, 432.9099950000001], [677.85999, 398.1100100000001, 700.2169130769232, 432.9099950000001], [700.2169130769232, 398.1100100000001, 775.41999, 432.9099950000001]]"
a29ec7370b3fe042cef6,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,56,0,23,"[124.58000000000001, 432.9099950000001, 775.41999, 456.45999500000005]","PDF points, top-left origin","[""Raghunathpur\n-Hijuli-I"", ""90/105-124"", null, ""14983"", ""13"", ""15"", ""17"", ""0"", ""17"", ""17"", ""0"", ""4"", ""0"", ""1"", ""3"", ""0"", ""4""]","[[124.58000000000001, 432.9099950000001, 192.98000000000002, 456.45999500000005], [192.98000000000002, 432.9099950000001, 265.58000499999997, 456.45999500000005], null, [265.58000499999997, 432.9099950000001, 301.850005, 456.45999500000005], [301.850005, 432.9099950000001, 342.76999, 456.45999500000005], [342.76999, 432.9099950000001, 378.650005, 456.45999500000005], [378.650005, 432.9099950000001, 402.16999000000004, 456.45999500000005], [402.16999000000004, 432.9099950000001, 427.1530819230769, 456.45999500000005], [427.1530819230769, 432.9099950000001, 469.3007742307692, 456.45999500000005], [469.3007742307692, 432.9099950000001, 493.26999, 456.45999500000005], [493.26999, 432.9099950000001, 520.3900199999999, 456.45999500000005], [520.3900199999999, 432.9099950000001, 563.3361438461538, 456.45999500000005], [563.3361438461538, 432.9099950000001, 612.30999, 456.45999500000005], [612.30999, 432.9099950000001, 648.9515296153846, 456.45999500000005], [648.9515296153846, 432.9099950000001, 677.85999, 456.45999500000005], [677.85999, 432.9099950000001, 700.2169130769232, 456.45999500000005], [700.2169130769232, 432.9099950000001, 775.41999, 456.45999500000005]]"
397761e838fdff510c80,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,56,0,24,"[124.58000000000001, 456.45999500000005, 775.41999, 471.2200100000001]","PDF points, top-left origin","[""Baidyapur-II"", ""90/208-228"", null, ""14574"", ""11"", ""14"", ""17"", ""0"", ""17"", ""17"", ""1"", ""2"", ""1"", ""0"", ""1"", ""3"", ""4""]","[[124.58000000000001, 456.45999500000005, 192.98000000000002, 471.2200100000001], [192.98000000000002, 456.45999500000005, 265.58000499999997, 471.2200100000001], null, [265.58000499999997, 456.45999500000005, 301.850005, 471.2200100000001], [301.850005, 456.45999500000005, 342.76999, 471.2200100000001], [342.76999, 456.45999500000005, 378.650005, 471.2200100000001], [378.650005, 456.45999500000005, 402.16999000000004, 471.2200100000001], [402.16999000000004, 456.45999500000005, 427.1530819230769, 471.2200100000001], [427.1530819230769, 456.45999500000005, 469.3007742307692, 471.2200100000001], [469.3007742307692, 456.45999500000005, 493.26999, 471.2200100000001], [493.26999, 456.45999500000005, 520.3900199999999, 471.2200100000001], [520.3900199999999, 456.45999500000005, 563.3361438461538, 471.2200100000001], [563.3361438461538, 456.45999500000005, 612.30999, 471.2200100000001], [612.30999, 456.45999500000005, 648.9515296153846, 471.2200100000001], [648.9515296153846, 456.45999500000005, 677.85999, 471.2200100000001], [677.85999, 456.45999500000005, 700.2169130769232, 471.2200100000001], [700.2169130769232, 456.45999500000005, 775.41999, 471.2200100000001]]"
0bbccf6da531733fe5e7,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,56,0,25,"[124.58000000000001, 471.2200100000001, 775.41999, 485.97999500000003]","PDF points, top-left origin","[""Baidyapur-I"", ""90/229-244"", null, ""11833"", ""9"", ""12"", ""14"", ""0"", ""14"", ""14"", ""1"", ""3"", ""0"", ""1"", ""2"", ""0"", ""4""]","[[124.58000000000001, 471.2200100000001, 192.98000000000002, 485.97999500000003], [192.98000000000002, 471.2200100000001, 265.58000499999997, 485.97999500000003], null, [265.58000499999997, 471.2200100000001, 301.850005, 485.97999500000003], [301.850005, 471.2200100000001, 342.76999, 485.97999500000003], [342.76999, 471.2200100000001, 378.650005, 485.97999500000003], [378.650005, 471.2200100000001, 402.16999000000004, 485.97999500000003], [402.16999000000004, 471.2200100000001, 427.1530819230769, 485.97999500000003], [427.1530819230769, 471.2200100000001, 469.3007742307692, 485.97999500000003], [469.3007742307692, 471.2200100000001, 493.26999, 485.97999500000003], [493.26999, 471.2200100000001, 520.3900199999999, 485.97999500000003], [520.3900199999999, 471.2200100000001, 563.3361438461538, 485.97999500000003], [563.3361438461538, 471.2200100000001, 612.30999, 485.97999500000003], [612.30999, 471.2200100000001, 648.9515296153846, 485.97999500000003], [648.9515296153846, 471.2200100000001, 677.85999, 485.97999500000003], [677.85999, 471.2200100000001, 700.2169130769232, 485.97999500000003], [700.2169130769232, 471.2200100000001, 775.41999, 485.97999500000003]]"
4e443ea5ca30561ca634,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,56,0,26,"[124.58000000000001, 485.97999500000003, 775.41999, 502.175995]","PDF points, top-left origin","[""Total"", null, null, """", ""254284"", ""201"", null, ""243"", ""285"", ""0"", ""285"", null, ""285"", ""6"", ""62"", ""4"", ""7""]","[[124.58000000000001, 485.97999500000003, 265.58000499999997, 502.175995], null, null, [265.58000499999997, 485.97999500000003, 301.850005, 502.175995], [301.850005, 485.97999500000003, 342.76999, 502.175995], [342.76999, 485.97999500000003, 402.16999000000004, 502.175995], null, [402.16999000000004, 485.97999500000003, 427.1530819230769, 502.175995], [427.1530819230769, 485.97999500000003, 469.3007742307692, 502.175995], [469.3007742307692, 485.97999500000003, 493.26999, 502.175995], [493.26999, 485.97999500000003, 563.3361438461538, 502.175995], null, [563.3361438461538, 485.97999500000003, 612.30999, 502.175995], [612.30999, 485.97999500000003, 648.9515296153846, 502.175995], [648.9515296153846, 485.97999500000003, 677.85999, 502.175995], [677.85999, 485.97999500000003, 700.2169130769232, 502.175995], [700.2169130769232, 485.97999500000003, 775.41999, 502.175995]]"
ec7d54e4246d0b822d38,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,0,"[124.58, 69.38, 775.4199899999999, 92.78000000000003]","PDF points, top-left origin","[""N.B:- (i) Col. No.9(b)+9(e)=Total seats reserved for ST. (ii) 9(c)+9(f)= Total seats reserved for SC. (iii) Col. No.9(d)+9(g) = Total seats reserved forOBC. (iv) Col.\nNo.9(e)+9(f)+9(g)+9(h) = Total seats reserved for women"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]","[[124.58, 69.38, 775.4199899999999, 92.78000000000003], null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]"
fc7fa17fd9e111a61159,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,1,"[124.58, 92.78000000000003, 775.4199899999999, 105.26000000000005]","PDF points, top-left origin","[""Tatla-I"", ""91/115-136"", null, ""16139"", ""11"", ""15"", ""18"", ""0"", ""18"", ""18"", ""1"", ""4"", ""0"", ""3"", ""1"", ""0"", ""5""]","[[124.58, 92.78000000000003, 197.18, 105.26000000000005], [197.18, 92.78000000000003, 265.5585764285714, 105.26000000000005], null, [265.5585764285714, 92.78000000000003, 301.850005, 105.26000000000005], [301.850005, 92.78000000000003, 342.76998999999995, 105.26000000000005], [342.76998999999995, 92.78000000000003, 378.650005, 105.26000000000005], [378.650005, 92.78000000000003, 402.16999000000004, 105.26000000000005], [402.16999000000004, 92.78000000000003, 437.450005, 105.26000000000005], [437.450005, 92.78000000000003, 469.370005, 105.26000000000005], [469.370005, 92.78000000000003, 493.26998999999995, 105.26000000000005], [493.26998999999995, 92.78000000000003, 520.3900199999999, 105.26000000000005], [520.3900199999999, 92.78000000000003, 539.5900200000001, 105.26000000000005], [539.5900200000001, 92.78000000000003, 612.30999, 105.26000000000005], [612.30999, 92.78000000000003, 649.306017, 105.26000000000005], [649.306017, 92.78000000000003, 677.85999, 105.26000000000005], [677.85999, 92.78000000000003, 705.5799900000001, 105.26000000000005], [705.5799900000001, 92.78000000000003, 775.4199899999999, 105.26000000000005]]"
d24a9a9f81d1749234df,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,2,"[124.58, 105.26000000000005, 775.4199899999999, 117.74000000000007]","PDF points, top-left origin","[""Dubra"", ""91/137-164"", null, ""20130"", ""18"", ""19"", ""23"", ""0"", ""23"", ""23"", ""1"", ""5"", ""0"", ""0"", ""5"", ""0"", ""6""]","[[124.58, 105.26000000000005, 197.18, 117.74000000000007], [197.18, 105.26000000000005, 265.5585764285714, 117.74000000000007], null, [265.5585764285714, 105.26000000000005, 301.850005, 117.74000000000007], [301.850005, 105.26000000000005, 342.76998999999995, 117.74000000000007], [342.76998999999995, 105.26000000000005, 378.650005, 117.74000000000007], [378.650005, 105.26000000000005, 402.16999000000004, 117.74000000000007], [402.16999000000004, 105.26000000000005, 437.450005, 117.74000000000007], [437.450005, 105.26000000000005, 469.370005, 117.74000000000007], [469.370005, 105.26000000000005, 493.26998999999995, 117.74000000000007], [493.26998999999995, 105.26000000000005, 520.3900199999999, 117.74000000000007], [520.3900199999999, 105.26000000000005, 539.5900200000001, 117.74000000000007], [539.5900200000001, 105.26000000000005, 612.30999, 117.74000000000007], [612.30999, 105.26000000000005, 649.306017, 117.74000000000007], [649.306017, 105.26000000000005, 677.85999, 117.74000000000007], [677.85999, 105.26000000000005, 705.5799900000001, 117.74000000000007], [705.5799900000001, 105.26000000000005, 775.4199899999999, 117.74000000000007]]"
a7e02d84be7b6e7eeb92,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,3,"[124.58, 117.74000000000007, 775.4199899999999, 130.34000000000003]","PDF points, top-left origin","[""Silinda-I"", ""91/165-185"", null, ""15319"", ""12"", ""15"", ""18"", ""0"", ""18"", ""18"", ""1"", ""3"", ""1"", ""0"", ""4"", ""0"", ""5""]","[[124.58, 117.74000000000007, 197.18, 130.34000000000003], [197.18, 117.74000000000007, 265.5585764285714, 130.34000000000003], null, [265.5585764285714, 117.74000000000007, 301.850005, 130.34000000000003], [301.850005, 117.74000000000007, 342.76998999999995, 130.34000000000003], [342.76998999999995, 117.74000000000007, 378.650005, 130.34000000000003], [378.650005, 117.74000000000007, 402.16999000000004, 130.34000000000003], [402.16999000000004, 117.74000000000007, 437.450005, 130.34000000000003], [437.450005, 117.74000000000007, 469.370005, 130.34000000000003], [469.370005, 117.74000000000007, 493.26998999999995, 130.34000000000003], [493.26998999999995, 117.74000000000007, 520.3900199999999, 130.34000000000003], [520.3900199999999, 117.74000000000007, 539.5900200000001, 130.34000000000003], [539.5900200000001, 117.74000000000007, 612.30999, 130.34000000000003], [612.30999, 117.74000000000007, 649.306017, 130.34000000000003], [649.306017, 117.74000000000007, 677.85999, 130.34000000000003], [677.85999, 117.74000000000007, 705.5799900000001, 130.34000000000003], [705.5799900000001, 117.74000000000007, 775.4199899999999, 130.34000000000003]]"
d25cc0b135204e387dee,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,4,"[124.58, 130.34000000000003, 775.4199899999999, 142.82000000000005]","PDF points, top-left origin","[""Silinda-II"", ""91/254-262"", null, ""6781"", ""6"", ""7"", ""8"", ""0"", ""8"", ""8"", ""0"", ""2"", ""0"", ""1"", ""1"", ""0"", ""2""]","[[124.58, 130.34000000000003, 197.18, 142.82000000000005], [197.18, 130.34000000000003, 265.5585764285714, 142.82000000000005], null, [265.5585764285714, 130.34000000000003, 301.850005, 142.82000000000005], [301.850005, 130.34000000000003, 342.76998999999995, 142.82000000000005], [342.76998999999995, 130.34000000000003, 378.650005, 142.82000000000005], [378.650005, 130.34000000000003, 402.16999000000004, 142.82000000000005], [402.16999000000004, 130.34000000000003, 437.450005, 142.82000000000005], [437.450005, 130.34000000000003, 469.370005, 142.82000000000005], [469.370005, 130.34000000000003, 493.26998999999995, 142.82000000000005], [493.26998999999995, 130.34000000000003, 520.3900199999999, 142.82000000000005], [520.3900199999999, 130.34000000000003, 539.5900200000001, 142.82000000000005], [539.5900200000001, 130.34000000000003, 612.30999, 142.82000000000005], [612.30999, 130.34000000000003, 649.306017, 142.82000000000005], [649.306017, 130.34000000000003, 677.85999, 142.82000000000005], [677.85999, 130.34000000000003, 705.5799900000001, 142.82000000000005], [705.5799900000001, 130.34000000000003, 775.4199899999999, 142.82000000000005]]"
12dec860f126ed83ec60,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,5,"[124.58, 142.82000000000005, 775.4199899999999, 155.29999500000008]","PDF points, top-left origin","[""Chanduria-I"", ""91/1-26"", null, ""19251"", ""15"", ""18"", ""22"", ""0"", ""22"", ""22"", ""0"", ""4"", ""2"", ""0"", ""4"", ""1"", ""6""]","[[124.58, 142.82000000000005, 197.18, 155.29999500000008], [197.18, 142.82000000000005, 265.5585764285714, 155.29999500000008], null, [265.5585764285714, 142.82000000000005, 301.850005, 155.29999500000008], [301.850005, 142.82000000000005, 342.76998999999995, 155.29999500000008], [342.76998999999995, 142.82000000000005, 378.650005, 155.29999500000008], [378.650005, 142.82000000000005, 402.16999000000004, 155.29999500000008], [402.16999000000004, 142.82000000000005, 437.450005, 155.29999500000008], [437.450005, 142.82000000000005, 469.370005, 155.29999500000008], [469.370005, 142.82000000000005, 493.26998999999995, 155.29999500000008], [493.26998999999995, 142.82000000000005, 520.3900199999999, 155.29999500000008], [520.3900199999999, 142.82000000000005, 539.5900200000001, 155.29999500000008], [539.5900200000001, 142.82000000000005, 612.30999, 155.29999500000008], [612.30999, 142.82000000000005, 649.306017, 155.29999500000008], [649.306017, 142.82000000000005, 677.85999, 155.29999500000008], [677.85999, 142.82000000000005, 705.5799900000001, 155.29999500000008], [705.5799900000001, 142.82000000000005, 775.4199899999999, 155.29999500000008]]"
4461b940b04a51c06221,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,6,"[124.58, 155.29999500000008, 775.4199899999999, 167.78000000000003]","PDF points, top-left origin","[""Chanduria-II"", ""92/1-6"", null, ""4410"", ""4"", ""5"", ""5"", ""0"", ""5"", ""5"", ""0"", ""1"", ""0"", ""0"", ""1"", ""0"", ""1""]","[[124.58, 155.29999500000008, 197.18, 167.78000000000003], [197.18, 155.29999500000008, 265.5585764285714, 167.78000000000003], null, [265.5585764285714, 155.29999500000008, 301.850005, 167.78000000000003], [301.850005, 155.29999500000008, 342.76998999999995, 167.78000000000003], [342.76998999999995, 155.29999500000008, 378.650005, 167.78000000000003], [378.650005, 155.29999500000008, 402.16999000000004, 167.78000000000003], [402.16999000000004, 155.29999500000008, 437.450005, 167.78000000000003], [437.450005, 155.29999500000008, 469.370005, 167.78000000000003], [469.370005, 155.29999500000008, 493.26998999999995, 167.78000000000003], [493.26998999999995, 155.29999500000008, 520.3900199999999, 167.78000000000003], [520.3900199999999, 155.29999500000008, 539.5900200000001, 167.78000000000003], [539.5900200000001, 155.29999500000008, 612.30999, 167.78000000000003], [612.30999, 155.29999500000008, 649.306017, 167.78000000000003], [649.306017, 155.29999500000008, 677.85999, 167.78000000000003], [677.85999, 155.29999500000008, 705.5799900000001, 167.78000000000003], [705.5799900000001, 155.29999500000008, 775.4199899999999, 167.78000000000003]]"
3b37a74150039fc048ff,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,7,"[124.58, 167.78000000000003, 775.4199899999999, 180.26000000000005]","PDF points, top-left origin","[""Madanpur-I"", ""92/7-33"", null, ""20820"", ""14"", ""20"", ""24"", ""0"", ""24"", ""24"", ""0"", ""5"", ""1"", ""0"", ""5"", ""1"", ""6""]","[[124.58, 167.78000000000003, 197.18, 180.26000000000005], [197.18, 167.78000000000003, 265.5585764285714, 180.26000000000005], null, [265.5585764285714, 167.78000000000003, 301.850005, 180.26000000000005], [301.850005, 167.78000000000003, 342.76998999999995, 180.26000000000005], [342.76998999999995, 167.78000000000003, 378.650005, 180.26000000000005], [378.650005, 167.78000000000003, 402.16999000000004, 180.26000000000005], [402.16999000000004, 167.78000000000003, 437.450005, 180.26000000000005], [437.450005, 167.78000000000003, 469.370005, 180.26000000000005], [469.370005, 167.78000000000003, 493.26998999999995, 180.26000000000005], [493.26998999999995, 167.78000000000003, 520.3900199999999, 180.26000000000005], [520.3900199999999, 167.78000000000003, 539.5900200000001, 180.26000000000005], [539.5900200000001, 167.78000000000003, 612.30999, 180.26000000000005], [612.30999, 167.78000000000003, 649.306017, 180.26000000000005], [649.306017, 167.78000000000003, 677.85999, 180.26000000000005], [677.85999, 167.78000000000003, 705.5799900000001, 180.26000000000005], [705.5799900000001, 167.78000000000003, 775.4199899999999, 180.26000000000005]]"
591a3cb7aa1d864881fa,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,8,"[124.58, 180.26000000000005, 775.4199899999999, 192.77000000000004]","PDF points, top-left origin","[""Madanpur-II"", ""92/80-98"", null, ""12834"", ""10"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""4"", ""0"", ""0"", ""3"", ""0"", ""4""]","[[124.58, 180.26000000000005, 197.18, 192.77000000000004], [197.18, 180.26000000000005, 265.5585764285714, 192.77000000000004], null, [265.5585764285714, 180.26000000000005, 301.850005, 192.77000000000004], [301.850005, 180.26000000000005, 342.76998999999995, 192.77000000000004], [342.76998999999995, 180.26000000000005, 378.650005, 192.77000000000004], [378.650005, 180.26000000000005, 402.16999000000004, 192.77000000000004], [402.16999000000004, 180.26000000000005, 437.450005, 192.77000000000004], [437.450005, 180.26000000000005, 469.370005, 192.77000000000004], [469.370005, 180.26000000000005, 493.26998999999995, 192.77000000000004], [493.26998999999995, 180.26000000000005, 520.3900199999999, 192.77000000000004], [520.3900199999999, 180.26000000000005, 539.5900200000001, 192.77000000000004], [539.5900200000001, 180.26000000000005, 612.30999, 192.77000000000004], [612.30999, 180.26000000000005, 649.306017, 192.77000000000004], [649.306017, 180.26000000000005, 677.85999, 192.77000000000004], [677.85999, 180.26000000000005, 705.5799900000001, 192.77000000000004], [705.5799900000001, 180.26000000000005, 775.4199899999999, 192.77000000000004]]"
25c71bc29a30e159aca3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,9,"[124.58, 192.77000000000004, 775.4199899999999, 205.37000000000006]","PDF points, top-left origin","[""Sarati"", ""92/99-108"", null, ""7247"", ""6"", ""7"", ""9"", ""0"", ""9"", ""9"", ""0"", ""2"", ""0"", ""0"", ""1"", ""1"", ""2""]","[[124.58, 192.77000000000004, 197.18, 205.37000000000006], [197.18, 192.77000000000004, 265.5585764285714, 205.37000000000006], null, [265.5585764285714, 192.77000000000004, 301.850005, 205.37000000000006], [301.850005, 192.77000000000004, 342.76998999999995, 205.37000000000006], [342.76998999999995, 192.77000000000004, 378.650005, 205.37000000000006], [378.650005, 192.77000000000004, 402.16999000000004, 205.37000000000006], [402.16999000000004, 192.77000000000004, 437.450005, 205.37000000000006], [437.450005, 192.77000000000004, 469.370005, 205.37000000000006], [469.370005, 192.77000000000004, 493.26998999999995, 205.37000000000006], [493.26998999999995, 192.77000000000004, 520.3900199999999, 205.37000000000006], [520.3900199999999, 192.77000000000004, 539.5900200000001, 205.37000000000006], [539.5900200000001, 192.77000000000004, 612.30999, 205.37000000000006], [612.30999, 192.77000000000004, 649.306017, 205.37000000000006], [649.306017, 192.77000000000004, 677.85999, 205.37000000000006], [677.85999, 192.77000000000004, 705.5799900000001, 205.37000000000006], [705.5799900000001, 192.77000000000004, 775.4199899999999, 205.37000000000006]]"
9c6e6b4c38545fce76a5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,10,"[124.58, 205.37000000000006, 775.4199899999999, 228.77000000000004]","PDF points, top-left origin","[""Kanchrapara"", ""92/109-129,\n92/132-135"", null, ""17680"", ""17"", ""20"", ""20"", ""0"", ""20"", ""20"", ""0"", ""5"", ""0"", ""0"", ""5"", ""0"", ""5""]","[[124.58, 205.37000000000006, 197.18, 228.77000000000004], [197.18, 205.37000000000006, 265.5585764285714, 228.77000000000004], null, [265.5585764285714, 205.37000000000006, 301.850005, 228.77000000000004], [301.850005, 205.37000000000006, 342.76998999999995, 228.77000000000004], [342.76998999999995, 205.37000000000006, 378.650005, 228.77000000000004], [378.650005, 205.37000000000006, 402.16999000000004, 228.77000000000004], [402.16999000000004, 205.37000000000006, 437.450005, 228.77000000000004], [437.450005, 205.37000000000006, 469.370005, 228.77000000000004], [469.370005, 205.37000000000006, 493.26998999999995, 228.77000000000004], [493.26998999999995, 205.37000000000006, 520.3900199999999, 228.77000000000004], [520.3900199999999, 205.37000000000006, 539.5900200000001, 228.77000000000004], [539.5900200000001, 205.37000000000006, 612.30999, 228.77000000000004], [612.30999, 205.37000000000006, 649.306017, 228.77000000000004], [649.306017, 205.37000000000006, 677.85999, 228.77000000000004], [677.85999, 205.37000000000006, 705.5799900000001, 228.77000000000004], [705.5799900000001, 205.37000000000006, 775.4199899999999, 228.77000000000004]]"
