row_id,state,district,year,record_kind,block_printed,gram_panchayat_printed,zp_constituency_raw,zp_number_printed,source_gp_list_position,source_path,source_sha256,source_page,source_table,source_table_row,source_constituency_index,raw_constituency_text,source_bbox,source_membership_cell_bbox,source_coordinate_system,raw_cells,visual_review_path,visual_review_sha256,review_status,quality_flags
3c3c1d2cb6b610bd33cf,West Bengal,Nadia,2013,gp_block_membership,Nakashipara,Muragachha,Nakashipara/ZP-14,14,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,1,0,"Nakashipara/ZP-14
Birpur-II,Birpur-I,Dogachhia,Muragachha
and Dharmadah grams","[63.71999999999999, 195.8599999999999, 560.6200200000001, 229.93999499999995]","[192.98, 195.8599999999999, 399.910005, 229.93999499999995]","PDF points, top-left origin","[""Nakashipara"", """", ""Nakashipara/ZP-14\nBirpur-II,Birpur-I,Dogachhia,Muragachha\nand Dharmadah grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
f1f431e08de83dfcae1e,West Bengal,Nadia,2013,gp_block_membership,Nakashipara,Dharmadah,Nakashipara/ZP-14,14,4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,1,0,"Nakashipara/ZP-14
Birpur-II,Birpur-I,Dogachhia,Muragachha
and Dharmadah grams","[63.71999999999999, 195.8599999999999, 560.6200200000001, 229.93999499999995]","[192.98, 195.8599999999999, 399.910005, 229.93999499999995]","PDF points, top-left origin","[""Nakashipara"", """", ""Nakashipara/ZP-14\nBirpur-II,Birpur-I,Dogachhia,Muragachha\nand Dharmadah grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
054d1ca70ecab09c0cd1,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Palassey-II,Kaliganj/ZP-15,15,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,0,"Kaliganj/ZP-15
Palassey-II,Mira-I,Barachandghar,Mira-II
and Palassey-I grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
847947b4f2e9e0e581d1,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Mira-I,Kaliganj/ZP-15,15,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,0,"Kaliganj/ZP-15
Palassey-II,Mira-I,Barachandghar,Mira-II
and Palassey-I grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
adeb82198b960982ec03,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Barachandghar,Kaliganj/ZP-15,15,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,0,"Kaliganj/ZP-15
Palassey-II,Mira-I,Barachandghar,Mira-II
and Palassey-I grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
39a94268f69150173daf,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Mira-II,Kaliganj/ZP-15,15,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,0,"Kaliganj/ZP-15
Palassey-II,Mira-I,Barachandghar,Mira-II
and Palassey-I grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
dd970f2fd970afaebb22,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Palassey-I,Kaliganj/ZP-15,15,4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,0,"Kaliganj/ZP-15
Palassey-II,Mira-I,Barachandghar,Mira-II
and Palassey-I grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
85391ad9042ddbd4f8ab,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Kaliganj,Kaliganj/ZP-16,16,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,1,"Kaliganj/ZP-16
Kaliganj,Panighata,Debagram and
Hatgachha grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
a694cf8859ea05b5dea0,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Panighata,Kaliganj/ZP-16,16,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,1,"Kaliganj/ZP-16
Kaliganj,Panighata,Debagram and
Hatgachha grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
808658d0798bb3a40de3,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Debagram,Kaliganj/ZP-16,16,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,1,"Kaliganj/ZP-16
Kaliganj,Panighata,Debagram and
Hatgachha grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,same_gp_name_printed_in_multiple_blocks
e03e08f2e76ac8695214,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Hatgachha,Kaliganj/ZP-16,16,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,1,"Kaliganj/ZP-16
Kaliganj,Panighata,Debagram and
Hatgachha grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
805936383b60a2e5962f,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Juranpur,Kaliganj/ZP-17,17,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,2,"Kaliganj/ZP-17
Juranpur,Gobra,Matiary,Faridpur,palitbegi
a and Rajarampur grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
380c53f78b1afa08a5ee,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Gobra,Kaliganj/ZP-17,17,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,2,"Kaliganj/ZP-17
Juranpur,Gobra,Matiary,Faridpur,palitbegi
a and Rajarampur grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
83d7d79a8c196187a135,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Matiary,Kaliganj/ZP-17,17,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,2,"Kaliganj/ZP-17
Juranpur,Gobra,Matiary,Faridpur,palitbegi
a and Rajarampur grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
c7fcec1a7c70603806bc,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Faridpur,Kaliganj/ZP-17,17,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,2,"Kaliganj/ZP-17
Juranpur,Gobra,Matiary,Faridpur,palitbegi
a and Rajarampur grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
8b3060c1f3104b06f451,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,palitbegia,Kaliganj/ZP-17,17,4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,2,"Kaliganj/ZP-17
Juranpur,Gobra,Matiary,Faridpur,palitbegi
a and Rajarampur grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
d0001f2bbe0aebab89a7,West Bengal,Nadia,2013,gp_block_membership,Kaliganj,Rajarampur,Kaliganj/ZP-17,17,5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,2,2,"Kaliganj/ZP-17
Juranpur,Gobra,Matiary,Faridpur,palitbegi
a and Rajarampur grams","[63.71999999999999, 229.93999499999995, 560.6200200000001, 387.05001]","[192.98, 229.93999499999995, 399.910005, 387.05001]","PDF points, top-left origin","[""Kaliganj"", ""3"", ""Kaliganj/ZP-15\nPalassey-II,Mira-I,Barachandghar,Mira-II\nand Palassey-I grams\nKaliganj/ZP-16\nKaliganj,Panighata,Debagram and\nHatgachha grams\nKaliganj/ZP-17\nJuranpur,Gobra,Matiary,Faridpur,palitbegi\na and Rajarampur grams"", ""SC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
b9dcf7fc8ff77ef7a054,West Bengal,Nadia,2013,gp_block_membership,Chapra,Hatishala-I,Chapra/ZP-18,18,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,0,"Chapra/ZP-18
Hatishala-I,Hridaypur,Hatishala-II,Alfa and
Brittihuda grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
fd6fab44e51dcd930a45,West Bengal,Nadia,2013,gp_block_membership,Chapra,Hridaypur,Chapra/ZP-18,18,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,0,"Chapra/ZP-18
Hatishala-I,Hridaypur,Hatishala-II,Alfa and
Brittihuda grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
785225b1f0377a0946f2,West Bengal,Nadia,2013,gp_block_membership,Chapra,Hatishala-II,Chapra/ZP-18,18,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,0,"Chapra/ZP-18
Hatishala-I,Hridaypur,Hatishala-II,Alfa and
Brittihuda grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
c9653998bb1bed864c5f,West Bengal,Nadia,2013,gp_block_membership,Chapra,Alfa,Chapra/ZP-18,18,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,0,"Chapra/ZP-18
Hatishala-I,Hridaypur,Hatishala-II,Alfa and
Brittihuda grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
e7a87cc95b5e85aeb6db,West Bengal,Nadia,2013,gp_block_membership,Chapra,Brittihuda,Chapra/ZP-18,18,4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,0,"Chapra/ZP-18
Hatishala-I,Hridaypur,Hatishala-II,Alfa and
Brittihuda grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
79eedcb0d46db547c331,West Bengal,Nadia,2013,gp_block_membership,Chapra,Chapra-I,Chapra/ZP-19,19,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,1,"Chapra/ZP-19
Chapra-I,Chapra-II,Mahatpur and Kalinga
grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,duplicated_zp_label_printed
5f019325c57c6f02c30f,West Bengal,Nadia,2013,gp_block_membership,Chapra,Chapra-II,Chapra/ZP-19,19,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,1,"Chapra/ZP-19
Chapra-I,Chapra-II,Mahatpur and Kalinga
grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,duplicated_zp_label_printed
bf5f23001da20b1099a3,West Bengal,Nadia,2013,gp_block_membership,Chapra,Mahatpur,Chapra/ZP-19,19,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,72,0,3,1,"Chapra/ZP-19
Chapra-I,Chapra-II,Mahatpur and Kalinga
grams","[63.71999999999999, 387.05001, 560.6200200000001, 532.99001]","[192.98, 387.05001, 399.910005, 532.99001]","PDF points, top-left origin","[""Chapra"", ""3"", ""Chapra/ZP-18\nHatishala-I,Hridaypur,Hatishala-II,Alfa and\nBrittihuda grams\nChapra/ZP-19\nChapra-I,Chapra-II,Mahatpur and Kalinga\ngrams\nChapra/ZP-19\nHatkhola,Pipragachhi,maheshpur and\nBagberia grams"", ""BC\nBC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,duplicated_zp_label_printed
