source_file,sha256,source_url,archive_url,district,election_year,stage,page,table_row,tier,axis,bbox,bbox_coordinate_system,crop_path,cache_path,table_y_fraction,raw_reading,second_reading,name,category,min_confidence,quality_flags,review_status,women_reserved,caste_category,block,winner_gender,reviewed_reading,review_note,visual_reference_sample_id,visual_reference_evidence,visual_name_ambiguous,record_id,name_review_status
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,18,gp_head,women,"[983.05, 1052.34, 1223.05, 1087.64]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-18-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-18-women.json,0.564589,PAROKATA,PAROKATA,PAROKATA,women,91.373482,ocr_not_certified;positive_mentions_only;source_pinned_visual_correction,visually_corrected,True,,Alipurduar II,,PAROKATA,Legible printed name in women-reserved cell; W marker transcribed when present.,75,"[{""gold_path"": ""data/wb/derived/qwen_review/expanded/gold_a.json"", ""gold_sha256"": ""89eaae3df88aa6358dfaf848878cc03e90411b3cfcc8513bc1661aaa202ccfa2"", ""image_sha256"": ""452344ca3fc3fd6a266c86e832e58538f90edbbf8be7618cdd67f58956e9050f"", ""sample_id"": 75}]",False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:18:women,visually_read_independent_verification_pending
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,19,gp_head,caste,"[550.4, 1075.84, 983.15, 1115.05]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-19-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-19-caste.json,0.584672,MAJHERDABRI (SC),MAJHERDABRI (SC),MAJHERDABRI,SC,91.643692,ocr_not_certified;positive_mentions_only,pending_cell_review,,SC,Alipurduar II,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:19:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,19,gp_head,women,"[983.1, 1083.43, 1223.22, 1119.27]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-19-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-19-women.json,0.584672,MAJHERDABRI,MAJHERDABRI,MAJHERDABRI,women,92.08094,ocr_not_certified;positive_mentions_only,pending_cell_review,True,,Alipurduar II,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:19:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,20,gp_head,caste,"[550.25, 1107.45, 983.2, 1146.2]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-20-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-20-caste.json,0.604756,,es,,,,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement;blank_or_unread_cell;source_pinned_visual_correction;visual_reference_blank,visually_reviewed_blank,,,Alipurduar II,,,,140,"[{""gold_path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""gold_sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea"", ""image_sha256"": ""a0e4406663932303f3b34d2341cb51b28c1f60dac9facaed28024c7c55cbda0c"", ""sample_id"": 140}]",False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:20:caste,not_a_named_entry
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,20,gp_head,women,"[983.15, 1115.05, 1223.38, 1150.42]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-20-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-20-women.json,0.604756,CHAPARERPAR |,CHAPARERPAR |,CHAPARERPAR,women,89.507835,ocr_not_certified;positive_mentions_only,pending_cell_review,True,,Alipurduar II,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:20:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,21,gp_head,caste,"[550.11, 1138.58, 983.25, 1177.37]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-21-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-21-caste.json,0.624679,CHAPARERPAR I! (SC),CHAPARERPAR I! (SC),CHAPARERPAR II,SC,79.357742,ocr_not_certified;positive_mentions_only;source_pinned_visual_correction,visually_corrected,,SC,Alipurduar II,,CHAPARERPAR II (SC),,164,"[{""gold_path"": ""data/wb/derived/qwen_review/expanded/gold_b.json"", ""gold_sha256"": ""7d6a312a6db77cc6acb325473ab1b6fbdc22443d1984356a9a1e2faf69a2a5ea"", ""image_sha256"": ""18c1fb5039ea23cd12afceaf766eb80161e180cd79af88e73fef7c2fd33ea45f"", ""sample_id"": 164}]",False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:21:caste,visually_read_independent_verification_pending
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,21,gp_head,women,"[983.2, 1146.2, 1223.54, 1181.6]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-21-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-21-women.json,0.624679,,BS,,,,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement;blank_or_unread_cell,pending_cell_review,,,Alipurduar II,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:21:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,22,gp_head,caste,"[549.96, 1169.74, 983.3, 1208.07]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-22-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-22-caste.json,0.644441,Kalchini Block,Kalchini Block,Kalchini Block,,90.683327,ocr_not_certified;positive_mentions_only;unresolved_category_or_nondata_cell;block_heading;block_heading_visually_identified,visually_identified_block_heading,,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:22:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,22,gp_head,women,"[983.25, 1177.37, 1223.69, 1212.31]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-22-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-22-women.json,0.644441,,Bn,,,,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement;blank_or_unread_cell;block_heading_visually_identified,visually_identified_block_heading,,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:22:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,23,gp_head,caste,"[549.82, 1200.42, 983.36, 1239.3]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-23-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-23-caste.json,0.664203,JAIGAON | (ST),JAIGAON | (ST),JAIGAON,ST,89.941292,ocr_not_certified;positive_mentions_only,pending_cell_review,,ST,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:23:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,23,gp_head,women,"[983.3, 1208.07, 1223.85, 1243.55]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-23-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-23-women.json,0.664203,,BS,,,,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement;blank_or_unread_cell,pending_cell_review,,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:23:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,24,gp_head,caste,"[549.67, 1231.64, 983.41, 1270.56]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-24-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-24-caste.json,0.684126,,es,,,,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement;blank_or_unread_cell,pending_cell_review,,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:24:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,24,gp_head,women,"[983.36, 1239.3, 1224.02, 1274.82]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-24-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-24-women.json,0.684126,DALSINGPARA,DALSINGPARA,DALSINGPARA,women,92.509193,ocr_not_certified;positive_mentions_only,pending_cell_review,True,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:24:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,25,gp_head,caste,"[549.53, 1262.88, 983.46, 1301.84]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-25-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-25-caste.json,0.704049,CHUAPARA (ST),CHUAPARA (ST),CHUAPARA,ST,92.901588,ocr_not_certified;positive_mentions_only,pending_cell_review,,ST,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:25:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,25,gp_head,women,"[983.41, 1270.56, 1224.18, 1306.11]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-25-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-25-women.json,0.704049,CHUAPARA,CHUAPARA,CHUAPARA,women,92.386391,ocr_not_certified;positive_mentions_only,pending_cell_review,True,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:25:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,26,gp_head,caste,"[549.38, 1294.15, 983.51, 1333.67]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-26-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-26-caste.json,0.724132,SATALI (SC),SATALI (SC),SATALI,SC,87.281891,ocr_not_certified;positive_mentions_only,pending_cell_review,,SC,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:26:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,26,gp_head,women,"[983.46, 1301.84, 1224.34, 1337.94]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-26-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-26-women.json,0.724132,,BS,,,,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement;blank_or_unread_cell;source_pinned_visual_correction;visual_reference_blank,visually_reviewed_blank,,,Kalchini,,,Empty target cell; table rules and scan marks excluded.,21,"[{""gold_path"": ""data/wb/derived/qwen_review/expanded/gold_a.json"", ""gold_sha256"": ""89eaae3df88aa6358dfaf848878cc03e90411b3cfcc8513bc1661aaa202ccfa2"", ""image_sha256"": ""aeea537d3fc76bedc20ea08440921766463fedd637a2120c8a576d4ca12934bd"", ""sample_id"": 21}]",False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:26:women,not_a_named_entry
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,27,gp_head,caste,"[549.23, 1325.96, 983.56, 1365.52]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-27-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-27-caste.json,0.744377,,,,,,ocr_not_certified;positive_mentions_only;blank_or_unread_cell,pending_cell_review,,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:27:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,27,gp_head,women,"[983.51, 1333.67, 1224.5, 1369.8]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-27-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-27-women.json,0.744377,KALCHINI,KALCHINI,KALCHINI,women,78.59864,ocr_not_certified;positive_mentions_only,pending_cell_review,True,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:27:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,28,gp_head,caste,"[549.08, 1357.79, 983.62, 1397.4]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-28-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-28-caste.json,0.764621,GAROPARA (ST),GAROPARA (ST),GAROPARA,ST,92.348579,ocr_not_certified;positive_mentions_only,pending_cell_review,,ST,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:28:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,28,gp_head,women,"[983.56, 1365.52, 1224.67, 1401.69]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-28-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-28-women.json,0.764621,GAROPARA,GAROPARA,GAROPARA,women,91.718758,ocr_not_certified;positive_mentions_only,pending_cell_review,True,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:28:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,29,gp_head,caste,"[548.93, 1389.66, 983.67, 1429.3]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-29-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-29-caste.json,0.784865,LATABARI (ST),LATABARI (ST),LATABARI,ST,91.860825,ocr_not_certified;positive_mentions_only,pending_cell_review,,ST,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:29:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,29,gp_head,women,"[983.62, 1397.4, 1224.83, 1433.61]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-29-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-29-women.json,0.784865,,BS,,,,ocr_not_certified;positive_mentions_only;ocr_pass_disagreement;blank_or_unread_cell,pending_cell_review,,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:29:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,30,gp_head,caste,"[548.79, 1421.55, 983.72, 1461.24]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-30-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-30-caste.json,0.805109,,,,,,ocr_not_certified;positive_mentions_only;blank_or_unread_cell,pending_cell_review,,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:30:caste,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,30,gp_head,women,"[983.67, 1429.3, 1225.0, 1465.55]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-30-women.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-30-women.json,0.805109,RAJABHATKHAWA,RAJABHATKHAWA,RAJABHATKHAWA,women,91.322495,ocr_not_certified;positive_mentions_only,pending_cell_review,True,,Kalchini,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:30:women,unreviewed_ocr
2023/alipurduar/form_1a_pradhan_view_pdf_1_mb_2023030211.pdf,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1,https://cdn.s3waas.gov.in/s33636638817772e42b59d74cff571fbb3/uploads/2023/03/2023030211.pdf,,Alipurduar,2023,draft,2,31,gp_head,caste,"[548.64, 1453.47, 983.77, 1493.21]",rendered_original_page_pixels_scale_to_1800,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-31-caste.png,data/wb/derived/office_scans/103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1/v4-cell-2-31-caste.json,0.825353,iN Alipurduar - | Block,iN Alipurduar - | Block,iN Alipurduar - | Block,,22.037258,ocr_not_certified;positive_mentions_only;low_ocr_confidence;unresolved_category_or_nondata_cell;block_heading;block_heading_visually_identified,visually_identified_block_heading,,,Alipurduar I,,,,,,False,103f216a2639fd1d114f26e87ed846966ca61d8756623d85fdb86088ea32a5a1:2:gp_head:31:caste,unreviewed_ocr
