source_sha256,source_page,source_path,district,election_year,document_reference_year,content_kind,stage,inventory_scopes,native_page_extracted,native_text_characters,native_tables,parsers,parser_evidence,ward_ocr_state,base_ocr_state,routing_status
71169a79a0271658d7f62250b648fa96b124745f7996b3f694112c702894a5ae,33,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,850,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
71169a79a0271658d7f62250b648fa96b124745f7996b3f694112c702894a5ae,34,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,262,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
71169a79a0271658d7f62250b648fa96b124745f7996b3f694112c702894a5ae,35,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,2293,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
71169a79a0271658d7f62250b648fa96b124745f7996b3f694112c702894a5ae,36,data/wb/gp_source_search/historical_expansion/nadia_Form-A1_bc959e7a.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,964,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
71d24b127348aa2e4b6df67ae969b16eaeeca2a503513a7fcd937fca7b8137b2,1,data/wb/2018/draft/1367-SEC-Draft order of Paschim Bardhaman district.pdf,Paschim Bardhaman,2018,,zp_member_reservation_gazette,draft,base_2018_gazettes,False,0,0,base_drafts,"[{""parser"": ""base_drafts"", ""status"": ""parsed_ocr_review_required"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/draft/1367-SEC-Draft order of Paschim Bardhaman district-01.tsv"", ""ocr_sha256"": ""390882662587ae2024eef8deb1fccc22153f57e1557e4979756e37e25762f540""}]",,ocr_cache_evidence,parser_audited
71d24b127348aa2e4b6df67ae969b16eaeeca2a503513a7fcd937fca7b8137b2,2,data/wb/2018/draft/1367-SEC-Draft order of Paschim Bardhaman district.pdf,Paschim Bardhaman,2018,,zp_member_reservation_gazette,draft,base_2018_gazettes,False,0,0,base_drafts,"[{""parser"": ""base_drafts"", ""status"": ""parsed_ocr_review_required"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/draft/1367-SEC-Draft order of Paschim Bardhaman district-02.tsv"", ""ocr_sha256"": ""ba7bb230f38afb9a1365b15d125c7510ed6ca91bc8ecb8a930604922579f50b5""}]",,ocr_cache_evidence,parser_audited
71d24b127348aa2e4b6df67ae969b16eaeeca2a503513a7fcd937fca7b8137b2,3,data/wb/2018/draft/1367-SEC-Draft order of Paschim Bardhaman district.pdf,Paschim Bardhaman,2018,,zp_member_reservation_gazette,draft,base_2018_gazettes,False,0,0,base_drafts,"[{""parser"": ""base_drafts"", ""status"": ""parsed_ocr_review_required"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/draft/1367-SEC-Draft order of Paschim Bardhaman district-03.tsv"", ""ocr_sha256"": ""591d8dba0c0da9e5b52fd6c1208dc683b418215e9a6cdcd172e3c585eabdf304""}]",,ocr_cache_evidence,parser_audited
71f6b30c52f343e654346e7cd50717090baed990678cecc3388df4bbb0b69b48,1,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-II/form A1@ Gp Marichbari kholta coochbehar ll.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
71f6b30c52f343e654346e7cd50717090baed990678cecc3388df4bbb0b69b48,2,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-II/form A1@ Gp Marichbari kholta coochbehar ll.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
71f6b30c52f343e654346e7cd50717090baed990678cecc3388df4bbb0b69b48,3,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Cooch Behar-II/form A1@ Gp Marichbari kholta coochbehar ll.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
72ec4fd39164e00b40221f99b53ae06953572e2ac5602cc9327fc979538fe3d4,1,data/wb/gp_source_search/historical_expansion/nadia_Order-B1_b72de417.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1503,0,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""not_identified_gp_schedule"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
72ec4fd39164e00b40221f99b53ae06953572e2ac5602cc9327fc979538fe3d4,2,data/wb/gp_source_search/historical_expansion/nadia_Order-B1_b72de417.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,187,0,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""not_identified_gp_schedule"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
7316ffebdf8fbccdfde1cefcd0a93073e10048d03d3cccdda7a21c25fc04d036,1,data/wb/gp_source_search/historical_expansion/nadia_Form-B1_c07fd23e.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1695,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""not_identified_gp_schedule"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
7316ffebdf8fbccdfde1cefcd0a93073e10048d03d3cccdda7a21c25fc04d036,2,data/wb/gp_source_search/historical_expansion/nadia_Form-B1_c07fd23e.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,2023,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""not_identified_gp_schedule"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
7316ffebdf8fbccdfde1cefcd0a93073e10048d03d3cccdda7a21c25fc04d036,3,data/wb/gp_source_search/historical_expansion/nadia_Form-B1_c07fd23e.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1465,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""not_identified_gp_schedule"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
739ee4ab409864efee1318d5b6da535c2c2d5bddeaeb0ec3cc79cfa459128c1b,1,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/formA1@Gp Mahiskuchi l Tufanganj ll.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
739ee4ab409864efee1318d5b6da535c2c2d5bddeaeb0ec3cc79cfa459128c1b,2,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/formA1@Gp Mahiskuchi l Tufanganj ll.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
739fa06b3cf56237039b4ef5dbbb5b851a5d1df602a1858f3e866e529c79df85,1,data/wb/gp_source_search/historical_expansion/coochbehar_FormBMTB1_e6cdd7ad.pdf,Cooch Behar,2018,,reservation_or_election_source,draft,gp_source_search,True,3240,1,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""native_other_tier_rows_parsed"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
739fa06b3cf56237039b4ef5dbbb5b851a5d1df602a1858f3e866e529c79df85,2,data/wb/gp_source_search/historical_expansion/coochbehar_FormBMTB1_e6cdd7ad.pdf,Cooch Behar,2018,,reservation_or_election_source,draft,gp_source_search,True,2378,1,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""native_other_tier_rows_parsed"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,1,data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,South 24 Parganas,2018,,reservation_or_election_source,verify_per_document,base_2018_gazettes;gp_source_search,True,0,0,base_drafts;ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}, {""parser"": ""base_drafts"", ""status"": ""routed_existing_final_csv"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/final/1680-SEC-Gazette Notification-Delimitation and reservation-South 24 Pgs-01.tsv"", ""ocr_sha256"": ""586c413b12942165074bcdc401ae92e17c02b9899e8fbdee06c8ed5e40dbb7e1""}]",ocr_cache_exists,ocr_cache_evidence,parser_audited
739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,2,data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,South 24 Parganas,2018,,reservation_or_election_source,verify_per_document,base_2018_gazettes;gp_source_search,True,0,0,base_drafts;ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}, {""parser"": ""base_drafts"", ""status"": ""routed_existing_final_csv"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/final/1680-SEC-Gazette Notification-Delimitation and reservation-South 24 Pgs-02.tsv"", ""ocr_sha256"": ""8b78ed8053b6995994a552b69499ab9f92cb026b0dd020e43cc0478a88eedc66""}]",ocr_cache_exists,ocr_cache_evidence,parser_audited
739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,3,data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,South 24 Parganas,2018,,reservation_or_election_source,verify_per_document,base_2018_gazettes;gp_source_search,True,0,0,base_drafts;ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}, {""parser"": ""base_drafts"", ""status"": ""routed_existing_final_csv"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/final/1680-SEC-Gazette Notification-Delimitation and reservation-South 24 Pgs-03.tsv"", ""ocr_sha256"": ""0e01de34f42c9b340e4752b13bbbc192ca58f5fd8322d8ed8b4d68f1e1574937""}]",ocr_cache_exists,ocr_cache_evidence,parser_audited
739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,4,data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,South 24 Parganas,2018,,reservation_or_election_source,verify_per_document,base_2018_gazettes;gp_source_search,True,0,0,base_drafts;ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}, {""parser"": ""base_drafts"", ""status"": ""routed_existing_final_csv"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/final/1680-SEC-Gazette Notification-Delimitation and reservation-South 24 Pgs-04.tsv"", ""ocr_sha256"": ""4687203d4459553a84401737755fe9f6d03bbe453c3d78811aa011fa39bb2c52""}]",ocr_cache_exists,ocr_cache_evidence,parser_audited
739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,5,data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,South 24 Parganas,2018,,reservation_or_election_source,verify_per_document,base_2018_gazettes;gp_source_search,True,0,0,base_drafts;ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}, {""parser"": ""base_drafts"", ""status"": ""routed_existing_final_csv"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/final/1680-SEC-Gazette Notification-Delimitation and reservation-South 24 Pgs-05.tsv"", ""ocr_sha256"": ""4b62d1d5183e71221fb0c04460abbbe49bde49d260b3b3e315a3a0656556d6d0""}]",ocr_cache_exists,ocr_cache_evidence,parser_audited
739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,6,data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,South 24 Parganas,2018,,reservation_or_election_source,verify_per_document,base_2018_gazettes;gp_source_search,True,0,0,base_drafts;ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}, {""parser"": ""base_drafts"", ""status"": ""routed_existing_final_csv"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/final/1680-SEC-Gazette Notification-Delimitation and reservation-South 24 Pgs-06.tsv"", ""ocr_sha256"": ""97fb48b2794162fee9bfd3d02dbebe987221709a1e2aeda0391efbd79b70650f""}]",ocr_cache_exists,ocr_cache_evidence,parser_audited
739fee6fff3de5ebc440f87ceb40e70e13abda3859653a8c30822d5bdf41b9d9,7,data/wb/gp_source_search/historical_expansion/s24pgs_1680-SEC-Gazette_Notification-Delimitation_reservation-South24Pgs_44754cc1.pdf,South 24 Parganas,2018,,reservation_or_election_source,verify_per_document,base_2018_gazettes;gp_source_search,True,0,0,base_drafts;ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}, {""parser"": ""base_drafts"", ""status"": ""routed_existing_final_csv"", ""audit"": ""data/wb/derived/base_drafts/page_audit.json"", ""ocr_path"": ""data/wb/ocr/final/1680-SEC-Gazette Notification-Delimitation and reservation-South 24 Pgs-07.tsv"", ""ocr_sha256"": ""419d781e4f7ac8fb8ac496834f090833de06671efe1fc9ee5b7e8b245ed5c662""}]",ocr_cache_exists,ocr_cache_evidence,parser_audited
749ebaf776afb147196efc9090a21f33b41de9b4a7dd265f73e39539d59479ce,1,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Bhanukumari ll Tufanganj ll.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
749ebaf776afb147196efc9090a21f33b41de9b4a7dd265f73e39539d59479ce,2,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Tufanganj-II/form A1@Gp Bhanukumari ll Tufanganj ll.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
74d5ce8fa43717ba471159de4bc1f49988798b5d44b1afd50693a55c05b8b3e0,1,data/wb/2023/alipurduar/falakata_form_a_deogaon_pdf_1_75mb_2023030298.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
74d5ce8fa43717ba471159de4bc1f49988798b5d44b1afd50693a55c05b8b3e0,2,data/wb/2023/alipurduar/falakata_form_a_deogaon_pdf_1_75mb_2023030298.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
74d5ce8fa43717ba471159de4bc1f49988798b5d44b1afd50693a55c05b8b3e0,3,data/wb/2023/alipurduar/falakata_form_a_deogaon_pdf_1_75mb_2023030298.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
7575b42aaab72a3b77784e6df30ef45d81d68db188a196449fce3a4f0892258f,1,data/wb/2023/alipurduar/publication_of_final_order_showing_the_delimitation_of_constituencies_and_reservation_of_seats_for_the_zilla_p_2023030137.pdf,Alipurduar,2023,,office_or_zp,final,gp_source_search,True,2138,1,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""native_other_tier_rows_parsed"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
7575b42aaab72a3b77784e6df30ef45d81d68db188a196449fce3a4f0892258f,2,data/wb/2023/alipurduar/publication_of_final_order_showing_the_delimitation_of_constituencies_and_reservation_of_seats_for_the_zilla_p_2023030137.pdf,Alipurduar,2023,,office_or_zp,final,gp_source_search,True,1361,1,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""native_other_tier_rows_parsed"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
7575b42aaab72a3b77784e6df30ef45d81d68db188a196449fce3a4f0892258f,3,data/wb/2023/alipurduar/publication_of_final_order_showing_the_delimitation_of_constituencies_and_reservation_of_seats_for_the_zilla_p_2023030137.pdf,Alipurduar,2023,,office_or_zp,final,gp_source_search,True,820,1,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""native_other_tier_rows_parsed"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
75b94272d4ae9545c0ad02bbfcf1e9541e25090748445f873402c0d57ededafe,1,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Dinhata 2 from A&B/from_A_Bamanhat 2_DIN2.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
75b94272d4ae9545c0ad02bbfcf1e9541e25090748445f873402c0d57ededafe,2,data/wb/2023/cooch_behar/extracted/CBR FINAL ORDER  FORM A1 B1/Dinhata 2 from A&B/from_A_Bamanhat 2_DIN2.pdf,Cooch Behar,2023,,gp_ward_ps_zp_orders,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
75c0906e98e128480178676b039e3e69cdaeefbeaae9c0b104ade02843149d00,1,data/wb/2023/alipurduar/kalchini_form_a_kalchini_pdf_2_13mb_2023030254.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
75c0906e98e128480178676b039e3e69cdaeefbeaae9c0b104ade02843149d00,2,data/wb/2023/alipurduar/kalchini_form_a_kalchini_pdf_2_13mb_2023030254.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
75c0906e98e128480178676b039e3e69cdaeefbeaae9c0b104ade02843149d00,3,data/wb/2023/alipurduar/kalchini_form_a_kalchini_pdf_2_13mb_2023030254.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
75c0906e98e128480178676b039e3e69cdaeefbeaae9c0b104ade02843149d00,4,data/wb/2023/alipurduar/kalchini_form_a_kalchini_pdf_2_13mb_2023030254.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
75c0906e98e128480178676b039e3e69cdaeefbeaae9c0b104ade02843149d00,5,data/wb/2023/alipurduar/kalchini_form_a_kalchini_pdf_2_13mb_2023030254.pdf,Alipurduar,2023,,gp_ward,final,gp_source_search,True,0,0,ward_schedules,"[{""parser"": ""ward_schedules"", ""status"": ""ocr_extracted_semantic_review_required"", ""audit"": ""data/wb/derived/ward_schedules/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",ocr_cache_exists,,parser_audited
7701874f166475797c0bf184abf52a92400f743c25af3779de2df2f38e70ff27,1,data/wb/gp_source_search/historical_expansion/nadia_Harekrishnapur_14c1cd77.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,2028,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""not_identified_gp_schedule"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
770d44ae0818307cd876953f6ee9d602e86df07628853f9ae04f11434cc16cc6,1,data/wb/gp_source_search/archived_district_files/extracted/1B_Pradhan/1B_Pradhan_Bandwan.pdf,Purulia,2018,,gp_head,final,gp_source_search,True,2054,0,office_native,"[{""parser"": ""office_native"", ""status"": ""cells_extracted_review_pending"", ""audit"": ""data/wb/derived/office_native/page_audit.csv"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
773c5da77f461df392ed8da2a434d7ab7538fc7062ef79680414a21bfb304c79,1,data/wb/gp_source_search/historical_expansion/nadia_Tatla-II_93e73760.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1517,2,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
773c5da77f461df392ed8da2a434d7ab7538fc7062ef79680414a21bfb304c79,2,data/wb/gp_source_search/historical_expansion/nadia_Tatla-II_93e73760.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,851,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
78e19c196a80da5cb3a709a0d8b98bce096d26755a40109d28a907f377089593,1,data/wb/gp_source_search/historical_expansion/nadia_Chhitka_8ef41e1e.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1572,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
78e19c196a80da5cb3a709a0d8b98bce096d26755a40109d28a907f377089593,2,data/wb/gp_source_search/historical_expansion/nadia_Chhitka_8ef41e1e.pdf,Nadia,2008,,reservation_or_election_source,verify_per_document,gp_source_search,True,1463,1,nadia_2008,"[{""parser"": ""nadia_2008"", ""status"": ""native_seats_parsed"", ""audit"": ""data/wb/derived/nadia_2008/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
