mnrega_file_year,district,block,gram_panchayat,source
2013,HOWRAH,BAGNAN-I,HATURIA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-I,HATURIA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-I,KALYANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-I,KHALORE,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-I,SABSIT,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-II,ANTILA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-II,BANTUL-BAIDYANATHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-II,CHANDRABHAG,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-II,HALYAN,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-II,MUALYAN BENAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-II,ORPHOOLI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BAGNAN-II,SARATCHANDRA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,BAKLIADHOBAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,CHARKRISHNABATI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,DUMURDAHANITYANANDAPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,DUMURDAHANITYANANDAPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,EKTARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,GUPTIPARA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,GUPTIPARA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,JIRAT,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,MOHIPALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,SIJAKAMALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,SOMRA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,SOMRA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,BALAGARH,SRIPUR-BALAGARH,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BALARAMPUR,BALARAMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BALARAMPUR,BARAURMA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BALARAMPUR,BELA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BALARAMPUR,DARDA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BALARAMPUR,GENRUA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BALARAMPUR,GHATBERA-KEROWA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BALARAMPUR,TENTLOW,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,BALI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,CHAKPARA ANANDANAGAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,CHAMRAIL,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,DURGAPUR ABHAYNAGAR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,DURGAPUR ABHAYNAGAR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,JAGADISHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,NISCHINDA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOWRAH,BALLY-JAGACHA,SANPUIPARA BASUKAI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,BAMONGOLA,BAMONGOLA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,BAMONGOLA,CHANDPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,BAMONGOLA,GOBINDAPUR-MAHESHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,BAMONGOLA,JAGDALA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,BAMONGOLA,MADNABATI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,BAMONGOLA,PAKUAHAT,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,AKAIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,BAIRAMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,CHAWBERIA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,CHAWBERIA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,CHHAIGHORIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,DHARMAPUKURIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,DIGHARI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,GANGANANDAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,GANRAPOTA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,GHATBOUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,GOPALNAGAR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,GOPALNAGAR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,KALUPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,PALLA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,SUNDARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BANGAON,TANGRA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-I,ANCHURI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-I,ANDHARTHOLE,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-I,JAGADALLA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-I,JAGADALLA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-I,KALAPATHAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-I,KENJAKURA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-II,BIKNA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-II,JUNBEDIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-II,KOSTHIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-II,MANKANALI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-II,NARRAH,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-II,PURANDARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BANKURA-II,SANBANDHA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,BARABANI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,DOMOHANI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,ITAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,JAMGRAM,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,NUNI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,PANCHGECHIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,PANURIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BARABANI,PUNCHRA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,BANJORA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,BANSBERA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,BARABAZAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,BERADA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,BHAGABANDH,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,DHELATBAMU,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,LATPADA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,SINDRI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,SUKURHUTU,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURULIA,BARABAZAR,TUMRASOLE,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,CHHOTO JAGULIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,DATTAPUKUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,DATTAPUKUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,ICHHAPUR-NILGANJ,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,KADAMBAGACHHI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,KASHIMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,KOTRA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,PASCHIM KHILKAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-I,PURBA KHILKAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-II,CHANDIGARH-ROHANDA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-II,DADPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-II,FALTI BELIAGHATA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-II,KEMIA KHAMARPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-II,KIRTIPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-II,KIRTIPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARASAT-II,SHASAN,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,BARJORA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,BELIATOR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,BRINDABANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,CHHANDAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,GHUTGORIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,GODARDIHI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,HATASURIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,KHANRARI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,MALIYARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,POKHONNA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,BANKURA,BARJORA,SHAHARJORA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,JETIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,KAMPA-CHAKLA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,KOWGACHHI-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,KOWGACHHI-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,MAJHIPARA-PALASI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,MAMUDPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,PANPUR-KEUTIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-I,SHIBDASPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-II,BANDIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-II,BILKANDA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-II,BILKANDA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-II,MOHANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-II,PATULIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS (NORTH),BARRACKPORE-II,SEWLI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,BARUIPUR,BEGUMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,BARUIPUR,BELEGACHHIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,BARUIPUR,BRINDAKHALI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
