file,url,sha256,bytes,kind,role
raw/6885849390af6623.json,https://dataverse.harvard.edu/api/datasets/:persistentId/?persistentId=doi:10.7910/DVN/PXV79W,7d7b529a7024c163da33a6b6bb8e06b51ecb27c1496d0b4917eb69d181072153,405,research_reference_or_search_index,not_counted
raw/1e999801191968bf.html,https://siligurimahakumaparishad.in/,02a05f35843f468540a9e36181ad584e4318050beff8a5e25fa3724b26ba6091,20162,research_reference_or_search_index,not_counted
raw/45416c4165a8ff5c.html,https://siligurimahakumaparishad.in/profile.php,a8ddc310512ae78a422884f1af0ce419ed61f1b01a43656b601d6b11912670a2,11599,research_reference_or_search_index,not_counted
raw/a190ebc6396faa6a.html,https://www.nber.org/data-appendix/w32158/,0da5a7f34bbe75b39c08b7fc4eb47dbf16be21c057ffa5752cc99da2ff1e0215,1114,research_reference_or_search_index,not_counted
raw/956011236e843314.html,https://www.econometricsociety.org/publications/quantitative-economics/2024/07/01/How-Do-Voters-Respond-to-Welfare-vis-%C3%A0-vis-Public-Good-Programs-Theory-and-Evidence-of-Political-Clientelism,2785b92a3f09b3aeba4ac3d3c6c80381c34fbfbe031e97f7290677d197e31304,71030,research_reference_or_search_index,not_counted
raw/3ff045353cd435ee.pdf,https://people.bu.edu/dilipm/publications/wbtreserv.pdf,36a06078efdc34352c235c60b722169f459b245d7fc0ced8b9ad8b26aa2db7a3,138421,research_reference_or_search_index,not_counted
raw/a624fd3744bb949e.html,https://www.aeaweb.org/articles?id=10.1257/aer.100.4.1572,465684e53c8d7e4e7a0e065cdc2e97c9e785e1fd6d837a7c8d43fb7565c4fcc1,29925,research_reference_or_search_index,not_counted
raw/98420a4c57d8abeb.json,https://api.datacite.org/dois/10.7910/DVN/PXV79W,1579a687baa515f692ddeaf14f1b96b9453603d3ca9bf7fd5e8b0a38b6251118,22453,research_reference_or_search_index,not_counted
raw/5bcf7014f0f2a3f4.pdf,https://www.aeaweb.org/content/file?id=5377,7b27ce9e809402f2b623a473ccb5ec6a2b00b72da59eef7512484abfff509f8d,1941611,unrelated_article,excluded_Mexico_cheating_and_incentives_not_WB
raw/9a43a07fe107d043.json,"http://web.archive.org/cdx/search/cdx?url=wbsec.gov.in/*&to=2007&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&limit=10000&showResumeKey=true",37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570,3,archive_index,not_counted
raw/cdff11e9c8a417fa.pdf,https://ir.nbu.ac.in/server/api/core/bitstreams/146b2c7b-aa0d-4c68-aab9-421b643f927f/content,99daf68bbaf0efa04cfb369fecdcdfc3ac2b634720a274d29682a3b313b934b9,1002959,research_reference_or_search_index,not_counted
raw/75e7fb3c3948cb0a.html,http://web.archive.org/web/20050101202619id_/http://bardhaman.nic.in:80/election/pan_result/pancha.html,bf77e565488adf00f194d4501aa6a16ee824322e332e8eb5e1cfde1660868bd4,5917,election_results,tabled_no_reservation
raw/a0494a04addbce16.json,"http://web.archive.org/cdx/search/cdx?url=wbsec.org/*&to=2007&filter=statuscode:200&collapse=urlkey&output=json&fl=original,timestamp,mimetype&limit=10000&showResumeKey=true",37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570,3,archive_index,not_counted
raw/6f51b30a106a7f5a.json,https://api.datacite.org/dois/10.7910/DVN/O3UKFO,3f30be3a7b6c7c75c1dd017230162234c5124f0d687799dd98cfe7c8f17df944,34367,research_reference_or_search_index,not_counted
