source_cd,source_gp_id_cd,district_cd,block_raw_cd,gp_raw_cd,office_cd,reported_period_cd,source_file_cd,source_sha256_cd,raw_women_cd,reserved_women_cd,raw_sc_cd,reserved_sc_cd,raw_st_cd,reserved_st_cd,election_year_cd,year_evidence_cd,flags_cd,eligible_within_source_strict_cd,name_key,raw_AA0_2b_cd,raw_year_cd,raw_year_2_cd,raw_year_888_cd,raw_prev_year_cd,raw_prev_year_888_1_cd,raw_prev_year_888_2_cd,raw_comments_cd,source_beaman,source_gp_id_beaman,district_beaman,block_raw_beaman,gp_raw_beaman,office_beaman,reported_period_beaman,source_file_beaman,source_sha256_beaman,raw_women_beaman,reserved_women_beaman,raw_sc_beaman,reserved_sc_beaman,raw_st_beaman,reserved_st_beaman,election_year_beaman,year_evidence_beaman,flags_beaman,eligible_within_source_strict_beaman,raw_AA0_2b_beaman,raw_year_beaman,raw_year_2_beaman,raw_year_888_beaman,raw_prev_year_beaman,raw_prev_year_888_1_beaman,raw_prev_year_888_2_beaman,raw_comments_beaman,name_match,conflict_women,conflict_sc,conflict_st,any_conflict
,,,,,,,,,,,,,,,,,,,KHYARASOL|LOKEPUR,,,,,,,,,beaman,98,Birbhum,KHYARASOL,Lokepur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,93,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|NAKRAKONDA,,,,,,,,,beaman,99,Birbhum,KHYARASOL,Nakrakonda,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,94,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|PANCHRA,,,,,,,,,beaman,100,Birbhum,KHYARASOL,Panchra,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,95,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|PARSUNDI,,,,,,,,,beaman,101,Birbhum,KHYARASOL,Parsundi,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,within_1998_term_inferred,within_1998_term_inferred,False,96,1,,,888,2000,2003,"After loosing in a no-confidence motion in 2000, Mr. Nanda Dulal Das stepped down from the Pradhan's post and Mr. Umapada Mondal took over as the Pradhan",right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,KHYARASOL|RUPASPUR,,,,,,,,,beaman,102,Birbhum,KHYARASOL,Rupaspur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,within_1998_term_inferred,within_1998_term_inferred,False,97,1,,,888,2001,2003,Due to health reasons Mr. Jiten Barui resigend from the post of Pradhan and Smt. Sumai Das took over the charge as Pradhan,right_only,False,False,False,False
cd,19,Birbhum,LABHPUR,BIPRATIKURI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|BIPRATIKURI,,,,,,,,,beaman,19,Birbhum,LABHPUR,Bipratikuri,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,19,1,,,1,,,,both,False,False,False,False
cd,20,Birbhum,LABHPUR,CHOUJATTA-MOHODAHI - I,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|CHOUJATTAMOHODAHII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,21,Birbhum,LABHPUR,CHOUJATTA-MOHODAHI - II,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|CHOUJATTAMOHODAHIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,LABHPUR|CHOWHATTAMOHODARII,,,,,,,,,beaman,20,Birbhum,LABHPUR,Chowhatta-Mohodari-I,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,20,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,LABHPUR|CHOWHATTAMOHODARIII,,,,,,,,,beaman,21,Birbhum,LABHPUR,Chowhatta-Mohodari-II,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,21,1,,,1,,,,right_only,False,False,False,False
cd,22,Birbhum,LABHPUR,DWARKA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|DWARKA,,,,,,,,,beaman,22,Birbhum,LABHPUR,Dwarka,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,22,1,,,1,,,,both,False,False,False,False
cd,23,Birbhum,LABHPUR,HATIA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|HATIA,,,,,,,,,beaman,23,Birbhum,LABHPUR,Hatia,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,23,1,,,1,,,,both,False,False,False,False
cd,24,Birbhum,LABHPUR,INDUS,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|INDUS,,,,,,,,,beaman,24,Birbhum,LABHPUR,Indus,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,24,1,,,1,,,,both,False,False,False,False
cd,25,Birbhum,LABHPUR,JAMNA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|JAMNA,,,,,,,,,beaman,25,Birbhum,LABHPUR,Jamna,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,25,1,,,1,,,,both,False,False,False,False
,,,,,,,,,,,,,,,,,,,LABHPUR|KURNAHAR,,,,,,,,,beaman,26,Birbhum,LABHPUR,Kurnahar,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,26,1,,,1,,,,right_only,False,False,False,False
cd,26,Birbhum,LABHPUR,KURUNHAR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|KURUNHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,LABHPUR|LABHPURI,,,,,,,,,beaman,27,Birbhum,LABHPUR,Labhpur-I,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,1,True,1998,explicit_1998_to_2003,,True,27,1,,,1,,,,right_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,LABHPUR|LABHPURII,,,,,,,,,beaman,28,Birbhum,LABHPUR,Labhpur-II,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,28,1,,,1,,,,right_only,False,False,False,False
cd,27,Birbhum,LABHPUR,LABPUR-I,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|LABPURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,28,Birbhum,LABHPUR,LABPUR-II,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|LABPURII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,29,Birbhum,LABHPUR,THIBA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,LABHPUR|THIBA,,,,,,,,,beaman,29,Birbhum,LABHPUR,Thiba,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,29,1,,,1,,,,both,False,False,False,False
cd,61,Birbhum,MAHAMMADBAZAR,ANGARGERIA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|ANGARGERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,62,Birbhum,MAHAMMADBAZAR,BHARKATA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|BHARKATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,63,Birbhum,MAHAMMADBAZAR,BHUTURA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|BHUTURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,64,Birbhum,MAHAMMADBAZAR,CHARICHA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|CHARICHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,65,Birbhum,MAHAMMADBAZAR,DOUCHA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|DOUCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,66,Birbhum,MAHAMMADBAZAR,GONPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|GONPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,67,Birbhum,MAHAMMADBAZAR,HINGLO,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|HINGLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,68,Birbhum,MAHAMMADBAZAR,KAPISTHA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|KAPISTHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,69,Birbhum,MAHAMMADBAZAR,MAHAMMADBAZAR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|MAHAMMADBAZAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,70,Birbhum,MAHAMMADBAZAR,PURANAGRAM,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|PURANAGRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,71,Birbhum,MAHAMMADBAZAR,RAMPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|RAMPUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,72,Birbhum,MAHAMMADBAZAR,SEKEDDA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAHAMMADBAZAR|SEKEDDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,112,Birbhum,MAYURESWAR - II,DASPALSA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARII|DASPALSA,,,,,,,,,beaman,159,Birbhum,MAYURESWAR - II,Daspalsa,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,160,1,,,1,,,,both,False,False,False,False
,,,,,,,,,,,,,,,,,,,MAYURESWARII|DEKHA,,,,,,,,,beaman,160,Birbhum,MAYURESWAR - II,Dekha,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,161,1,,,1,,,,right_only,False,False,False,False
cd,113,Birbhum,MAYURESWAR - II,DHEKA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARII|DHEKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
,,,,,,,,,,,,,,,,,,,MAYURESWARII|KALESWAR,,,,,,,,,beaman,161,Birbhum,MAYURESWAR - II,Kaleswar,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,within_1998_term_inferred,within_1998_term_inferred,False,162,1,,,888,1999,2003,After the Panchayat elections in 1998 Smt. Papiya Jasmine took over as the Pradhan but loosing in a vote of no-confidence she had to step down whence Mr. Kanailal Bagdi took over as the Pradhan-in-charge. A few months after this Mr. Taksar Sk.,right_only,False,False,False,False
cd,114,Birbhum,MAYURESWAR - II,KALESWER,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARII|KALESWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,115,Birbhum,MAYURESWAR - II,KUNDALA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARII|KUNDALA,,,,,,,,,beaman,162,Birbhum,MAYURESWAR - II,Kundala,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,within_1998_term_inferred,within_1998_term_inferred,False,163,1,,,888,2001,2003,"After loosing in a no-confidence motion the Pradhan elected after the Panchayat elections in 1998, Smt. Kalyani Mondal,  resigend whence Smt. Kabari Mondal took over the charge as Pardhan.",both,False,False,False,False
,,,,,,,,,,,,,,,,,,,MAYURESWARII|MAYURESWAR,,,,,,,,,beaman,163,Birbhum,MAYURESWAR - II,Mayureswar,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,164,1,,,1,,,,right_only,False,False,False,False
cd,116,Birbhum,MAYURESWAR - II,MAYURESWER,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARII|MAYURESWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,False,False,False
cd,117,Birbhum,MAYURESWAR - II,SATPALSA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,1,True,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARII|SATPALSA,,,,,,,,,beaman,164,Birbhum,MAYURESWAR - II,Satpalsa,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,1,True,1998,explicit_1998_to_2003,,True,165,1,,,1,,,,both,False,False,False,False
cd,118,Birbhum,MAYURESWAR - II,ULKUNDA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARII|ULKUNDA,,,,,,,,,beaman,165,Birbhum,MAYURESWAR - II,Ulkunda,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,166,1,,,1,,,,both,False,False,False,False
cd,103,Birbhum,MAYURESWAR - I,BAJITPUR,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|BAJITPUR,,,,,,,,,beaman,150,Birbhum,MAYURESWAR - I,Bajitpur,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,151,1,,,1,,,,both,False,False,False,False
cd,104,Birbhum,MAYURESWAR - I,BARATURIGRAM,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|BARATURIGRAM,,,,,,,,,beaman,151,Birbhum,MAYURESWAR - I,Baraturigram,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,1,True,2,False,1998,explicit_1998_to_2003,,True,152,1,,,1,,,,both,False,False,False,False
cd,105,Birbhum,MAYURESWAR - I,DABUK,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|DABUK,,,,,,,,,beaman,152,Birbhum,MAYURESWAR - I,Dabuk,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,153,1,,,1,,,,both,False,False,False,False
cd,106,Birbhum,MAYURESWAR - I,DAKHINGRAM,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,1,True,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|DAKHINGRAM,,,,,,,,,beaman,153,Birbhum,MAYURESWAR - I,Dakhingram,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,1,True,2,False,2,False,1998,explicit_1998_to_2003,,True,154,1,,,1,,,,both,False,False,False,False
cd,107,Birbhum,MAYURESWAR - I,JHIKADDA,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|JHIKADDA,,,,,,,,,beaman,154,Birbhum,MAYURESWAR - I,Jhikadda,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,155,1,,,1,,,,both,False,False,False,False
cd,108,Birbhum,MAYURESWAR - I,KANACHI,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|KANACHI,,,,,,,,,beaman,155,Birbhum,MAYURESWAR - I,Kanachi,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,156,1,,,1,,,,both,False,False,False,False
cd,109,Birbhum,MAYURESWAR - I,MALLARPUR-I,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,2,False,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|MALLARPURI,,,,,,,,,beaman,156,Birbhum,MAYURESWAR - I,Mallarpur-I,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,2,False,2,False,1998,explicit_1998_to_2003,,True,157,1,,,1,,,,both,False,False,False,False
cd,110,Birbhum,MAYURESWAR - I,MALLARPUR-II,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|MALLARPURII,,,,,,,,,beaman,157,Birbhum,MAYURESWAR - I,Mallarpur-II,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,158,1,,,1,,,,both,False,False,False,False
cd,111,Birbhum,MAYURESWAR - I,TALOAN,Pradhan,current,data/wb/chattopadhyaya_duflo.zip,126dbb6f9dfbd8bf05ef68d7b1a98c9c8c9f54f85c68b0ef0e73acf0089f3693,2,False,1,True,2,False,1998,survey_2000_paper_dates_1998_election,,True,MAYURESWARI|TALOAN,,,,,,,,,beaman,158,Birbhum,MAYURESWAR - I,Taloan,Pradhan,previous,data/wb/vintage_search/raw/898f2f74836e83ae.dta,e6454a2ae5a36829376557b20a45da7776a2951f9accc05ec75ac289a462d763,2,False,1,True,2,False,1998,explicit_1998_to_2003,,True,159,1,,,1,,,,both,False,False,False,False
