source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,state,district,year,block_printed,record_kind,tier,counts_json,quality_flags,review_status,selection_basis_printed
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,60,3,6,"[84.375, 376.875, 558.796875, 463.875]","[""G.P."", ""141"", ""48"", ""16"", ""7"", ""5"", ""49""]",West Bengal,Bardhaman,2008,BURDWAN-I,block_reservation_totals,gram_panchayat,"{""seats"": 141, ""sc"": 48, ""sc_women"": 16, ""st"": 7, ""st_women"": 5, ""women"": 49}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,60,4,3,"[84.375, 490.875, 558.796875, 542.625]","[""118"", ""38"", ""156"", ""39"", ""41"", ""4"", ""3"", ""1"", ""1"", ""89""]",West Bengal,Bardhaman,2008,BURDWAN-I,block_polling_infrastructure,,"{""main_polling_stations"": 118, ""auxiliary_polling_stations"": 38, ""total_polling_stations"": 156, ""one_station_premises"": 39, ""two_station_premises"": 41, ""three_station_premises"": 4, ""four_station_premises"": 3, ""five_station_premises"": 1, ""six_station_premises"": 1, ""total_premises"": 89}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,60,5,3,"[84.375, 609.375, 558.796875, 688.125]","[""Z. P."", ""2"", ""0"", ""2"", ""5"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,BURDWAN-I,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 5, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,60,5,4,"[84.375, 609.375, 558.796875, 688.125]","[""P. S."", ""25"", ""12"", ""13"", ""32"", ""21"", ""0"", ""1"", ""3"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,BURDWAN-I,block_election_results,panchayat_samiti,"{""seats"": 25, ""uncontested"": 12, ""seats_election_held"": 13, ""contesting_candidates"": 32, ""CPI_M"": 21, ""CPI"": 0, ""AIFB"": 1, ""RSP"": 3, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,60,5,5,"[84.375, 609.375, 558.796875, 688.125]","[""G. P."", ""168"", ""80"", ""88"", ""182"", ""149"", ""0"", ""3"", ""5"", ""3"", ""5"", ""0"", ""0"", ""0"", ""3""]",West Bengal,Bardhaman,2003,BURDWAN-I,block_election_results,gram_panchayat,"{""seats"": 168, ""uncontested"": 80, ""seats_election_held"": 88, ""contesting_candidates"": 182, ""CPI_M"": 149, ""CPI"": 0, ""AIFB"": 3, ""RSP"": 5, ""INC"": 3, ""AITC"": 5, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 3}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,2,2,"[84.375, 339.375, 558.796875, 369.375]","[""45135"", ""42963"", ""88098"", ""85510"", ""2588"", ""83461"", ""4637""]",West Bengal,Bardhaman,2008,BURDWAN-II,block_elector_totals,,"{""male"": 45135, ""female"": 42963, ""total"": 88098, ""epic"": 85510, ""non_epic"": 2588, ""image"": 83461, ""non_image"": 4637}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,3,4,"[84.375, 405.375, 558.796875, 492.375]","[""Z.P."", ""2"", ""1"", """", """", """", ""1""]",West Bengal,Bardhaman,2008,BURDWAN-II,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 1, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,3,5,"[84.375, 405.375, 558.796875, 492.375]","[""P.S."", ""22"", ""8"", ""3"", ""3"", ""1"", ""8""]",West Bengal,Bardhaman,2008,BURDWAN-II,block_reservation_totals,panchayat_samiti,"{""seats"": 22, ""sc"": 8, ""sc_women"": 3, ""st"": 3, ""st_women"": 1, ""women"": 8}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,3,6,"[84.375, 405.375, 558.796875, 492.375]","[""G.P."", ""101"", ""38"", ""17"", ""12"", ""2"", ""37""]",West Bengal,Bardhaman,2008,BURDWAN-II,block_reservation_totals,gram_panchayat,"{""seats"": 101, ""sc"": 38, ""sc_women"": 17, ""st"": 12, ""st_women"": 2, ""women"": 37}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,4,3,"[84.375, 519.375, 558.796875, 571.125]","[""89"", ""17"", ""106"", ""28"", ""33"", ""4"", ""0"", ""0"", ""0"", ""65""]",West Bengal,Bardhaman,2008,BURDWAN-II,block_polling_infrastructure,,"{""main_polling_stations"": 89, ""auxiliary_polling_stations"": 17, ""total_polling_stations"": 106, ""one_station_premises"": 28, ""two_station_premises"": 33, ""three_station_premises"": 4, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 65}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,5,3,"[84.375, 637.875, 558.796875, 715.875]","[""Z. P."", ""2"", ""1"", ""1"", ""4"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,BURDWAN-II,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 1, ""seats_election_held"": 1, ""contesting_candidates"": 4, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,5,4,"[84.375, 637.875, 558.796875, 715.875]","[""P. S."", ""22"", ""8"", ""14"", ""31"", ""21"", ""0"", ""1"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,BURDWAN-II,block_election_results,panchayat_samiti,"{""seats"": 22, ""uncontested"": 8, ""seats_election_held"": 14, ""contesting_candidates"": 31, ""CPI_M"": 21, ""CPI"": 0, ""AIFB"": 1, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,62,5,5,"[84.375, 637.875, 558.796875, 715.875]","[""G. P."", ""123"", ""52"", ""71"", ""156"", ""114"", ""0"", ""4"", ""0"", ""1"", ""2"", ""1"", ""0"", ""0"", ""1""]",West Bengal,Bardhaman,2003,BURDWAN-II,block_election_results,gram_panchayat,"{""seats"": 123, ""uncontested"": 52, ""seats_election_held"": 71, ""contesting_candidates"": 156, ""CPI_M"": 114, ""CPI"": 0, ""AIFB"": 4, ""RSP"": 0, ""INC"": 1, ""AITC"": 2, ""BJP"": 1, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 1}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,2,2,"[84.375, 301.125, 558.796875, 331.125]","[""45531"", ""43318"", ""88849"", ""86457"", ""2392"", ""85896"", ""2953""]",West Bengal,Bardhaman,2008,GALSI-II,block_elector_totals,,"{""male"": 45531, ""female"": 43318, ""total"": 88849, ""epic"": 86457, ""non_epic"": 2392, ""image"": 85896, ""non_image"": 2953}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,3,4,"[84.375, 367.125, 558.796875, 454.125]","[""Z.P."", ""2"", """", """", """", """", ""1""]",West Bengal,Bardhaman,2008,GALSI-II,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": null, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,3,5,"[84.375, 367.125, 558.796875, 454.125]","[""P.S."", ""23"", ""9"", ""3"", ""2"", ""1"", ""8""]",West Bengal,Bardhaman,2008,GALSI-II,block_reservation_totals,panchayat_samiti,"{""seats"": 23, ""sc"": 9, ""sc_women"": 3, ""st"": 2, ""st_women"": 1, ""women"": 8}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,3,6,"[84.375, 367.125, 558.796875, 454.125]","[""G.P."", ""102"", ""39"", ""15"", ""5"", ""3"", ""37""]",West Bengal,Bardhaman,2008,GALSI-II,block_reservation_totals,gram_panchayat,"{""seats"": 102, ""sc"": 39, ""sc_women"": 15, ""st"": 5, ""st_women"": 3, ""women"": 37}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,4,3,"[84.375, 481.125, 558.796875, 532.875]","[""97"", ""18"", ""115"", ""61"", ""24"", ""2"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2008,GALSI-II,block_polling_infrastructure,,"{""main_polling_stations"": 97, ""auxiliary_polling_stations"": 18, ""total_polling_stations"": 115, ""one_station_premises"": 61, ""two_station_premises"": 24, ""three_station_premises"": 2, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,5,3,"[84.375, 599.625, 558.796875, 677.625]","[""Z. P."", ""2"", ""0"", ""2"", ""5"", ""1"", ""0"", ""1"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,GALSI-II,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 5, ""CPI_M"": 1, ""CPI"": 0, ""AIFB"": 1, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,5,4,"[84.375, 599.625, 558.796875, 677.625]","[""P. S."", ""23"", ""8"", ""15"", ""30"", ""15"", ""2"", ""6"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,GALSI-II,block_election_results,panchayat_samiti,"{""seats"": 23, ""uncontested"": 8, ""seats_election_held"": 15, ""contesting_candidates"": 30, ""CPI_M"": 15, ""CPI"": 2, ""AIFB"": 6, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,64,5,5,"[84.375, 599.625, 558.796875, 677.625]","[""G. P."", ""128"", ""26"", ""102"", ""209"", ""80"", ""7"", ""22"", ""0"", ""2"", ""8"", ""4"", ""0"", ""0"", ""5""]",West Bengal,Bardhaman,2003,GALSI-II,block_election_results,gram_panchayat,"{""seats"": 128, ""uncontested"": 26, ""seats_election_held"": 102, ""contesting_candidates"": 209, ""CPI_M"": 80, ""CPI"": 7, ""AIFB"": 22, ""RSP"": 0, ""INC"": 2, ""AITC"": 8, ""BJP"": 4, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 5}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,1,2,"[84.375, 328.875, 558.796875, 358.875]","[""82071"", ""74334"", ""156405"", ""151638"", ""4767"", ""148051"", ""8354""]",West Bengal,Bardhaman,2008,JAMALPUR,block_elector_totals,,"{""male"": 82071, ""female"": 74334, ""total"": 156405, ""epic"": 151638, ""non_epic"": 4767, ""image"": 148051, ""non_image"": 8354}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,2,4,"[84.375, 394.875, 558.796875, 481.875]","[""Z.P."", ""3"", ""1"", ""1"", ""1"", """", ""1""]",West Bengal,Bardhaman,2008,JAMALPUR,block_reservation_totals,zilla_parishad,"{""seats"": 3, ""sc"": 1, ""sc_women"": 1, ""st"": 1, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,2,5,"[84.375, 394.875, 558.796875, 481.875]","[""P.S."", ""37"", ""13"", ""4"", ""6"", ""3"", ""13""]",West Bengal,Bardhaman,2008,JAMALPUR,block_reservation_totals,panchayat_samiti,"{""seats"": 37, ""sc"": 13, ""sc_women"": 4, ""st"": 6, ""st_women"": 3, ""women"": 13}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,2,6,"[84.375, 394.875, 558.796875, 481.875]","[""G.P."", ""179"", ""62"", ""24"", ""30"", ""13"", ""64""]",West Bengal,Bardhaman,2008,JAMALPUR,block_reservation_totals,gram_panchayat,"{""seats"": 179, ""sc"": 62, ""sc_women"": 24, ""st"": 30, ""st_women"": 13, ""women"": 64}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,3,3,"[84.375, 508.875, 558.796875, 559.875]","[""161"", ""35"", ""196"", ""125"", ""34"", ""1"", ""0"", ""0"", ""0"", ""160""]",West Bengal,Bardhaman,2008,JAMALPUR,block_polling_infrastructure,,"{""main_polling_stations"": 161, ""auxiliary_polling_stations"": 35, ""total_polling_stations"": 196, ""one_station_premises"": 125, ""two_station_premises"": 34, ""three_station_premises"": 1, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 160}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,4,3,"[84.375, 627.375, 558.796875, 705.375]","[""Z. P."", ""3"", ""0"", ""3"", ""6"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""1""]",West Bengal,Bardhaman,2003,JAMALPUR,block_election_results,zilla_parishad,"{""seats"": 3, ""uncontested"": 0, ""seats_election_held"": 3, ""contesting_candidates"": 6, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 1}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,4,4,"[84.375, 627.375, 558.796875, 705.375]","[""P. S."", ""35"", ""6"", ""29"", ""62"", ""24"", ""0"", ""0"", ""1"", ""0"", ""1"", ""0"", ""0"", ""0"", ""8""]",West Bengal,Bardhaman,2003,JAMALPUR,block_election_results,panchayat_samiti,"{""seats"": 35, ""uncontested"": 6, ""seats_election_held"": 29, ""contesting_candidates"": 62, ""CPI_M"": 24, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 1, ""INC"": 0, ""AITC"": 1, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 8}",printed_components_mismatch,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,66,4,5,"[84.375, 627.375, 558.796875, 705.375]","[""G. P."", ""215"", ""63"", ""152"", ""326"", ""154"", ""0"", ""1"", ""4"", ""0"", ""11"", ""7"", ""0"", ""0"", ""27""]",West Bengal,Bardhaman,2003,JAMALPUR,block_election_results,gram_panchayat,"{""seats"": 215, ""uncontested"": 63, ""seats_election_held"": 152, ""contesting_candidates"": 326, ""CPI_M"": 154, ""CPI"": 0, ""AIFB"": 1, ""RSP"": 4, ""INC"": 0, ""AITC"": 11, ""BJP"": 7, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 27}",printed_components_mismatch,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,2,2,"[84.375, 326.625, 558.796875, 356.625]","[""57486"", ""52989"", ""110475"", ""106115"", ""4360"", ""102419"", ""8056""]",West Bengal,Bardhaman,2008,KHANDAGHOSH,block_elector_totals,,"{""male"": 57486, ""female"": 52989, ""total"": 110475, ""epic"": 106115, ""non_epic"": 4360, ""image"": 102419, ""non_image"": 8056}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,3,4,"[84.375, 392.625, 558.796875, 479.625]","[""Z.P."", ""2"", ""2"", ""1"", """", """", ""1""]",West Bengal,Bardhaman,2008,KHANDAGHOSH,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 2, ""sc_women"": 1, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,3,5,"[84.375, 392.625, 558.796875, 479.625]","[""P.S."", ""29"", ""11"", ""4"", ""1"", ""0"", ""10""]",West Bengal,Bardhaman,2008,KHANDAGHOSH,block_reservation_totals,panchayat_samiti,"{""seats"": 29, ""sc"": 11, ""sc_women"": 4, ""st"": 1, ""st_women"": 0, ""women"": 10}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,3,6,"[84.375, 392.625, 558.796875, 479.625]","[""G.P."", ""124"", ""48"", ""18"", ""2"", ""1"", ""45""]",West Bengal,Bardhaman,2008,KHANDAGHOSH,block_reservation_totals,gram_panchayat,"{""seats"": 124, ""sc"": 48, ""sc_women"": 18, ""st"": 2, ""st_women"": 1, ""women"": 45}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,4,3,"[84.375, 506.625, 558.796875, 558.375]","[""119"", ""19"", ""138"", ""57"", ""27"", ""9"", ""0"", ""0"", ""0"", ""93""]",West Bengal,Bardhaman,2008,KHANDAGHOSH,block_polling_infrastructure,,"{""main_polling_stations"": 119, ""auxiliary_polling_stations"": 19, ""total_polling_stations"": 138, ""one_station_premises"": 57, ""two_station_premises"": 27, ""three_station_premises"": 9, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 93}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,5,3,"[84.375, 625.125, 558.796875, 703.125]","[""Z. P."", ""2"", ""0"", ""2"", ""5"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,KHANDAGHOSH,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 5, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,5,4,"[84.375, 625.125, 558.796875, 703.125]","[""P. S."", ""28"", ""16"", ""12"", ""25"", ""22"", ""0"", ""0"", ""5"", ""0"", ""0"", ""0"", ""0"", ""0"", ""1""]",West Bengal,Bardhaman,2003,KHANDAGHOSH,block_election_results,panchayat_samiti,"{""seats"": 28, ""uncontested"": 16, ""seats_election_held"": 12, ""contesting_candidates"": 25, ""CPI_M"": 22, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 5, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 1}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,68,5,5,"[84.375, 625.125, 558.796875, 703.125]","[""G. P."", ""151"", ""57"", ""64"", ""135"", ""133"", ""1"", ""1"", ""12"", ""0"", ""0"", ""1"", ""0"", ""0"", ""3""]",West Bengal,Bardhaman,2003,KHANDAGHOSH,block_election_results,gram_panchayat,"{""seats"": 151, ""uncontested"": 57, ""seats_election_held"": 64, ""contesting_candidates"": 135, ""CPI_M"": 133, ""CPI"": 1, ""AIFB"": 1, ""RSP"": 12, ""INC"": 0, ""AITC"": 0, ""BJP"": 1, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 3}",printed_components_mismatch,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,70,1,2,"[84.375, 319.125, 558.796875, 349.125]","[""67231"", ""62044"", ""129275"", ""124503"", ""4772"", ""122594"", ""6681""]",West Bengal,Bardhaman,2008,MEMARI-I,block_elector_totals,,"{""male"": 67231, ""female"": 62044, ""total"": 129275, ""epic"": 124503, ""non_epic"": 4772, ""image"": 122594, ""non_image"": 6681}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,70,2,4,"[84.375, 385.125, 558.796875, 472.125]","[""Z.P."", ""3"", ""2"", ""1"", """", """", ""1""]",West Bengal,Bardhaman,2008,MEMARI-I,block_reservation_totals,zilla_parishad,"{""seats"": 3, ""sc"": 2, ""sc_women"": 1, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,70,2,5,"[84.375, 385.125, 558.796875, 472.125]","[""P.S."", ""27"", ""9"", ""4"", ""4"", ""1"", ""9""]",West Bengal,Bardhaman,2008,MEMARI-I,block_reservation_totals,panchayat_samiti,"{""seats"": 27, ""sc"": 9, ""sc_women"": 4, ""st"": 4, ""st_women"": 1, ""women"": 9}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,70,2,6,"[84.375, 385.125, 558.796875, 472.125]","[""G.P."", ""146"", ""51"", ""20"", ""22"", ""8"", ""53""]",West Bengal,Bardhaman,2008,MEMARI-I,block_reservation_totals,gram_panchayat,"{""seats"": 146, ""sc"": 51, ""sc_women"": 20, ""st"": 22, ""st_women"": 8, ""women"": 53}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,70,3,3,"[84.375, 505.875, 558.796875, 557.625]","[""126"", ""45"", ""171"", ""42"", ""40"", ""11"", ""4"", ""0"", ""0"", ""97""]",West Bengal,Bardhaman,2008,MEMARI-I,block_polling_infrastructure,,"{""main_polling_stations"": 126, ""auxiliary_polling_stations"": 45, ""total_polling_stations"": 171, ""one_station_premises"": 42, ""two_station_premises"": 40, ""three_station_premises"": 11, ""four_station_premises"": 4, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 97}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,70,4,3,"[84.375, 624.375, 558.796875, 703.125]","[""Z. P."", ""2"", ""0"", ""2"", ""5"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,MEMARI-I,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 5, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
