wardnumber	party	validvotespolled	electionoutcome	totalvalidvotes	totalvoters	direction	reservationstatus	totalassets	totalliabilities	age	maritalstatus	dependents	otherdependents	pan	returnsfiled	spousepan	spousereturnsfiled	pendingcriminalcasesaffidavit	convictions	spouseassets	year	votespolled	totalvotespolled	v12	pendingcriminalcases	mynetacriminalcases	numberofvoters	percentagepolled	percentofvotespolled	percentoftotalvotes	potential_males	potential_females	actualmales	actualfemales	newcaste	poorgroup	nontwice	litcaste	landcaste	urbanelite	muslim	jat	obcc	gujjar	nocastereservation	sikh	edu_recoded	postgrad	lognetassets	logassets	netassets	sc	scw	woman	one	numcan	total_votes_cast	percent	winnerpercent	runnerup	winner	margin	voterank	bjp	congress	aap	bsp	ind	numind	other	vote_bjp	vote_aap	vote_congress	vote_bsp	vote_ind	num_ind	minorind	numind2	vote_ind2	num_ind2	vote_other	votessq	effective_parties	criminalcase	housewife	spousehousewife	malepercentage	femalepercentage	pancard	connamnum
	"INC"		"Lost"				"General"														2007.0	4155.0							25.049999237060547	12.680000305175781	18208.0	14573.0	9350.0	7238.0											1.0			0.0				0.0	0.0	0.0	1.0	19.0	16588.0	25.048227310180664	36.297325134277344	25.048227310180664	0.0	11.24909782409668	2.0	0.0	1.0	0.0	0.0	0.0	11.0	0.0	0.36297324299812317	0.0	0.2504822909832001	0.028936579823493958	0.23938992619514465	11.0	0.0	17.0	0.7205811142921448	17.0	0.11821798980236053	0.06274136900901794	4.7339253425598145				51.35105514526367	49.66719436645508		"259"
	"INC"		"Lost"				"General"														2007.0	4516.0							32.189998626708984	14.300000190734863	17300.0	14285.0	7846.0	6183.0	"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	13.0	14030.0	32.188167572021484	46.88524627685547	32.188167572021484	0.0	14.697078704833984	2.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.4688524603843689	0.0	0.3218816816806793	0.025944404304027557	0.15516750514507294	6.0	0.0	11.0	0.6521739363670349	11.0	0.028153955936431885	0.10360781848430634	2.9513089656829834				45.35260009765625	43.283164978027344		"222"
	"IND"		"Lost"				"General"														2007.0	908.0							5.440000057220459	2.309999942779541	24196.0	15187.0	10313.0	6403.0											1.0			0.0				0.0	0.0	0.0	1.0	9.0	16700.0	5.4371256828308105	42.68263626098633	34.19760513305664	0.0	8.485031127929688	4.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.3419760465621948	0.0	0.4268263578414917	0.01592814363539219	0.08724550902843475	4.0	1.0	7.0	0.5572454929351807	7.0	0.12802395224571228	0.002956233685836196	3.1835250854492188				42.62274932861328	42.16106033325195		"62"
	"BJP"		"Winner"				"General"														2007.0	7995.0					39128.0	49.0099983215332	41.689998626708984	20.43000030517578	21050.0	18078.0	10679.0	7993.0	"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	8.0	19157.0	41.734092712402344	41.734092712402344	28.704912185668945	1.0	13.029180526733398	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.4173409342765808	0.0	0.23046405613422394	0.0	0.05747246369719505	4.0	1.0	7.0	0.7695359587669373	7.0	0.2947225570678711	0.17417344450950623	3.2009756565093994				50.731590270996094	44.21396255493164		"99"
	"IND"		"Lost"				"General"														2007.0	154.0							1.3899999856948853	0.5799999833106995	16144.0	10222.0	6701.0	4375.0	"Brahmin"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	11.0	11076.0	1.390393614768982	29.252437591552734	26.589021682739258	0.0	2.6634159088134766	8.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.2658902108669281	0.0	0.2925243675708771	0.06608884036540985	0.14283134043216705	6.0	1.0	9.0	0.6413868069648743	9.0	0.23266522586345673	1.9331944349687546E-4	4.845600128173828				41.5076789855957	42.799842834472656		"186"
	"IND"		"Lost"				"General"														2007.0	1047.0							5.559999942779541	2.4100000858306885	24217.0	19193.0	10670.0	8168.0	"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	9.0	18838.0	5.557914733886719	55.27656936645508	15.09714412689209	0.0	40.17942428588867	5.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.5527656674385071	0.0	0.1509714424610138	0.0582333579659462	0.058180272579193115	2.0	1.0	7.0	0.7907952070236206	7.0	0.17984923720359802	0.003089041681960225	2.8679702281951904				44.059959411621094	42.55718231201172		"67"
	"IND"		"Lost"				"General"														2007.0	15.0							0.14000000059604645	0.05999999865889549	16144.0	10222.0	6701.0	4375.0											1.0			0.0				0.0	0.0	0.0	1.0	11.0	11076.0	0.13542795181274414	29.252437591552734	26.589021682739258	0.0	2.6634159088134766	11.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.2658902108669281	0.0	0.2925243675708771	0.06608884036540985	0.14283134043216705	6.0	1.0	9.0	0.6413868069648743	9.0	0.23266522586345673	1.8340730321142473E-6	4.845600128173828				41.5076789855957	42.799842834472656		"186"
	"IND"		"Lost"				"General"														2007.0	69.0							0.6200000047683716	0.25999999046325684	16144.0	10222.0	6701.0	4375.0											1.0			0.0				0.0	0.0	0.0	1.0	11.0	11076.0	0.6229685544967651	29.252437591552734	26.589021682739258	0.0	2.6634159088134766	9.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.2658902108669281	0.0	0.2925243675708771	0.06608884036540985	0.14283134043216705	6.0	1.0	9.0	0.6413868069648743	9.0	0.23266522586345673	3.88089865737129E-5	4.845600128173828				41.5076789855957	42.799842834472656		"186"
	"LJP"		"Lost"				"General"														2007.0	431.0							6.119999885559082	1.4700000286102295	16607.0	12784.0	4019.0	3035.0											1.0			0.0				0.0	0.0	0.0	1.0	5.0	7044.0	6.118682384490967	42.248722076416016	41.283363342285156	0.0	0.9653587341308594	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4224872291088104	0.0	0.41283363103866577	0.0640261247754097	0.0	0.0	1.0	3.0	0.5231402516365051	3.0	0.1006530374288559	0.003743827575817704	2.790740728378296				24.200637817382812	23.74061393737793		"184"
	"JD(S)"		"Lost"				"General"														2007.0	1833.0							13.229999542236328	5.570000171661377	18558.0	14341.0	8455.0	5395.0											1.0			0.0				0.0	0.0	0.0	1.0	10.0	13851.0	13.233701705932617	25.87538719177246	20.713306427001953	0.0	5.162080764770508	4.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.092267706990242	0.0	0.25875386595726013	0.031405676156282425	0.45599594712257385	5.0	1.0	8.0	0.7098404169082642	8.0	0.1615767776966095	0.017513085156679153	5.7278947830200195				45.55986785888672	37.61941146850586		"249"
	"INC"		"Lost"				"General"														2007.0	2867.0							20.8700008392334	6.980000019073486	23599.0	17473.0	11582.0	8478.0											1.0			0.0				0.0	0.0	0.0	1.0	19.0	13738.0	20.869121551513672	26.21196746826172	20.869121551513672	0.0	5.342845916748047	2.0	0.0	1.0	0.0	0.0	0.0	14.0	0.0	0.26211968064308167	0.0	0.20869122445583344	0.08938710391521454	0.3161304295063019	14.0	0.0	17.0	0.7019217014312744	17.0	0.12367156893014908	0.04355202615261078	6.8217058181762695				49.07835006713867	48.52057647705078		"142"
	"BJP"		"Winner"				"General"														2007.0	10347.0					40630.0	45.81999969482422	55.58000183105469	25.469999313354492	22574.0	18056.0	10326.0	8290.0	"Jat"	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	8.0	18617.0	55.5782356262207	55.5782356262207	32.82483673095703	1.0	22.753398895263672	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.5557823777198792	0.0	0.32824838161468506	0.0	0.06295321136713028	4.0	1.0	7.0	0.6717516183853149	7.0	0.0530160591006279	0.30889400839805603	2.3776559829711914				45.742889404296875	45.912715911865234		"119"
	"IND"		"Lost"				"General"														2007.0	239.0							1.690000057220459	0.8500000238418579	16478.0	11669.0	8014.0	6121.0											1.0			0.0				0.0	0.0	0.0	1.0	13.0	14145.0	1.6896430253982544	32.435489654541016	29.01378631591797	0.0	3.421703338623047	9.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.324354887008667	0.0	0.061930011957883835	0.056910570710897446	0.50364089012146	6.0	1.0	11.0	0.8811594247817993	11.0	0.05316366255283356	2.8548933914862573E-4	4.547022342681885				48.634544372558594	52.455223083496094		"269"
	"BSP"		"Lost"				"General"														2007.0	283.0							1.649999976158142	0.7099999785423279	23293.0	16673.0	10092.0	7054.0											1.0			0.0				0.0	0.0	0.0	1.0	13.0	17188.0	1.6464976072311401	33.69792938232422	27.711193084716797	0.0	5.986736297607422	6.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.24488015472888947	0.0	0.2771119475364685	0.016464974731206894	0.38806143403053284	7.0	0.0	11.0	0.7064231038093567	11.0	0.0734815001487732	2.710954286158085E-4	3.9064226150512695				43.32632064819336	42.30792236328125		"44"
	"IND"		"Lost"				"General"														2007.0	136.0							0.949999988079071	0.3400000035762787	20113.0	20113.0	8459.0	5909.0											1.0			0.0				0.0	0.0	0.0	1.0	12.0	14362.0	0.9469433426856995	40.022281646728516	18.291324615478516	0.0	21.73095703125	9.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.4002228081226349	0.0	0.18291324377059937	0.08271828293800354	0.32335329055786133	8.0	1.0	10.0	0.7343684434890747	10.0	0.010792369022965431	8.967016765382141E-5	4.320313453674316				42.057376861572266	29.379009246826172		"181"
	"NCP"		"Lost"				"General"														2007.0	3832.0							22.829999923706055	10.0600004196167	21344.0	16708.0	9032.0	7753.0	"Brahmin"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	13.0	16783.0	22.83262825012207	35.05332946777344	33.67097473144531	0.0	1.382354736328125	3.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.33670976758003235	0.0	0.35053327679634094	0.02925579436123371	0.04593934491276741	7.0	1.0	11.0	0.6202109456062317	11.0	0.23756182193756104	0.05213288962841034	3.450468063354492				42.316341400146484	46.40291976928711		"137"
	"INC"		"Lost"				"General"														2007.0	1068.0							9.180000305175781	3.569999933242798	20341.0	9606.0	8179.0	3588.0											1.0			0.0				0.0	0.0	0.0	1.0	15.0	11636.0	9.178411483764648	50.807838439941406	25.850807189941406	0.0	24.95703125	3.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.05491577833890915	0.0	0.09178411960601807	0.508078396320343	0.013062908314168453	7.0	0.0	13.0	0.4001375138759613	13.0	0.33215880393981934	0.008424323983490467	2.9575021266937256				40.20943069458008	37.351654052734375		"199"
	"IND"		"Lost"				"General"														2007.0	148.0							1.0700000524520874	0.44999998807907104	18558.0	14341.0	8455.0	5395.0	"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	10.0	13851.0	1.0685149431228638	25.87538719177246	20.713306427001953	0.0	5.162080764770508	10.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.092267706990242	0.0	0.25875386595726013	0.031405676156282425	0.45599594712257385	5.0	1.0	8.0	0.7098404169082642	8.0	0.1615767776966095	1.1417241330491379E-4	5.7278947830200195				45.55986785888672	37.61941146850586		"249"
	"BSP"		"Lost"				"General"														2007.0	1717.0							10.75	4.03000020980835	25879.0	16741.0	9420.0	6632.0	"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	13.0	15972.0	10.750062942504883	28.16804313659668	18.63886833190918	0.0	9.5291748046875	4.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.2816804349422455	0.0	0.18638868629932404	0.10750062763690948	0.33878037333488464	7.0	0.0	11.0	0.7061107158660889	11.0	0.08564988523721695	0.011556384153664112	6.037010192871094				36.400169372558594	39.61531448364258		"177"
	"IND"		"Lost"				"General"														2007.0	240.0							1.1799999475479126	0.550000011920929	25418.0	18316.0	12178.0	8735.0											1.0			0.0				0.0	0.0	0.0	1.0	17.0	20373.0	1.1780297756195068	47.224266052246094	18.81902503967285	0.0	28.405241012573242	7.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.1881902515888214	0.0	0.47224268317222595	0.18524517118930817	0.06439895927906036	10.0	1.0	15.0	0.3425121605396271	15.0	0.0899229347705841	1.3877540186513215E-4	3.3358190059661865				47.91093063354492	47.69054412841797		"23"
	"NCP"		"Lost"				"General"														2007.0	954.0							5.96999979019165	2.240000009536743	25879.0	16741.0	9420.0	6632.0	"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	13.0	15972.0	5.972952842712402	28.16804313659668	18.63886833190918	0.0	9.5291748046875	7.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.2816804349422455	0.0	0.18638868629932404	0.10750062763690948	0.33878037333488464	7.0	1.0	11.0	0.7061107158660889	11.0	0.08564988523721695	0.003567616455256939	6.037010192871094				36.400169372558594	39.61531448364258		"177"
	"RJD"		"Lost"				"General"														2007.0	73.0							0.41999998688697815	0.18000000715255737	25620.0	16076.0	10893.0	6474.0											1.0			0.0				0.0	0.0	0.0	1.0	13.0	17321.0	0.42145371437072754	47.0758056640625	27.030771255493164	0.0	20.045034408569336	11.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.4707580506801605	0.0	0.270307719707489	0.11667917668819427	0.06425725668668747	6.0	1.0	11.0	0.6130130887031555	11.0	0.07799780368804932	1.776232420525048E-5	3.202197551727295				42.51756286621094	40.27121353149414		"94"
	"IND"		"Lost"				"General"														2007.0	325.0							2.369999885559082	0.7900000214576721	23599.0	17473.0	11582.0	8478.0											1.0			0.0				0.0	0.0	0.0	1.0	19.0	13738.0	2.3657009601593018	26.21196746826172	20.869121551513672	0.0	5.342845916748047	8.0	0.0	0.0	0.0	0.0	1.0	14.0	0.0	0.26211968064308167	0.0	0.20869122445583344	0.08938710391521454	0.3161304295063019	14.0	1.0	17.0	0.7019217014312744	17.0	0.12367156893014908	5.596540868282318E-4	6.8217058181762695				49.07835006713867	48.52057647705078		"142"
	"IND"		"Lost"				"General"														2007.0	77.0							0.47999998927116394	0.18000000715255737	25879.0	16741.0	9420.0	6632.0											1.0			0.0				0.0	0.0	0.0	1.0	13.0	15972.0	0.4820936620235443	28.16804313659668	18.63886833190918	0.0	9.5291748046875	13.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.2816804349422455	0.0	0.18638868629932404	0.10750062763690948	0.33878037333488464	7.0	1.0	11.0	0.7061107158660889	11.0	0.08564988523721695	2.3241429516929202E-5	6.037010192871094				36.400169372558594	39.61531448364258		"177"
	"IND"		"Lost"				"General"														2007.0	127.0							0.75	0.46000000834465027	16199.0	11386.0	9571.0	7408.0											1.0			0.0				0.0	0.0	0.0	1.0	13.0	16979.0	0.7479828000068665	30.10778045654297	26.055715560913086	0.0	4.052064895629883	9.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.30107781291007996	0.0	0.2605571448802948	0.06390246748924255	0.19376876950263977	5.0	1.0	11.0	0.6755403876304626	11.0	0.18069380521774292	5.594782851403579E-5	4.803096771240234				59.083892822265625	65.0623550415039		"176"
	"LJP"		"Lost"				"General"														2007.0	30.0							0.18000000715255737	0.10999999940395355	16199.0	11386.0	9571.0	7408.0											1.0			0.0				0.0	0.0	0.0	1.0	13.0	16979.0	0.17668884992599487	30.10778045654297	26.055715560913086	0.0	4.052064895629883	13.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.30107781291007996	0.0	0.2605571448802948	0.06390246748924255	0.19376876950263977	5.0	1.0	11.0	0.6755403876304626	11.0	0.18069380521774292	3.121894906144007E-6	4.803096771240234				59.083892822265625	65.0623550415039		"176"
	"SP"		"Lost"				"General"														2007.0	842.0							3.4800000190734863	2.549999952316284			14074.0	10095.0											1.0			0.0				0.0	0.0	0.0	1.0	8.0	24167.0	3.4840898513793945	24.616212844848633	21.243844985961914	0.0	3.3723678588867188	7.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.19836968183517456	0.0	0.2124384492635727	0.0	0.49182769656181335	3.0	1.0	7.0	0.7875615358352661	7.0	0.09736417233943939	0.0012138881720602512	5.410357475280762							"133"
	"SP"		"Lost"				"General"														2007.0	331.0							2.0799999237060547	1.0099999904632568	18892.0	13918.0	9447.0	6552.0											1.0			0.0				0.0	0.0	0.0	1.0	11.0	15899.0	2.0818920135498047	42.70079803466797	28.769105911254883	0.0	13.931692123413086	5.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.28769105672836304	0.0	0.16422416269779205	0.4270079731941223	0.0366060771048069	4.0	1.0	9.0	0.40876784920692444	9.0	0.0844707190990448	4.3342739809304476E-4	3.394902467727661				50.00529479980469	47.07572937011719		"255"
	"CPI"		"Lost"				"General"														2007.0	180.0							1.059999942779541	0.6499999761581421	16199.0	11386.0	9571.0	7408.0	"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	13.0	16979.0	1.0601330995559692	30.10778045654297	26.055715560913086	0.0	4.052064895629883	8.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.30107781291007996	0.0	0.2605571448802948	0.06390246748924255	0.19376876950263977	5.0	1.0	11.0	0.6755403876304626	11.0	0.18069380521774292	1.1238821753067896E-4	4.803096771240234				59.083892822265625	65.0623550415039		"176"
	"NCP"		"Lost"				"General"														2007.0	141.0							0.8700000047683716	0.3499999940395355			10735.0	8148.0											1.0			0.0				0.0	0.0	0.0	1.0	8.0	16233.0	0.8686010241508484	50.85319900512695	25.442001342773438	0.0	25.411197662353516	6.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.2544200122356415	0.0	0.5085319876670837	0.050206370651721954	0.17218013107776642	2.0	1.0	6.0	0.4412616193294525	6.0	0.014661491848528385	7.544676918769255E-5	2.876512289047241							"219"
	"IND"		"Lost"				"General"														2007.0	2274.0							10.300000190734863	4.739999771118164	28720.0	19266.0	12800.0	9303.0											1.0			0.0				0.0	0.0	0.0	1.0	17.0	22071.0	10.303112983703613	23.795930862426758	19.124643325805664	0.0	4.671287536621094	4.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.08563273400068283	0.0	0.18812015652656555	0.19124643504619598	0.18141452968120575	10.0	1.0	15.0	0.6206334233283997	15.0	0.3535861670970917	0.010615413077175617	6.451307773590088				44.56824493408203	48.28713607788086		"6"
	"INC"		"Lost"				"General"														2007.0	841.0							5.429999828338623	2.490000009536743	20068.0	13690.0	8953.0	6537.0											1.0			0.0				0.0	0.0	0.0	1.0	9.0	15491.0	5.428958892822266	24.310890197753906	22.37428092956543	0.0	1.9366092681884766	6.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.22374281287193298	0.0	0.05428958684206009	0.08359692990779877	0.4561358094215393	4.0	0.0	7.0	0.8621134757995605	7.0	0.18223483860492706	0.0029473593458533287	5.529621124267578				44.61331558227539	47.75018310546875		"174"
	"IND"		"Lost"				"General"														2007.0	244.0							1.5700000524520874	0.6399999856948853	21889.0	16299.0	9034.0	6507.0											1.0			0.0				0.0	0.0	0.0	1.0	16.0	15540.0	1.5701415538787842	29.806949615478516	27.90862274169922	0.0	1.8983268737792969	7.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	0.27908623218536377	0.0	0.2980695068836212	0.04465894401073456	0.36241957545280457	12.0	1.0	14.0	0.6572715640068054	14.0	0.01576576568186283	2.465344441588968E-4	4.479717254638672				41.271873474121094	39.92269515991211		"221"
	"IND"		"Lost"				"General"														2007.0	130.0							0.800000011920929	0.3100000023841858	25484.0	16911.0	9915.0	6509.0											1.0			0.0				0.0	0.0	0.0	1.0	15.0	16208.0	0.802073061466217	44.23124313354492	23.06885528564453	0.0	21.16238784790039	7.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.11920039355754852	0.0	0.23068854212760925	0.0964338630437851	0.03893139213323593	8.0	1.0	13.0	0.6728776097297668	13.0	0.514745831489563	6.433211819967255E-5	3.634270191192627				38.90676498413086	38.489742279052734		"202"
	"IND"		"Lost"				"General"														2007.0	178.0							1.5800000429153442	0.6399999856948853	17022.0	10876.0	6556.0	4713.0	"Jat"	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	7.0	11289.0	1.5767561197280884	42.22694778442383	38.0458869934082	0.0	4.181060791015625	4.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.42226946353912354	0.0	0.38045886158943176	0.1646735817193985	0.021436797454953194	2.0	1.0	5.0	0.45486757159233093	5.0	0.01116130780428648	2.4861597921699286E-4	2.8527028560638428				38.514862060546875	43.333946228027344		"173"
	"IND"		"Lost"				"General"														2007.0	82.0							0.4000000059604645	0.20999999344348907	21895.0	18075.0	11574.0	8977.0											1.0			0.0				0.0	0.0	0.0	1.0	14.0	20551.0	0.3990073502063751	60.19171905517578	19.58542251586914	0.0	40.60629653930664	11.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.6019172072410583	0.0	0.19585421681404114	0.02647073194384575	0.09897328913211823	7.0	1.0	12.0	0.7776750326156616	12.0	0.07678458839654922	1.5920686564641073E-5	2.4564130306243896				52.861385345458984	49.665283203125		"247"
	"INC"		"Lost"				"General"														2007.0	3873.0							20.920000076293945	9.609999656677246	23105.0	17198.0	12404.0	8016.0											1.0			0.0				0.0	0.0	0.0	1.0	13.0	18516.0	20.91704559326172	47.74249267578125	20.91704559326172	0.0	26.82544708251953	2.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.4774249196052551	0.0	0.20917044579982758	0.030190106481313705	0.23757831752300262	8.0	0.0	11.0	0.7606394290924072	11.0	0.04563620686531067	0.0437522754073143	3.3317368030548096				53.68534851074219	46.610069274902344		"235"
	"JD(S)"		"Lost"				"General"														2007.0	643.0							4.079999923706055	1.8600000143051147	18427.0	16115.0	9617.0	6257.0											1.0			0.0				0.0	0.0	0.0	1.0	11.0	15777.0	4.075552940368652	37.022247314453125	22.47575569152832	0.0	14.546491622924805	6.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.1298092156648636	0.0	0.22475755214691162	0.0	0.1433732658624649	5.0	1.0	10.0	0.7752424478530884	10.0	0.5020599365234375	0.0016610132297500968	4.40242862701416				52.189720153808594	38.827178955078125		"79"
	"IND"		"Lost"				"General"														2007.0	685.0							3.0999999046325684	1.4299999475479126	28720.0	19266.0	12800.0	9303.0											1.0			0.0				0.0	0.0	0.0	1.0	17.0	22071.0	3.1036200523376465	23.795930862426758	19.124643325805664	0.0	4.671287536621094	8.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.08563273400068283	0.0	0.18812015652656555	0.19124643504619598	0.18141452968120575	10.0	1.0	15.0	0.6206334233283997	15.0	0.3535861670970917	9.632458095438778E-4	6.451307773590088				44.56824493408203	48.28713607788086		"6"
	"IND"		"Lost"				"General"														2007.0	683.0							3.450000047683716	1.4800000190734863	27003.0	19134.0	11216.0	8662.0											1.0			0.0				0.0	0.0	0.0	1.0	21.0	19788.0	3.4515867233276367	34.18233108520508	21.937538146972656	0.0	12.244792938232422	8.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	0.3418233394622803	0.0	0.2193753719329834	0.026076409965753555	0.2341317981481552	13.0	1.0	19.0	0.754548192024231	19.0	0.17859308421611786	0.001191345159895718	5.48376989364624				41.53612518310547	45.270198822021484		"8"
	"BJP"		"Winner"				"General"														2007.0	3831.0					33341.0	32.220001220703125	35.66999816894531	11.489999771118164	19657.0	13684.0	6215.0	4527.0											1.0			0.0				0.0	0.0	0.0	1.0	6.0	10741.0	35.66706848144531	35.66706848144531	28.135183334350586	1.0	7.531885147094727	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.35667070746421814	0.0	0.28135183453559875	0.08667721599340439	0.21227073669433594	2.0	1.0	4.0	0.6319709420204163	4.0	0.06302951276302338	0.1272139847278595	3.8404786586761475				31.61723518371582	33.08243179321289		"169"
	"NCP"		"Lost"				"General"														2007.0	4230.0							27.030000686645508	9.720000267028809	27407.0	16094.0	10244.0	5444.0											1.0			0.0				0.0	0.0	0.0	1.0	12.0	15652.0	27.025300979614258	28.552261352539062	27.025300979614258	0.0	1.5269603729248047	2.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.28552260994911194	0.0	0.1413876861333847	0.0	0.2627140283584595	6.0	1.0	11.0	0.8586122989654541	11.0	0.3103756606578827	0.07303668558597565	5.013094425201416				37.37731170654297	33.826271057128906		"68"
	"IND"		"Lost"				"General"														2007.0	1024.0							7.380000114440918	3.509999990463257	16947.0	12186.0	8087.0	5802.0											1.0			0.0				0.0	0.0	0.0	1.0	20.0	13884.0	7.375396251678467	24.00605010986328	21.636415481567383	0.0	2.3696346282958984	5.0	0.0	0.0	0.0	0.0	1.0	15.0	0.0	0.24006050825119019	0.0	0.12186689674854279	0.21636416018009186	0.40161335468292236	15.0	1.0	18.0	0.661768913269043	18.0	0.02009507268667221	0.0054396470077335835	6.839153289794922				47.7193603515625	47.61201477050781		"263"
	"INC"		"Lost"				"General"														2007.0	3850.0							35.5099983215332	11.180000305175781	19023.0	15427.0	6011.0	4835.0	"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0				0.0	0.0	0.0	1.0	12.0	10842.0	35.51005172729492	51.06068801879883	35.51005172729492	0.0	15.550636291503906	2.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.5106068849563599	0.0	0.3551005423069	0.031636230647563934	0.08697657287120819	7.0	0.0	10.0	0.6132632493972778	10.0	0.01567976363003254	0.12609638273715973	2.563340425491333				31.598590850830078	31.341156005859375		"167"
	"IND"		"Lost"				"General"														2007.0	168.0							1.5499999523162842	0.49000000953674316	19023.0	15427.0	6011.0	4835.0											1.0			0.0				0.0	0.0	0.0	1.0	12.0	10842.0	1.5495295524597168	51.06068801879883	35.51005172729492	0.0	15.550636291503906	5.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.5106068849563599	0.0	0.3551005423069	0.031636230647563934	0.08697657287120819	7.0	1.0	10.0	0.6132632493972778	10.0	0.01567976363003254	2.4010420020204037E-4	2.563340425491333				31.598590850830078	31.341156005859375		"167"
	"IND"		"Lost"				"General"														2007.0	19.0							0.18000000715255737	0.05999999865889549	19023.0	15427.0	6011.0	4835.0											1.0			0.0				0.0	0.0	0.0	1.0	12.0	10842.0	0.17524442076683044	51.06068801879883	35.51005172729492	0.0	15.550636291503906	12.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.5106068849563599	0.0	0.3551005423069	0.031636230647563934	0.08697657287120819	7.0	1.0	10.0	0.6132632493972778	10.0	0.01567976363003254	3.0710607461514883E-6	2.563340425491333				31.598590850830078	31.341156005859375		"167"
