State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,109,VIKAS NAGAR,Unreserved,,sujal soni,RAJENDER KUMAR,,,Male,43,,,INDEPENDENT,,Illetrate,75,8,,10,37014,0.203,,76113,37014,0,48.63,,ward109_6192_1668430693_SUJALSONI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,109,VIKAS NAGAR,Unreserved,,ayushi,NEERAJ,,,Female,21,,,INDEPENDENT,,Inter,61,9,,10,37014,0.165,,76113,37014,0,48.63,,ward109_6192_1668434015_AYUSHI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,109,VIKAS NAGAR,Unreserved,,raju richariya,JAMUNA PRASAD,,,Male,46,,,INDEPENDENT,,Middle,55,10,,10,37014,0.149,,76113,37014,0,48.63,,ward109_6192_1668430483_RAJURICHARIYA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,109,VIKAS NAGAR,Unreserved,,NOTA,,,,,,,,,,,282,11,,10,37014,0.762,,76113,37014,0,48.63,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,RAJ BALA,RANBIR SINGH,,,Female,48,,,AAM AADMI PARTY,,Middle,10058,1,,7,28046,35.863,,58831,28046,0,47.672,,ward110_6192_1668428234_RAJBALA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,KRISHNA,SURESH KUMAR,,,Female,60,,,INDIAN NATIONAL CONGRESS,,Illetrate,8889,2,,7,28046,31.694,,58831,28046,0,47.672,,ward63_6236_1668426484_KRISHNA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,SHASHI PRABHA,VIJAY KUMAR,,,Female,52,,,BHARATIYA JANATA PARTY,,Postgraduate,7116,3,,7,28046,25.373,,58831,28046,0,47.672,,ward110_6192_1668428987_SHASHIPRABHA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,arti singh,DHARMENDER SINGH,,,Female,47,,,INDEPENDENT,,Middle,1029,4,,7,28046,3.669,,58831,28046,0,47.672,,ward110_6192_1668431001_ARTISINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,BABITA,RAKESH,,,Female,33,,,BAHUJAN SAMAJ PARTY,,Middle,493,5,,7,28046,1.758,,58831,28046,0,47.672,,ward5_6248_1668417926_BABITA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,laxmi devi,LALAN YADAV,,,Female,36,,,INDEPENDENT,,Middle,133,6,,7,28046,0.474,,58831,28046,0,47.672,,ward8_6244_1668516447_LAXMIDEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,rajni devi,AJIT KUMAR,,,Female,43,,,INDEPENDENT,,Middle,112,7,,7,28046,0.399,,58831,28046,0,47.672,,ward110_6192_1668434987_RAJNIDEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,110,KUNWAR SINGH NAGAR,Women,,NOTA,,,,,,,,,,,216,8,,7,28046,0.77,,58831,28046,0,47.672,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,Ravinder,Ran Singh,,,Male,43,,,AAM AADMI PARTY,,Inter,13099,1,,12,37906,34.557,,73904,37906,0,51.291,,ward32_6222_1668426160_Ravinder_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,satpal solanki,BANWARI LAL,,,Male,49,,,INDEPENDENT,,Graduate,12172,2,,12,37906,32.111,,73904,37906,0,51.291,,ward111_6192_1668084324_SATPALSOLANKI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,Mahesh Kumar Tripathi,Harsh Nath Tripathi,,,Male,37,,,BHARATIYA JANATA PARTY,,Inter,4948,3,,12,37906,13.053,,73904,37906,0,51.291,,ward111_6192_1668423635_MaheshKumarTripathi_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,ravinder singh,Bishan Singh,,,Male,40,,,INDEPENDENT,,Inter,3713,4,,12,37906,9.795,,73904,37906,0,51.291,,ward111_6192_1668430296_RavinderSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,Jatin Sehrawat,Nand Kishore,,,Female,24,,,INDIAN NATIONAL CONGRESS,,Graduate,1916,5,,12,37906,5.055,,73904,37906,0,51.291,,ward111_6192_1668420738_JatinSehrawat_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,Ramesh Prasad Yadav,Hari Shankar Yadav,,,Male,56,,,BAHUJAN SAMAJ PARTY,,Inter,388,6,,12,37906,1.024,,73904,37906,0,51.291,,ward111_6192_1668164530_RameshPrasadYadav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,pradip kumar,Sudeswar Jha,,,Male,30,,,INDEPENDENT,,Illetrate,368,7,,12,37906,0.971,,73904,37906,0,51.291,,ward111_6192_1668162025_PradipKumar_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,jitender kumar tomar,Sheo Singh,,,Male,39,,,INDEPENDENT,,Graduate,280,8,,12,37906,0.739,,73904,37906,0,51.291,,ward111_6192_1668163366_JitenderKumarTomar_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,Hemant Kumar Singh,Dhruv Narayan Singh,,,Male,29,,,JANATA DAL (UNITED),,Higher,203,9,,12,37906,0.536,,73904,37906,0,51.291,,ward111_6192_1668424260_HemantKumarSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,shambhu singh,Maharaj Singh,,,Male,48,,,INDEPENDENT,,Higher,195,10,,12,37906,0.514,,73904,37906,0,51.291,,ward111_6192_1668417426_ShambhuSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,bhushan kumar,RAM SAGAR,,,Male,23,,,INDEPENDENT,,Graduate,136,11,,12,37906,0.359,,73904,37906,0,51.291,,ward111_6192_1668080937_BHUSHANKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,sarita malik,Jaipal Singh,,,Female,46,,,INDEPENDENT,,Inter,136,12,,12,37906,0.359,,73904,37906,0,51.291,,ward111_6192_1668164325_SaritaMalik_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,111,BAPROLA,Unreserved,,NOTA,,,,,,,,,,,352,13,,12,37906,0.929,,73904,37906,0,51.291,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,NIRMALA KUMARI,SANJAY KUMAR,,,Female,50,,,AAM AADMI PARTY,,Inter,20193,1,,7,41265,48.935,,83397,41265,0,49.48,,ward112_6192_1668420117_NIRMALAKUMARI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,REETA,VINAY PAL SINGH,,,Female,51,,,BHARATIYA JANATA PARTY,,Higher,14001,2,,7,41265,33.929,,83397,41265,0,49.48,,ward112_6192_1668424752_REETA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,AARTI,YUVRAJ SINGH,,,Female,29,,,INDIAN NATIONAL CONGRESS,,Higher,3366,3,,7,41265,8.157,,83397,41265,0,49.48,,ward112_6192_1668421814_AARTI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,kiran kumari,MOHAN LAL,,,Female,22,,,INDEPENDENT,,Inter,1385,4,,7,41265,3.356,,83397,41265,0,49.48,,ward112_6192_1668418586_KIRANKUMARI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,SUMAN DEVI,KRISHNA THAKUR,,,Female,40,,,BAHUJAN SAMAJ PARTY,,Illetrate,1017,5,,7,41265,2.465,,83397,41265,0,49.48,,ward112_6192_1668425255_SUMANDEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,renu,AJAY KUMAR,,,Female,49,,,INDEPENDENT,,Inter,891,6,,7,41265,2.159,,83397,41265,0,49.48,,ward86_6186_1668429929_RENU_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,purnima chauhan,Rajender Chauhan,,,Female,32,,,INDEPENDENT,,Middle,96,7,,7,41265,0.233,,83397,41265,0,49.48,,ward112_6192_1668160185_PurnimaChauhan_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,112,SAINIK ENCLAVE,Women,,NOTA,,,,,,,,,,,316,8,,7,41265,0.766,,83397,41265,0,49.48,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,SURENDER KAUSHIK,MOHAN DUTT SHARMA,,,Male,43,,,AAM AADMI PARTY,,Higher,13420,1,,7,33397,40.177,,68115,33402,5,49.038,,ward113_6218_1668453361_SURENDERKAUSHIK_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,SHYAM KUMAR MISHRA,ADHIK LAL MISHRA,,,Male,52,,,BHARATIYA JANATA PARTY,,Graduate,10138,2,,7,33397,30.351,,68115,33402,5,49.038,,ward113_6218_1668452779_SHYAMKUMARMISHRA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,shushil kumar sharma,LATE MOTI RAM SHARMA,,,Male,57,,,INDEPENDENT,,Higher,6897,3,,7,33397,20.648,,68115,33402,5,49.038,,ward113_6218_1668456996_SUSHILKUMARSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,PARDEEP KUMAR KARHANA,JAGDISH SINGH KARHANA,,,Male,30,,,INDIAN NATIONAL CONGRESS,,Graduate,1002,4,,7,33397,3,,68115,33402,5,49.038,,ward113_6218_1668456116_PRADEEPKUMARKARHANA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,jai singh,RAM SEWAK,,,Male,34,,,INDEPENDENT,,Inter,837,5,,7,33397,2.506,,68115,33402,5,49.038,,ward113_6218_1668170015_JAISINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,mahavir fauji,RAM SWARUP,,,Male,53,,,INDEPENDENT,,Higher,438,6,,7,33397,1.311,,68115,33402,5,49.038,,ward113_6218_1668454673_MAHAVIRFAUJI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,sunita mittal,VIJAY MITTAL,,,Female,49,,,INDEPENDENT,,Inter,366,7,,7,33397,1.096,,68115,33402,5,49.038,,ward113_6218_1668454130_SUNITAMITTAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,113,MOHAN GARDEN,Unreserved,,NOTA,,,,,,,,,,,299,8,,7,33397,0.895,,68115,33402,5,49.038,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,114,NAWADA,Women,,NIRMLA DEVI,RAMESH CHAND,,,Female,51,,,AAM AADMI PARTY,,Middle,23173,1,,4,48100,48.17,,98774,48107,7,48.704,,ward114_6218_1668447037_NIRMLADEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,114,NAWADA,Women,,RINKU,KRISHAN KUMAR,,,Female,45,,,BHARATIYA JANATA PARTY,,Inter,22652,2,,4,48100,47.087,,98774,48107,7,48.704,,ward114_6218_1668449429_RINKU_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,114,NAWADA,Women,,SARLA CHAUDHARY,LATE AJIT SINGH GAHLOT,,,Female,53,,,INDIAN NATIONAL CONGRESS,,Middle,1493,3,,4,48100,3.103,,98774,48107,7,48.704,,ward114_6218_1668450733_SARLACAUDHARY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,114,NAWADA,Women,,KANTA DEVI,GOVIND RAM,,,Female,28,,,BAHUJAN SAMAJ PARTY,,Primary,252,4,,4,48100,0.524,,98774,48107,7,48.704,,ward114_6218_1668448974_KANTADEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,114,NAWADA,Women,,NOTA,,,,,,,,,,,530,5,,4,48100,1.102,,98774,48107,7,48.704,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,115,UTTAM NAGAR,Unreserved,,DEEPAK VOHRA,SURENDER VOHRA,,,Male,37,,,AAM AADMI PARTY,,Inter,16846,1,,3,34478,48.854,,66624,34482,4,51.756,,ward115_6218_1668439711_DEEPAKVOHRA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,115,UTTAM NAGAR,Unreserved,,RAJESH AGGARWAL,VED PRAKASH AGGARWAL,,,Male,58,,,BHARATIYA JANATA PARTY,,Inter,14846,2,,3,34478,43.054,,66624,34482,4,51.756,,ward115_6218_1668443160_RAJESHAGGARWAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,115,UTTAM NAGAR,Unreserved,,AJAY RAJPUT,KARAN SINGH,,,Male,49,,,INDIAN NATIONAL CONGRESS,,Higher,2369,3,,3,34478,6.87,,66624,34482,4,51.756,,ward115_6218_1668441438_AJAYRAJPUT_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,115,UTTAM NAGAR,Unreserved,,NOTA,,,,,,,,,,,417,4,,3,34478,1.209,,66624,34482,4,51.756,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,116,BINDA PUR,Women,,KRISHNA DEVI RAGHAV,DESH RAJ RAGHAV,,,Female,57,,,AAM AADMI PARTY,,Middle,16620,1,,5,32067,51.826,,61033,32069,2,52.544,,ward116_6218_1668433608_KRISHNADEVIRAGHAV_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,116,BINDA PUR,Women,,SUDHA SHARMA,RAM KUMAR SHARMA,,,Female,59,,,BHARATIYA JANATA PARTY,,Graduate,10983,2,,5,32067,34.248,,61033,32069,2,52.544,,ward116_6218_1668437067_SUDHASHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,116,BINDA PUR,Women,,PREETI KUMARI,VIJAY PAL,,,Female,32,,,INDIAN NATIONAL CONGRESS,,Inter,2482,3,,5,32067,7.74,,61033,32069,2,52.544,,ward116_6218_1668432731_PREETIKUMARI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,116,BINDA PUR,Women,,KAUSHLYA DEVI,DINESH KUMAR SAH,,,Female,36,,,JANATA DAL (UNITED),,Middle,1116,4,,5,32067,3.48,,61033,32069,2,52.544,,ward116_6218_1668437713_KAUSHLYADEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,116,BINDA PUR,Women,,MADHU BALA,INDRA DEV,,,Female,25,,,BAHUJAN SAMAJ PARTY,,Higher,516,5,,5,32067,1.609,,61033,32069,2,52.544,,ward72_6238_1668425630_MADHUBALA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,116,BINDA PUR,Women,,NOTA,,,,,,,,,,,350,6,,5,32067,1.091,,61033,32069,2,52.544,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,117,DABRI,Unreserved,,Tilotma Choudhary,Inder Dev Choudhary,,,Female,59,,,AAM AADMI PARTY,,Graduate,16601,1,,6,34176,48.569,,72153,34180,4,47.372,,ward117_6219_1668414366_TilotmaChoudhary_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,117,DABRI,Unreserved,,Vinay Kumar Chauhan,Parth Singh Chauhan,,,Male,54,,,BHARATIYA JANATA PARTY,,Graduate,14891,2,,6,34176,43.566,,72153,34180,4,47.372,,ward117_6219_1668426211_VinayKumarChauhan_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,117,DABRI,Unreserved,,Sameer Tiwari,Rajender Prasad,,,Male,32,,,INDIAN NATIONAL CONGRESS,,Higher,1646,3,,6,34176,4.816,,72153,34180,4,47.372,,ward117_6219_1668421184_SameerTiwari_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,117,DABRI,Unreserved,,suresh shah,Kuseshwar Shah,,,Male,52,,,INDEPENDENT,,Middle,305,4,,6,34176,0.892,,72153,34180,4,47.372,,ward117_6219_1668416958_SureshShah_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,117,DABRI,Unreserved,,Pawan Kumar,Man Singh,,,Male,47,,,NATIONALIST CONGRESS PARTY,,Middle,258,5,,6,34176,0.755,,72153,34180,4,47.372,,ward30_6215_1668457133_PAWANKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,117,DABRI,Unreserved,,Sunil Kumar,Ram Kumar,,,Male,55,,,BAHUJAN SAMAJ PARTY,,Higher,162,6,,6,34176,0.474,,72153,34180,4,47.372,,ward62_6236_1668429128_SunilKumar_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,117,DABRI,Unreserved,,NOTA,,,,,,,,,,,313,7,,6,34176,0.916,,72153,34180,4,47.372,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,118,SAGARPUR,Women,,Simmi Yadav,Rajesh Yadav,,,Female,45,,,AAM AADMI PARTY,,Postgraduate,16217,1,,4,38202,42.451,,77460,38202,0,49.318,,ward118_6219_1668423723_SimmiYadav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,118,SAGARPUR,Women,,Poonam Jindal,Vijay Kumar Jindal,,,Female,50,,,BHARATIYA JANATA PARTY,,Graduate,14273,2,,4,38202,37.362,,77460,38202,0,49.318,,ward118_6219_1668423140_PoonamJindal_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,118,SAGARPUR,Women,,Geeta Rajput,Anil Kumar Rajput,,,Female,45,,,INDIAN NATIONAL CONGRESS,,Inter,7168,3,,4,38202,18.763,,77460,38202,0,49.318,,ward118_6219_1668425766_GeetaRajput_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,118,SAGARPUR,Women,,sakshi rajput,Subhash Chand Verma,,,Female,32,,,INDEPENDENT,,Postgraduate,225,4,,4,38202,0.589,,77460,38202,0,49.318,,ward118_6219_1668431895_SakshiRajput_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,118,SAGARPUR,Women,,NOTA,,,,,,,,,,,319,5,,4,38202,0.835,,77460,38202,0,49.318,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,119,MANGLAPURI,Unreserved,,Narender Kumar,Chand Singh,,,Male,50,,,AAM AADMI PARTY,,Inter,18400,1,,6,33216,55.387,,67649,33221,5,49.108,,ward119_6219_1668597626_NarenderKumar_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,119,MANGLAPURI,Unreserved,,Vijay Veer Solanki,Dharmvir Solanki,,,Male,54,,,BHARATIYA JANATA PARTY,,Graduate,11220,2,,6,33216,33.774,,67649,33221,5,49.108,,ward119_6219_1668427126_VijayVeerSolanki_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,119,MANGLAPURI,Unreserved,,Joginder Kishore,Shish Ram,,,Male,48,,,INDIAN NATIONAL CONGRESS,,Inter,2706,3,,6,33216,8.145,,67649,33221,5,49.108,,ward119_6219_1668429861_JoginderKishore_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,119,MANGLAPURI,Unreserved,,Pardeep Kumar,Asha Ram,,,Male,41,,,BAHUJAN SAMAJ PARTY,,Higher,500,4,,6,33216,1.505,,67649,33221,5,49.108,,ward95_6189_1668436219_PARDEEPKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,119,MANGLAPURI,Unreserved,,Kunwar Anand Singh,Narottam Kunwar,,,Male,48,,,NATIONALIST CONGRESS PARTY,,Postgraduate,87,5,,6,33216,0.262,,67649,33221,5,49.108,,ward119_6219_1668438916_KunwarAnandSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,119,MANGLAPURI,Unreserved,,suresh kumar,Mala Ram,,,Male,46,,,INDEPENDENT,,Higher,79,6,,6,33216,0.238,,67649,33221,5,49.108,,ward119_6219_1668598443_SureshKumar_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,119,MANGLAPURI,Unreserved,,NOTA,,,,,,,,,,,224,7,,6,33216,0.674,,67649,33221,5,49.108,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,120,DWARKA-B,Women,,KAMALJEET SEHRAWAT,RAJ KUMAR SEHRAWAT,,,Female,50,,,BHARATIYA JANATA PARTY,,Postgraduate,14782,1,,4,24085,61.374,,61602,24085,0,39.098,,ward120_6245_1668576253_KAMALJEETSEHRAWAT_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,120,DWARKA-B,Women,,SUDHA SINHA,MUKESH SINHA,,,Female,53,,,AAM AADMI PARTY,,Postgraduate,7905,2,,4,24085,32.821,,61602,24085,0,39.098,,ward120_6245_1668434567_SUDHASINHA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,120,DWARKA-B,Women,,SUMITA MALIK,BHUSHAN MALIK,,,Female,57,,,INDIAN NATIONAL CONGRESS,,Graduate,1004,3,,4,24085,4.169,,61602,24085,0,39.098,,ward120_6245_1668576452_SUMITAMALIK_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,120,DWARKA-B,Women,,monika miglani,SHISHIR MIGLANI,,,Female,46,,,INDEPENDENT,,Graduate,202,4,,4,24085,0.839,,61602,24085,0,39.098,,ward120_6245_1668581781_MONIKAMIGLANI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,120,DWARKA-B,Women,,NOTA,,,,,,,,,,,192,5,,4,24085,0.797,,61602,24085,0,39.098,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,121,DWARKA-A,Unreserved,,RAM NIWAS,SHUBH RAM,,,Male,49,,,BHARATIYA JANATA PARTY,,Higher,13214,1,,6,28051,47.107,,69049,28051,0,40.625,,ward121_6245_1668449517_RAMNIWAS_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,121,DWARKA-A,Unreserved,,SHALINI SINGH,SHREEPRAKASH SINGH,,,Female,45,,,AAM AADMI PARTY,,Postgraduate,11459,2,,6,28051,40.851,,69049,28051,0,40.625,,ward121_6245_1668509542_SHALINISINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,121,DWARKA-A,Unreserved,,MANOJ KUMAR GUPTA,SATYA PRAKASH GUPTA,,,Male,46,,,INDIAN NATIONAL CONGRESS,,Inter,1919,3,,6,28051,6.841,,69049,28051,0,40.625,,ward121_6245_1668448732_MANOJKUMARGUPTA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,121,DWARKA-A,Unreserved,,kanihya,MARIAPPA,,,Male,48,,,INDEPENDENT,,Primary,711,4,,6,28051,2.535,,69049,28051,0,40.625,,ward121_6245_1668449124_KANIHYA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,121,DWARKA-A,Unreserved,,kumkum,SHASHI KANT PRABHA,,,Female,41,,,INDEPENDENT,,Inter,303,5,,6,28051,1.08,,69049,28051,0,40.625,,ward121_6245_1668446604_KUMKUM_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,121,DWARKA-A,Unreserved,,MANOJ KUMAR,RAM CHANDER,,,Male,46,,,BAHUJAN SAMAJ PARTY,,Middle,177,6,,6,28051,0.631,,69049,28051,0,40.625,,ward41_6181_1668433557_MANOJKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,121,DWARKA-A,Unreserved,,NOTA,,,,,,,,,,,268,7,,6,28051,0.955,,69049,28051,0,40.625,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,122,MATIALA,Women,,ANURADHA SHARMA,ASHOK SHARMA,,,Female,53,,,BHARATIYA JANATA PARTY,,Postgraduate,15500,1,,7,32147,48.206,,64921,32154,7,49.528,,ward122_6245_1668446749_ANURADHASHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,122,MATIALA,Women,,RAJNESH,RAMESH,,,Female,36,,,AAM AADMI PARTY,,Postgraduate,14297,2,,7,32147,44.464,,64921,32154,7,49.528,,ward122_6245_1668445523_RAJNESH_file.pdf
