source_id,source_sha256,source_url,source_path,source_page,selected,status,page_metadata,semantic_status
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,65,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0065/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,66,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0066/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,67,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0067/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,68,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0068/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,69,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0069/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,70,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0070/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,71,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0071/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,72,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0072/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,73,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0073/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,74,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0074/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,75,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0075/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,76,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0076/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,77,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0077/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,78,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0078/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,79,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0079/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,80,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0080/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,81,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0081/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,82,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0082/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,83,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0083/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,84,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0084/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,85,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0085/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,86,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0086/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,87,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0087/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,88,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0088/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,89,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0089/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,90,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0090/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,91,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0091/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,92,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0092/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,93,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0093/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,94,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0094/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,95,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0095/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,96,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0096/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,97,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0097/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,98,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0098/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,99,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0099/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,100,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0100/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,101,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0101/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,102,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0102/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,103,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0103/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,104,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0104/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,105,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0105/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,106,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0106/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,107,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0107/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,108,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0108/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,109,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0109/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,110,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0110/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,111,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0111/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,112,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0112/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,113,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0113/latest.json,not_parsed
tn_1_58_1996_401_en,869ffacec087105967d17ee8f072fb417c76aae786d60ef06e63f1c6b88aec07,https://tnrd.tn.gov.in/project/go_files/1_58_1996_401_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_1996_401_en.pdf,114,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_1996_401_en/page_0114/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,1,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0001/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,2,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0002/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,3,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0003/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,4,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0004/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,5,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0005/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,6,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0006/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,7,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0007/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,8,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0008/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,9,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0009/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,10,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0010/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,11,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0011/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,12,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0012/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,13,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0013/latest.json,not_parsed
tn_1_58_2001_636_en,5cc758b6cc8ad025f284276c61ce3f24302890783ea0a0233a6f2d4d76051bf3,https://tnrd.tn.gov.in/project/go_files/1_58_2001_636_en.pdf,/Users/soodoku/Documents/GitHub/local_elections/data/source_search/early_heads/raw/tn_1_58_2001_636_en.pdf,14,True,extracted,/Users/soodoku/Documents/GitHub/local_elections/data/tn/derived/scans/tn_1_58_2001_636_en/page_0014/latest.json,not_parsed
