row_id,state,district,year,stage,record_kind,local_body_printed,constituency_area_raw,seat_no,seat_no_raw,caste_raw,women_raw,caste_reservation,woman_reserved,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,quality_flags,review_status,bbox_coordinate_system,render_rotation_clockwise_degrees
fb2f4698d90c3524512d,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,RAMPUR-II,RAMPUR-II/PS-8,8,8,,8–WOMEN,UR,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,2,1,25,"[130.33999999999997, 29.519999999999982, 738.959985, 488.86]","[[null, null, ""RAMPUR-II/PS-8"", ""RAMPUR-II/XII"", ""36"", ""9/55"", """", ""8–WOMEN""], [null, null, null, ""RAMPUR-II/XIII"", ""37"", ""9/56"", null, null], [null, null, null, ""RAMPUR-II/XIV"", ""38"", ""9/57"", null, null], [null, null, null, ""RAMPUR-II/XV"", ""39"", ""9/58"", null, null]]",reservation_cell_unread,needs_review,,
d59b1f23a69b84e835b1,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,RAMPUR-I,RAMPUR-I/PS-10,10,10,10–SC,10–WOMEN,,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,3,1,9,"[130.33999999999997, 29.519999999999982, 738.959985, 458.38]","[[null, null, ""RAMPUR-I/PS-10"", ""RAMPUR-I/III"", ""42"", ""9/62"", ""10–SC"", ""10–WOMEN""], [null, null, null, ""RAMPUR-I/VI"", ""45/1, 45/2"", ""9/65, 66"", null, null], [null, null, null, ""RAMPUR-I/X"", ""49"", ""9/71"", null, null], [null, null, null, ""RAMPUR-I/XI"", ""50"", ""9/72"", null, null], [null, null, null, ""RAMPUR-I/XII"", ""51"", ""9/73"", null, null], [null, null, null, ""RAMPUR-I/XIII"", ""52"", ""9/74"", null, null]]",reservation_cell_unread;reservation_cell_unread,needs_review,,
f94602b6b461f85dbdb8,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,RAMPUR-I,RAMPUR-I/PS-11,11,11,11–SC,,,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,3,1,15,"[130.33999999999997, 29.519999999999982, 738.959985, 458.38]","[[null, null, ""RAMPUR-I/PS-11"", ""RAMPUR -I/IV"", ""43"", ""9/63"", ""11–SC"", """"], [null, null, null, ""RAMPUR-I/V"", ""44"", ""9/64"", null, null], [null, null, null, ""RAMPUR-I/VII"", ""46"", ""9/67"", null, null], [null, null, null, ""RAMPUR-I/VIII"", ""47/1, 47/2"", ""9/68, 69"", null, null]]",reservation_cell_unread,needs_review,,
6f2c8cd12b20535c3263,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,FALIMARI,FALIMARI/PS-12,12,12,,12–WOMEN,UR,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,3,1,19,"[130.33999999999997, 29.519999999999982, 738.959985, 458.38]","[[""IR\nA\nM\nIL\nA\nF"", ""2"", ""FALIMARI/PS-12"", ""FALIMARI/I"", ""55"", ""9/77"", """", ""12–WOMEN""], [null, null, null, ""FALIMARI/II"", ""56"", ""9/78"", null, null], [null, null, null, ""FALIMARI/III"", ""57"", ""9/79"", null, null], [null, null, null, ""FALIMARI/IV"", ""58"", ""9/80"", null, null]]",reservation_cell_unread,needs_review,,
38818560aae124851a67,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,FALIMARI,FALIMARI/PS-13,13,13,13–SC,13–WOMEN,,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,3,1,23,"[130.33999999999997, 29.519999999999982, 738.959985, 458.38]","[[null, null, ""FALIMARI/PS-13"", ""FALIMARI/V"", ""59/1, 59/2"", ""9/81, 82"", ""13–SC"", ""13–WOMEN""], [null, null, null, ""FALIMARI/VI"", ""60"", ""9/83"", null, null], [null, null, null, ""FALIMARI/VII"", ""61"", ""9/84"", null, null], [null, null, null, ""FALIMARI/VIII"", ""62"", ""9/85"", null, null]]",reservation_cell_unread;reservation_cell_unread,needs_review,,
5c6bc1583233b0114811,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,SMAALHBIASHRKI-IU/PCSH-1I-I,SMAALHBIASHRKI-IU/PCSH-1I-I/PS-14,14,14,114––SSCC,,,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,4,1,4,"[130.33999999999997, 29.519999999999982, 738.959985, 519.3360150000001]","[[""I-IH\nC\nU\nK\nH\nI-IR S IH\nAA\nBM\nL\nA\nS"", ""2\n3"", ""SMAALHBIASHRKI-IU/PCSH-1I-I/PS-14"", ""MAHISHKUCHI-I/I"", ""63"", ""9/86"", ""114––SSCC"", """"], [null, null, null, ""MAHISHKUCHI-I/II"", ""64"", ""9/87"", null, null], [null, null, null, ""MAHISHKUCHI-I/III"", ""65/1, 65/2"", ""9/88, 89"", null, null], [null, null, null, ""MAHISHKUCHI-I/VI"", ""68"", ""9/92"", null, null], [null, null, null, ""MAHISHKUCHI-I/VII"", ""69"", ""9/93"", null, null]]",reservation_cell_unread,needs_review,,
23f8bc8f9607161d2042,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,MAHISHKUCHI-I,MAHISHKUCHI-I/PS-15,15,15,,,UR,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,4,1,9,"[130.33999999999997, 29.519999999999982, 738.959985, 519.3360150000001]","[[null, null, ""MAHISHKUCHI-I/PS-15"", ""MAHISHKUCHI-I/IV"", ""66"", ""9/90"", """", """"], [null, null, null, ""MAHISHKUCHI-I/V"", ""67"", ""9/91"", null, null], [null, null, null, ""MAHISHKUCHI-I/VIII"", ""70"", ""9/94"", null, null], [null, null, null, ""MAHISHKUCHI-I/IX"", ""71"", ""9/95"", null, null], [null, null, null, ""MAHISHKUCHI-I/X"", ""72"", ""9/96"", null, null]]",,native_fields_parsed,,
b4eadf23aa262057f5d1,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BHANUKUMARI-I,BHANUKUMARI-I/PS-16,16,16,,,UR,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,4,1,14,"[130.33999999999997, 29.519999999999982, 738.959985, 519.3360150000001]","[[""I-IR\nA\nM\nU\nK\nU\nN\nA\nH\nB"", ""3"", ""BHANUKUMARI-I/PS-16"", ""BHANUKUMARI-I/I"", ""73"", ""9/97"", """", """"], [null, null, null, ""BHANUKUMARI-I/II"", ""74"", ""9/98"", null, null], [null, null, null, ""BHANUKUMARI-I/III"", ""75"", ""9/99"", null, null], [null, null, null, ""BHANUKUMARI-I/X"", ""82"", ""9/107"", null, null], [null, null, null, ""BHANUKUMARI-I/XI"", ""83/1, 83/2"", ""9/108, 109"", null, null]]",,native_fields_parsed,,
ad6c0c76e01e29ff0011,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BHANUKUMARI-I,BHANUKUMARI-I/PS-17,17,17,,17–WOMEN,UR,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,4,1,19,"[130.33999999999997, 29.519999999999982, 738.959985, 519.3360150000001]","[[null, null, ""BHANUKUMARI-I/PS-17"", ""BHANUKUMARI-I/IV"", ""76"", ""9/100"", """", ""17–WOMEN""], [null, null, null, ""BHANUKUMARI-I/V"", ""77"", ""9/101"", null, null], [null, null, null, ""BHANUKUMARI-I/VI"", ""78"", ""9/102"", null, null], [null, null, null, ""BHANUKUMARI-I/IX"", ""81/1, 81/2"", ""9/105, 106"", null, null], [null, null, null, ""BHANUKUMARI-I/XII"", ""84"", ""9/110"", null, null], [null, null, null, ""BHANUKUMARI-I/XIII"", ""85"", ""9/111"", null, null]]",reservation_cell_unread,needs_review,,
0877a38ae2c43ab74216,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BHANUKUMARI-I,BHANUKUMARI-I/PS-18,18,18,,,UR,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,4,1,25,"[130.33999999999997, 29.519999999999982, 738.959985, 519.3360150000001]","[[null, null, ""BHANUKUMARI-I/PS-18"", ""BHANUKUMARI-I/VII"", ""79"", ""9/103"", """", """"], [null, null, null, ""BHANUKUMARI-I/VIII"", ""80"", ""9/104"", null, null], [null, null, null, ""BHANUKUMARI-I/XIV"", ""86"", ""9/112"", null, null], [null, null, null, ""BHANUKUMARI-I/XV"", ""87"", ""9/113"", null, null], [null, null, null, ""BHANUKUMARI-I/XVI"", ""88"", ""9/114"", null, null], [null, null, null, ""BHANUKUMARI-I/XVII"", ""89"", ""9/115"", null, null]]",,native_fields_parsed,,
5e57dda4907c5da0479b,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,SBAHLABNAURKI-UI/MPSA-R1I-II,SBAHLABNAURKI-UI/MPSA-R1I-II/PS-19,19,19,1–SC,19–WOMEN,,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,5,1,4,"[130.33999999999997, 29.519999999999982, 738.959985, 473.62]","[[""II-IR\nA I-IR\nM\nUA\nKB\nUL\nA\nN\nS\nA\nH\nB"", ""33"", ""SBAHLABNAURKI-UI/MPSA-R1I-II/PS-19"", ""BHANUKUMARI-II/I"", ""90"", ""9/116"", ""1–SC"", ""19–WOMEN""], [null, null, null, ""BHANUKUMARI-II/II"", ""91"", ""9/117"", null, null], [null, null, null, ""BHANUKUMARI-II/III"", ""92"", ""9/118"", null, null], [null, null, null, ""BHANUKUMARI-II/IV"", ""93"", ""9/119"", null, null], [null, null, null, ""BHANUKUMARI-II/V"", ""94"", ""9/120"", null, null]]",reservation_cell_unread;reservation_cell_unread,needs_review,,
c70b1cfe02ee664fcaeb,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BHANUKUMARI-II,BHANUKUMARI-II/PS-20,20,20,20–SC,20–WOMEN,,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,5,1,9,"[130.33999999999997, 29.519999999999982, 738.959985, 473.62]","[[null, null, ""BHANUKUMARI-II/PS-20"", ""BHANUKUMARI-II/VI"", ""95/1, 95/2"", ""9/121, 122"", ""20–SC"", ""20–WOMEN""], [null, null, null, ""BHANUKUMARI-II/VII"", ""96/1, 96/2"", ""9/123, 124"", null, null], [null, null, null, ""BHANUKUMARI-II/VIII"", ""97"", ""9/125"", null, null], [null, null, null, ""BHANUKUMARI-II/IX"", ""98"", ""9/126"", null, null], [null, null, null, ""BHANUKUMARI-II/X"", ""99"", ""9/127"", null, null]]",reservation_cell_unread;reservation_cell_unread,needs_review,,
e640fdb995d58011a986,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BHANUKUMARI-II,BHANUKUMARI-II/PS-21,21,21,,,UR,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,5,1,14,"[130.33999999999997, 29.519999999999982, 738.959985, 473.62]","[[null, null, ""BHANUKUMARI-II/PS-21"", ""BHANUKUMARI-II/XI"", ""100/1, 100/2"", ""9/128, 129"", """", """"], [null, null, null, ""BHANUKUMARI-II/XII"", ""101/1, 101/2"", ""9/130, 131"", null, null], [null, null, null, ""BHANUKUMARI-II/XIII"", ""102/1, 102/2"", ""9/132, 133"", null, null], [null, null, null, ""BHANUKUMARI-II/XIV"", ""103"", ""9/134"", null, null]]",,native_fields_parsed,,
5c2636f5bfadf11035f7,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,SALBARI-II,SALBARI-II/PS-22,22,22,22–SC,,,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,5,1,18,"[130.33999999999997, 29.519999999999982, 738.959985, 473.62]","[[""II-IR\nA\nB\nL\nA\nS"", ""2"", ""SALBARI-II/PS-22"", ""SALBARI-II/I"", ""104"", ""9/135"", ""22–SC"", """"], [null, null, null, ""SALBARI-II/II"", ""105"", ""9/136"", null, null], [null, null, null, ""SALBARI-II/VII"", ""110"", ""9/143"", null, null], [null, null, null, ""SALBARI-II/VIII"", ""111"", ""9/144"", null, null], [null, null, null, ""SALBARI-II/IX"", ""112"", ""9/145"", null, null], [null, null, null, ""SALBARI-II/X"", ""113"", ""9/146"", null, null]]",reservation_cell_unread,needs_review,,
940c4e5f7e06c0af0ce3,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,SALBARI-II,SALBARI-II/PS-23,23,23,,23–WOMEN,UR,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,5,1,24,"[130.33999999999997, 29.519999999999982, 738.959985, 473.62]","[[null, null, ""SALBARI-II/PS-23"", ""SALBARI-II/III"", ""106"", ""9/137"", """", ""23–WOMEN""], [null, null, null, ""SALBARI-II/IV"", ""107"", ""9/138"", null, null], [null, null, null, ""SALBARI-II/V"", ""108/1, 108/2"", ""9/139, 140"", null, null], [null, null, null, ""SALBARI-II/VI"", ""109/1, 109/2"", ""9/141, 142"", null, null]]",reservation_cell_unread,needs_review,,
ddfe07365719ff56c057,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,SBAALRBOAKROID-I/APLSI--1I,SBAALRBOAKROID-I/APLSI--1I/PS-24,24,24,214––SSCC,24–WOMEN,,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,6,1,4,"[130.33999999999997, 29.519999999999982, 738.959985, 534.5999850000001]","[[""I-IL I-IR\nAA\nDB\nOL\nKA\nOS\nR\nA\nB"", ""3\n3"", ""SBAALRBOAKROID-I/APLSI--1I/PS-24"", ""BAROKODALI-I/I"", ""114"", ""9/147"", ""214––SSCC"", ""24–WOMEN""], [null, null, null, ""BAROKODALI-I/II"", ""115"", ""9/148"", null, null], [null, null, null, ""BAROKODALI-I/III"", ""116"", ""9/149"", null, null], [null, null, null, ""BAROKODALI-I/IV"", ""117"", ""9/150"", null, null], [null, null, null, ""BAROKODALI-I/VII"", ""120"", ""9/153"", null, null]]",reservation_cell_unread;reservation_cell_unread,needs_review,,
eb8c829eddaecde8ac7f,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BAROKODALI-I,BAROKODALI-I/PS-25,25,25,,,UR,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,6,1,9,"[130.33999999999997, 29.519999999999982, 738.959985, 534.5999850000001]","[[null, null, ""BAROKODALI-I/PS-25"", ""BAROKODALI-I/V"", ""118"", ""9/151"", """", """"], [null, null, null, ""BAROKODALI-I/VI"", ""119"", ""9/152"", null, null], [null, null, null, ""BAROKODALI-I/VIII"", ""121"", ""9/154"", null, null], [null, null, null, ""BAROKODALI-I/XIV"", ""127"", ""9/160"", null, null], [null, null, null, ""BAROKODALI-I/XV"", ""128/1, 128/2"", ""9/161, 162"", null, null]]",,native_fields_parsed,,
6f84fb00e56da5cddfa0,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BAROKODALI-I,BAROKODALI-I/PS-26,26,26,,,UR,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,6,1,14,"[130.33999999999997, 29.519999999999982, 738.959985, 534.5999850000001]","[[null, null, ""BAROKODALI-I/PS-26"", ""BAROKODALI-I/IX"", ""122"", ""9/155"", """", """"], [null, null, null, ""BAROKODALI-I/X"", ""123"", ""9/156"", null, null], [null, null, null, ""BAROKODALI-I/XI"", ""124"", ""9/157"", null, null], [null, null, null, ""BAROKODALI-I/XII"", ""125"", ""9/158"", null, null], [null, null, null, ""BAROKODALI-I/XIII"", ""126"", ""9/159"", null, null]]",,native_fields_parsed,,
7c1b9a6356fba32260a7,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BAROKODALI-II,BAROKODALI-II/PS-27,27,27,,,UR,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,6,1,19,"[130.33999999999997, 29.519999999999982, 738.959985, 534.5999850000001]","[[""II-IL\nA\nD\nO\nK\nO\nR\nA\nB"", ""3"", ""BAROKODALI-II/PS-27"", ""BAROKODALI-II/I"", ""129"", ""9/224"", """", """"], [null, null, null, ""BAROKODALI-II/II"", ""130"", ""9/225"", null, null], [null, null, null, ""BAROKODALI-II/III"", ""131"", ""9/226"", null, null], [null, null, null, ""BAROKODALI-II/IV"", ""132"", ""9/227"", null, null], [null, null, null, ""BAROKODALI-II/V"", ""133"", ""9/228"", null, null], [null, null, null, ""BAROKODALI-II/VI"", ""134"", ""9/229"", null, null]]",,native_fields_parsed,,
62b708c2b2760a140ab8,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BAROKODALI-II,BAROKODALI-II/PS-28,28,28,28–SC,,,0,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,6,1,25,"[130.33999999999997, 29.519999999999982, 738.959985, 534.5999850000001]","[[null, null, ""BAROKODALI-II/PS-28"", ""BAROKODALI-II/VII"", ""135"", ""9/230"", ""28–SC"", """"], [null, null, null, ""BAROKODALI-II/VIII"", ""136"", ""9/231"", null, null], [null, null, null, ""BAROKODALI-II/X"", ""138"", ""9/234"", null, null], [null, null, null, ""BAROKODALI-II/XI"", ""139/1, 139/2"", ""9/235, 236"", null, null]]",reservation_cell_unread,needs_review,,
90078043eaa2920791e3,West Bengal,Cooch Behar,2018,draft,block_ward_reservation,BAROKODALI-II,BAROKODALI-II/PS-29,29,29,29–SC,29–WOMEN,,,data/wb/gp_source_search/historical_expansion/coochbehar_FormBTFG2_ffc2ecd6.pdf,85c0a1559afec3fc1f1b25c5483e4c7a34d706724e435e1d85c0c40f1ca31e2e,6,1,29,"[130.33999999999997, 29.519999999999982, 738.959985, 534.5999850000001]","[[null, null, ""BAROKODALI-II/PS-29"", ""BAROKODALI-II/IX"", ""137/1, 137/2"", ""9/232, 233"", ""29–SC"", ""29–WOMEN""], [null, null, null, ""BAROKODALI-II/XII"", ""140/1, 140/2"", ""9/237, 238"", null, null], [null, null, null, ""BAROKODALI-II/XIII"", ""141"", ""9/239"", null, null]]",reservation_cell_unread;reservation_cell_unread,needs_review,,
db90b7970f9d94f01103,West Bengal,Alipurduar,2023,final,block_ward_reservation,Salkumar-I,Salkumar-I/PS-2,2,2,2-ST,2-W,ST,1,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,1,,1,"[827, 205, 873, 1712]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""23"", ""par_num"": ""1"", ""line_num"": ""3"", ""word_num"": ""2"", ""left"": ""835"", ""top"": ""1549"", ""width"": ""38"", ""height"": ""163"", ""conf"": ""88.163063"", ""text"": ""Salkumar-I/PS-2""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""24"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""830"", ""top"": ""506"", ""width"": ""17"", ""height"": ""48"", ""conf"": ""91.814896"", ""text"": ""2-ST""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""24"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""827"", ""top"": ""205"", ""width"": ""17"", ""height"": ""40"", ""conf"": ""92.007095"", ""text"": ""2-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
d5570b613c8a82b65ee3,West Bengal,Alipurduar,2023,final,block_ward_reservation,Salkumar-I,Salkumar-I/PS-3,3,3,3-SC,,SC,,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,1,,2,"[954, 503, 989, 1710]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""27"", ""par_num"": ""1"", ""line_num"": ""2"", ""word_num"": ""1"", ""left"": ""958"", ""top"": ""1548"", ""width"": ""31"", ""height"": ""162"", ""conf"": ""89.041214"", ""text"": ""Salkumar-I/PS-3""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""27"", ""par_num"": ""1"", ""line_num"": ""2"", ""word_num"": ""8"", ""left"": ""954"", ""top"": ""503"", ""width"": ""17"", ""height"": ""49"", ""conf"": ""92.195007"", ""text"": ""3-SC""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
6ba782ba1eef867686b0,West Bengal,Alipurduar,2023,final,block_ward_reservation,Salkumar-II,Salkumar-II/PS-4,4,4,4-SC,4-W,SC,1,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,1,,3,"[1069, 200, 1099, 1713]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""31"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1081"", ""top"": ""1542"", ""width"": ""18"", ""height"": ""171"", ""conf"": ""45.052143"", ""text"": ""Salkumar-II/PS-4""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""31"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""1072"", ""top"": ""502"", ""width"": ""18"", ""height"": ""49"", ""conf"": ""91.552933"", ""text"": ""4-SC""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""31"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1069"", ""top"": ""200"", ""width"": ""17"", ""height"": ""41"", ""conf"": ""90.859711"", ""text"": ""4-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
1f02a0d3d18f8458537e,West Bengal,Alipurduar,2023,final,block_ward_reservation,Salkumar-II,Salkumar-II/PS-5,5,5,,,,,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,1,,4,"[1209, 1541, 1228, 1711]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""33"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""1209"", ""top"": ""1541"", ""width"": ""19"", ""height"": ""170"", ""conf"": ""71.290733"", ""text"": ""Salkumar-II/PS-5""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
87bc28dc45f1f473f629,West Bengal,Alipurduar,2023,final,block_ward_reservation,Salkumar-II,Salkumar-II/PS-6,6,6,6-SC,,SC,,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,1,,5,"[1336, 499, 1372, 1710]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""37"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1341"", ""top"": ""1538"", ""width"": ""31"", ""height"": ""172"", ""conf"": ""49.472778"", ""text"": ""Salkumar-II/PS-6""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""37"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""1336"", ""top"": ""499"", ""width"": ""18"", ""height"": ""49"", ""conf"": ""92.615997"", ""text"": ""6-SC""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
1a03238ba62efda09dc4,West Bengal,Alipurduar,2023,final,block_ward_reservation,Patlakhawa,Patlakhawa/PS-7,7,7,,7-W,,1,data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,2,,1,"[299, 209, 324, 1715]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""16"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""306"", ""top"": ""1550"", ""width"": ""18"", ""height"": ""165"", ""conf"": ""91.850243"", ""text"": ""Patlakhawa/PS-7""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""18"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""299"", ""top"": ""209"", ""width"": ""16"", ""height"": ""40"", ""conf"": ""90.492012"", ""text"": ""7-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting,needs_review,rendered_image_pixels,0
