source_path,source_sha256,source_page,district,year,stage,ocr_cache,layout,structured_gp_candidates,structured_other_tier_candidates,coverage,reason,reason_evidence,gp_identifier_tokens,ps_identifier_tokens,bengali_letter_fraction,source_page_link,sample_image
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,4,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0004.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,9,0,0.044,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=4,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,5,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0005.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,18,0,0.01,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=5,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,6,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0006.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,16,0,0.008,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=6,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,7,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0007.json,gp_form_a,12,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,16,0,0.008,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=7,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,8,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0008.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,8,0,0.032,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=8,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,9,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0009.json,gp_form_a,17,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,17,0,0.011,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=9,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,10,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0010.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,12,0,0.022,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=10,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,11,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0011.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,15,0,0.024,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=11,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,12,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0012.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.066,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=12,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,13,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0013.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,18,0,0.017,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=13,
data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf,603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21,14,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/603f90abc87da9ce70a64cbac30a66549e67e63b865d081916a27f939d775b21/0014.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,17,0,0.035,data/wb/2023/gp_sources/birbhum_rampurhat_ii_form_a1_5_mb.pdf#page=14,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,1,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,12,0,0.011,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=1,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,2,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0002.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,19,0,0.041,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=2,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,3,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0003.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,20,0,0.02,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=3,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,4,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0004.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,5,0,0.044,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=4,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,5,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0005.json,gp_form_a,13,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,15,0,0.019,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=5,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,6,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0006.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,8,0,0.018,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=6,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,7,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0007.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,9,0,0.042,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=7,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,8,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0008.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,16,0,0.021,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=8,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,9,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0009.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,13,0,0.014,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=9,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,10,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0010.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,18,0,0.007,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=10,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,11,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0011.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,7,0,0.01,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=11,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,12,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0012.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,28,0,0.01,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=12,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,13,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0013.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,19,0,0.012,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=13,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,14,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0014.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,16,0,0.01,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=14,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,15,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0015.json,gp_form_a,16,0,structured_candidates,structured_candidates_still_require_field_review,reader_diagnostic,16,0,0.01,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=15,
data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf,faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595,16,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/faf7b83821354847502782c6ea4306035effdc33e077928f2934b05d6bd42595/0016.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,6,0,0.007,data/wb/2023/gp_sources/birbhum_sainthia_form_a1_6_mb.pdf#page=16,
data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf,5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b,1,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,17,0,0.023,data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf#page=1,
data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf,5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b,2,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b/0002.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,24,0,0.003,data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf#page=2,
data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf,5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b,3,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b/0003.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,17,0,0.033,data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf#page=3,
data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf,5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b,4,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b/0004.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,8,0,0.01,data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf#page=4,
data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf,5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b,5,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b/0005.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.011,data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf#page=5,
data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf,5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b,6,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b/0006.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,13,0,0.019,data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf#page=6,
data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf,5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b,7,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/5190ec489da53c0ec755491b5e1d63028e3289ab4ef1cb46df1b708cbc76bf9b/0007.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,13,0,0.013,data/wb/2023/gp_sources/birbhum_suri_1_form_a1_3_mb.pdf#page=7,
data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf,b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7,1,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,19,0,0.013,data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf#page=1,
data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf,b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7,2,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7/0002.json,gp_form_a,0,0,raw_only,missing_or_corrupted_column_number_readings,reader_diagnostic,19,0,0.014,data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf#page=2,
data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf,b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7,3,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7/0003.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.009,data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf#page=3,
data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf,b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7,4,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7/0004.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,17,0,0.015,data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf#page=4,
data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf,b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7,5,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7/0005.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.011,data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf#page=5,
data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf,b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7,6,Birbhum,2023,final,data/wb/derived/ward_schedules/ocr/b81b2a0ddffec8869f7f5a7b1e5e0817a7683b3cd0e2276d7d3638d4afa3c8e7/0006.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,18,0,0.015,data/wb/2023/gp_sources/birbhum_suri_ii_form_a1_3_mb.pdf#page=6,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,1,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0001.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,13,0,0.0,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=1,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,2,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0002.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,13,0,0.001,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=2,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,3,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0003.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,11,0,0.001,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=3,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,4,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0004.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,15,0,0.001,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=4,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,5,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0005.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,2,0,0.007,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=5,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,6,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0006.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,13,0,0.001,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=6,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,7,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0007.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,10,0,0.002,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=7,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,8,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0008.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.011,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=8,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,9,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0009.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,14,0,0.003,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=9,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,10,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0010.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,12,0,0.003,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=10,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,11,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0011.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,13,0,0.003,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=11,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,12,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0012.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,12,0,0.003,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=12,
data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf,6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d,13,Jalpaiguri,2023,draft,data/wb/derived/ward_schedules/ocr/6cb6adc734efd26995a47b9c470b69b27b71ee2b4c7f587d0f8480d81b28695d/0013.json,gp_form_a,0,0,raw_only,column_number_style_not_supported_or_ambiguous,reader_diagnostic,3,0,0.009,data/wb/2023/gp_sources/jalpaiguri_form_a_all_gp_banarhat_2_mb.pdf#page=13,
