row_id,state,district,year,stage,record_kind,block_printed,gram_panchayat,constituency_area_raw,seat_no,allocated_raw,caste_raw,women_raw,caste_reservation,woman_reserved,raw_cells,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,bbox_coordinate_system,bbox_rotation_degrees,quality_flags,review_status,printed_totals_raw,render_rotation_clockwise_degrees
93ca7eb938490ef4b3c1,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Khoardanga-II,Khoardanga-II/XII-14,14,Khoardanga-II/XII-14,14-SC,,SC,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""26"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""512"", ""top"": ""1334"", ""width"": ""33"", ""height"": ""236"", ""conf"": ""73.985947"", ""text"": ""Khoardanga-II/XII-14""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""31"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""511"", ""top"": ""363"", ""width"": ""19"", ""height"": ""64"", ""conf"": ""92.140854"", ""text"": ""14-SC""}]",data/wb/2023/alipurduar/kumargram_form_a_khoardanga_ii_pdf_1_12mb_2023030272.pdf,50f4cd6eb99e8d002c64a76bc8bc8326eaa7d8b4765c0d2c8b3df2079c655739,2,,1,"[511, 363, 545, 1570]",rendered_image_pixels,,ocr_not_independently_verified;explicit_gp_identifiers_header_unread;scanned_women_unread_or_blank,needs_review,,0
24701911d30236a085b7,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/I-1,1,Kumargram/I-1,aie,1-W,,1,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""12"", ""par_num"": ""1"", ""line_num"": ""3"", ""word_num"": ""1"", ""left"": ""741"", ""top"": ""1111"", ""width"": ""185"", ""height"": ""38"", ""conf"": ""88.891884"", ""text"": ""Kumargram/I-1"", ""original_bbox"": [1111, 1378, 1149, 1563]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""12"", ""par_num"": ""1"", ""line_num"": ""3"", ""word_num"": ""8"", ""left"": ""1987"", ""top"": ""1137"", ""width"": ""21"", ""height"": ""6"", ""conf"": ""59.857712"", ""text"": ""aie"", ""original_bbox"": [1137, 296, 1143, 317]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""12"", ""par_num"": ""1"", ""line_num"": ""3"", ""word_num"": ""9"", ""left"": ""2167"", ""top"": ""1121"", ""width"": ""48"", ""height"": ""22"", ""conf"": ""86.274162"", ""text"": ""1-W"", ""original_bbox"": [1121, 89, 1143, 137]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""12"", ""par_num"": ""1"", ""line_num"": ""3"", ""word_num"": ""1"", ""left"": ""741"", ""top"": ""1111"", ""width"": ""185"", ""height"": ""38"", ""conf"": ""88.891884"", ""text"": ""Kumargram/I-1"", ""original_bbox"": [1111, 1378, 1149, 1563]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,1,,1,"[741, 1110.0, 2215, 1160.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank,needs_review,,0
cce5e7c627fc8e695fa4,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/II-2,2,Kumargram/II-2,2-ST,2-W,ST,1,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""17"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""739"", ""top"": ""1234"", ""width"": ""200"", ""height"": ""37"", ""conf"": ""77.726990"", ""text"": ""Kumargram/II-2"", ""original_bbox"": [1234, 1365, 1271, 1565]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""17"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1966"", ""top"": ""1244"", ""width"": ""61"", ""height"": ""21"", ""conf"": ""91.648880"", ""text"": ""2-ST"", ""original_bbox"": [1244, 277, 1265, 338]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""17"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""2161"", ""top"": ""1244"", ""width"": ""53"", ""height"": ""22"", ""conf"": ""92.531204"", ""text"": ""2-W"", ""original_bbox"": [1244, 90, 1266, 143]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""17"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""739"", ""top"": ""1234"", ""width"": ""200"", ""height"": ""37"", ""conf"": ""77.726990"", ""text"": ""Kumargram/II-2"", ""original_bbox"": [1234, 1365, 1271, 1565]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,1,,2,"[739, 1232.5, 2214, 1282.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified,needs_review,,0
546b730d5c80d2c9a36a,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/III-3,3,Kumargram/III-3,3-SC,ws,SC,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""22"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""739"", ""top"": ""1336"", ""width"": ""208"", ""height"": ""37"", ""conf"": ""85.174088"", ""text"": ""Kumargram/III-3"", ""original_bbox"": [1336, 1357, 1373, 1565]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""22"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1964"", ""top"": ""1346"", ""width"": ""60"", ""height"": ""22"", ""conf"": ""91.949310"", ""text"": ""3-SC"", ""original_bbox"": [1346, 280, 1368, 340]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""22"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""2177"", ""top"": ""1364"", ""width"": ""21"", ""height"": ""5"", ""conf"": ""32.095142"", ""text"": ""ws"", ""original_bbox"": [1364, 106, 1369, 127]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""22"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""739"", ""top"": ""1336"", ""width"": ""208"", ""height"": ""37"", ""conf"": ""85.174088"", ""text"": ""Kumargram/III-3"", ""original_bbox"": [1336, 1357, 1373, 1565]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,1,,3,"[739, 1334.5, 2198, 1384.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;reservation_cell_unread,needs_review,,0
7a58f0213209a4e15131,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/IV-4,4,Kumargram/IV-4,ad,,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""19"", ""par_num"": ""3"", ""line_num"": ""2"", ""word_num"": ""1"", ""left"": ""738"", ""top"": ""1442"", ""width"": ""212"", ""height"": ""28"", ""conf"": ""89.536621"", ""text"": ""Kumargram/IV-4"", ""original_bbox"": [1442, 1354, 1470, 1566]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""19"", ""par_num"": ""3"", ""line_num"": ""2"", ""word_num"": ""5"", ""left"": ""1984"", ""top"": ""1464"", ""width"": ""13"", ""height"": ""5"", ""conf"": ""48.438286"", ""text"": ""ad"", ""original_bbox"": [1464, 307, 1469, 320]}], [], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""19"", ""par_num"": ""3"", ""line_num"": ""2"", ""word_num"": ""1"", ""left"": ""738"", ""top"": ""1442"", ""width"": ""212"", ""height"": ""28"", ""conf"": ""89.536621"", ""text"": ""Kumargram/IV-4"", ""original_bbox"": [1442, 1354, 1470, 1566]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,1,,4,"[738, 1436.0, 1997, 1486.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
a5784e2e83f051c4706e,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/V-5,5,Kumargram/V-5,,,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""15"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""742"", ""top"": ""396"", ""width"": ""201"", ""height"": ""29"", ""conf"": ""92.183670"", ""text"": ""Kumargram/V-5"", ""original_bbox"": [396, 1356, 425, 1557]}, [], [], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""15"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""742"", ""top"": ""396"", ""width"": ""201"", ""height"": ""29"", ""conf"": ""92.183670"", ""text"": ""Kumargram/V-5"", ""original_bbox"": [396, 1356, 425, 1557]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,1,"[742, 390.5, 943, 440.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
a590d4e61346dcc9ff59,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/VI-6,6,Kumargram/VI-6,,,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""17"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""741"", ""top"": ""478"", ""width"": ""213"", ""height"": ""29"", ""conf"": ""84.597839"", ""text"": ""Kumargram/VI-6"", ""original_bbox"": [478, 1345, 507, 1558]}, [], [], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""17"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""741"", ""top"": ""478"", ""width"": ""213"", ""height"": ""29"", ""conf"": ""84.597839"", ""text"": ""Kumargram/VI-6"", ""original_bbox"": [478, 1345, 507, 1558]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,2,"[741, 472.5, 954, 522.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
16c774fbf3d40cb5ec96,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/VI-7,7,Kumargram/VI-7,,,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""19"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""741"", ""top"": ""561"", ""width"": ""212"", ""height"": ""28"", ""conf"": ""36.290207"", ""text"": ""Kumargram/VI-7"", ""original_bbox"": [561, 1346, 589, 1558]}, [], [], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""19"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""741"", ""top"": ""561"", ""width"": ""212"", ""height"": ""28"", ""conf"": ""36.290207"", ""text"": ""Kumargram/VI-7"", ""original_bbox"": [561, 1346, 589, 1558]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,3,"[741, 555.0, 953, 605.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
f85e01987e397b8b44d4,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/VII-8,8,Kumargram/VII-8,,,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""21"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""740"", ""top"": ""642"", ""width"": ""221"", ""height"": ""29"", ""conf"": ""89.963562"", ""text"": ""Kumargram/VII-8"", ""original_bbox"": [642, 1338, 671, 1559]}, [], [], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""21"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""740"", ""top"": ""642"", ""width"": ""221"", ""height"": ""29"", ""conf"": ""89.963562"", ""text"": ""Kumargram/VII-8"", ""original_bbox"": [642, 1338, 671, 1559]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,4,"[740, 636.5, 961, 686.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
d565d60e2b7bda10bf98,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/VIII-9,9,Kumargram/VIII-9,,,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""23"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""739"", ""top"": ""724"", ""width"": ""232"", ""height"": ""28"", ""conf"": ""88.396271"", ""text"": ""Kumargram/VIII-9"", ""original_bbox"": [724, 1328, 752, 1560]}, [], [], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""23"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""739"", ""top"": ""724"", ""width"": ""232"", ""height"": ""28"", ""conf"": ""88.396271"", ""text"": ""Kumargram/VIII-9"", ""original_bbox"": [724, 1328, 752, 1560]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,5,"[739, 718.0, 971, 768.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
454ecffa6c00e2c3dc5c,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/IX-10,10,Kumargram/IX-10,,,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""26"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""738"", ""top"": ""805"", ""width"": ""228"", ""height"": ""28"", ""conf"": ""14.485722"", ""text"": ""Kumargram/IX-10"", ""original_bbox"": [805, 1333, 833, 1561]}, [], [], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""26"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""738"", ""top"": ""805"", ""width"": ""228"", ""height"": ""28"", ""conf"": ""14.485722"", ""text"": ""Kumargram/IX-10"", ""original_bbox"": [805, 1333, 833, 1561]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,6,"[738, 799.0, 966, 849.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
d502850c5413f14173f1,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/XI-12,12,Kumargram/XI-12,bes,3 12-W,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""29"", ""par_num"": ""1"", ""line_num"": ""2"", ""word_num"": ""1"", ""left"": ""737"", ""top"": ""973"", ""width"": ""226"", ""height"": ""28"", ""conf"": ""65.057938"", ""text"": ""Kumargram/XI-12"", ""original_bbox"": [973, 1336, 1001, 1562]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""29"", ""par_num"": ""1"", ""line_num"": ""2"", ""word_num"": ""4"", ""left"": ""1978"", ""top"": ""974"", ""width"": ""25"", ""height"": ""37"", ""conf"": ""23.607712"", ""text"": ""bes"", ""original_bbox"": [974, 296, 1011, 321]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""29"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""6"", ""left"": ""2167"", ""top"": ""980"", ""width"": ""11"", ""height"": ""14"", ""conf"": ""5.010071"", ""text"": ""3"", ""original_bbox"": [980, 121, 994, 132]}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""29"", ""par_num"": ""1"", ""line_num"": ""2"", ""word_num"": ""5"", ""left"": ""2155"", ""top"": ""980"", ""width"": ""63"", ""height"": ""21"", ""conf"": ""91.337242"", ""text"": ""12-W"", ""original_bbox"": [980, 81, 1001, 144]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""29"", ""par_num"": ""1"", ""line_num"": ""2"", ""word_num"": ""1"", ""left"": ""737"", ""top"": ""973"", ""width"": ""226"", ""height"": ""28"", ""conf"": ""65.057938"", ""text"": ""Kumargram/XI-12"", ""original_bbox"": [973, 1336, 1001, 1562]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,7,"[737, 967.0, 2218, 1017.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;reservation_cell_unread,needs_review,,0
436be2ab9bd29b67b7c7,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/XII-13,13,Kumargram/XII-13,ies,a,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""32"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""736"", ""top"": ""1051"", ""width"": ""235"", ""height"": ""37"", ""conf"": ""87.323128"", ""text"": ""Kumargram/XII-13"", ""original_bbox"": [1051, 1328, 1088, 1563]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""32"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1981"", ""top"": ""1079"", ""width"": ""22"", ""height"": ""5"", ""conf"": ""28.763714"", ""text"": ""ies"", ""original_bbox"": [1079, 296, 1084, 318]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""32"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""2174"", ""top"": ""1080"", ""width"": ""21"", ""height"": ""5"", ""conf"": ""51.532169"", ""text"": ""a"", ""original_bbox"": [1080, 104, 1085, 125]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""32"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""736"", ""top"": ""1051"", ""width"": ""235"", ""height"": ""37"", ""conf"": ""87.323128"", ""text"": ""Kumargram/XII-13"", ""original_bbox"": [1051, 1328, 1088, 1563]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,8,"[736, 1049.5, 2195, 1099.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank;scanned_women_unread_or_blank,needs_review,,0
92ac3acb2a610fdcbd14,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/XIII-14,14,Kumargram/XIII-14,14-SC,in,SC,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""34"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""735"", ""top"": ""1130"", ""width"": ""247"", ""height"": ""40"", ""conf"": ""82.240845"", ""text"": ""Kumargram/XIII-14"", ""original_bbox"": [1130, 1317, 1170, 1564]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""34"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1955"", ""top"": ""1144"", ""width"": ""73"", ""height"": ""21"", ""conf"": ""90.949226"", ""text"": ""14-SC"", ""original_bbox"": [1144, 271, 1165, 344]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""34"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""2172"", ""top"": ""1162"", ""width"": ""21"", ""height"": ""5"", ""conf"": ""38.946686"", ""text"": ""in"", ""original_bbox"": [1162, 106, 1167, 127]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""34"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""735"", ""top"": ""1130"", ""width"": ""247"", ""height"": ""40"", ""conf"": ""82.240845"", ""text"": ""Kumargram/XIII-14"", ""original_bbox"": [1130, 1317, 1170, 1564]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,9,"[735, 1130.0, 2193, 1180.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_women_unread_or_blank,needs_review,,0
093bb7920cab1cf66602,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/XIV-15,15,Kumargram/XIV-15,15-ST,15-W,ST,1,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""36"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""734"", ""top"": ""1219"", ""width"": ""249"", ""height"": ""29"", ""conf"": ""82.183113"", ""text"": ""Kumargram/XIV-15"", ""original_bbox"": [1219, 1316, 1248, 1565]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""31"", ""par_num"": ""4"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1956"", ""top"": ""1226"", ""width"": ""72"", ""height"": ""22"", ""conf"": ""92.278564"", ""text"": ""15-ST"", ""original_bbox"": [1226, 271, 1248, 343]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""31"", ""par_num"": ""4"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""2152"", ""top"": ""1227"", ""width"": ""64"", ""height"": ""21"", ""conf"": ""91.572060"", ""text"": ""15-W"", ""original_bbox"": [1227, 83, 1248, 147]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""36"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""734"", ""top"": ""1219"", ""width"": ""249"", ""height"": ""29"", ""conf"": ""82.183113"", ""text"": ""Kumargram/XIV-15"", ""original_bbox"": [1219, 1316, 1248, 1565]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,10,"[734, 1213.5, 2216, 1263.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified,needs_review,,0
6bcbecc5cb977e9ea606,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/XV-16,16,Kumargram/XV-16,a,16-W,,1,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""38"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""733"", ""top"": ""1296"", ""width"": ""241"", ""height"": ""37"", ""conf"": ""86.285454"", ""text"": ""Kumargram/XV-16"", ""original_bbox"": [1296, 1325, 1333, 1566]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""38"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1979"", ""top"": ""1324"", ""width"": ""21"", ""height"": ""6"", ""conf"": ""27.592058"", ""text"": ""a"", ""original_bbox"": [1324, 299, 1330, 320]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""38"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""2152"", ""top"": ""1309"", ""width"": ""64"", ""height"": ""21"", ""conf"": ""66.472298"", ""text"": ""16-W"", ""original_bbox"": [1309, 83, 1330, 147]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""38"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""733"", ""top"": ""1296"", ""width"": ""241"", ""height"": ""37"", ""conf"": ""86.285454"", ""text"": ""Kumargram/XV-16"", ""original_bbox"": [1296, 1325, 1333, 1566]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,11,"[733, 1294.5, 2216, 1344.5]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;scanned_caste_unread_or_blank,needs_review,,0
a3b6af02edd0df2512c6,West Bengal,Alipurduar,2023,final,gp_ward_reservation,,Kumargram,Kumargram/XVII-18,18,Kumargram/XVII-18,18-SC %,Rs,,,"[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""42"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""732"", ""top"": ""1464"", ""width"": ""259"", ""height"": ""28"", ""conf"": ""87.572617"", ""text"": ""Kumargram/XVII-18"", ""original_bbox"": [1464, 1308, 1492, 1567]}, [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""42"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1953"", ""top"": ""1470"", ""width"": ""72"", ""height"": ""22"", ""conf"": ""92.291458"", ""text"": ""18-SC"", ""original_bbox"": [1470, 274, 1492, 346]}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""42"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""2053"", ""top"": ""1441"", ""width"": ""28"", ""height"": ""49"", ""conf"": ""55.719757"", ""text"": ""%"", ""original_bbox"": [1441, 218, 1490, 246]}], [{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""42"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""5"", ""left"": ""2169"", ""top"": ""1488"", ""width"": ""21"", ""height"": ""5"", ""conf"": ""39.062668"", ""text"": ""Rs"", ""original_bbox"": [1488, 109, 1493, 130]}], {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""42"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""732"", ""top"": ""1464"", ""width"": ""259"", ""height"": ""28"", ""conf"": ""87.572617"", ""text"": ""Kumargram/XVII-18"", ""original_bbox"": [1464, 1308, 1492, 1567]}]",data/wb/2023/alipurduar/kumargram_form_a_kumargram_pdf_1_74mb_2023030255-1.pdf,b622b7c5ce924c7918f22123288c6c77085c81ab079d373fbacacd25f18792a2,2,,12,"[732, 1458.0, 2190, 1508.0]",oriented_rendered_image_pixels,90,ocr_not_independently_verified;reservation_cell_unread;scanned_women_unread_or_blank,needs_review,,0
