state,district,year,record_kind,gram_panchayat,gp_constituency_raw,seat_no,assembly_part_raw,polling_station_raw,ps_constituency_raw,zp_constituency_raw,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,quality_flags,review_status
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/VII,7,"10, Kumargram(ST)/152","121, Nararthali No. 2 B.F.P. School",Kamakahayguri No-I/PS-XXVIII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,7,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/152"", ""121, Nararthali No. 2 B.F.P. School"", ""KAMAKHYAGURI -I/VII"", ""7"", ""Kamakahayguri No-I/PS-XXVIII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/VIII,8,"10, Kumargram(ST)/153","122, Paschim Nararthali Nimna
Buniyadi Bidyalaya",Kamakahayguri No-I/PS-XXVIII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,8,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/153"", ""122, Paschim Nararthali Nimna\nBuniyadi Bidyalaya"", ""KAMAKHYAGURI -I/VIII"", ""8"", ""Kamakahayguri No-I/PS-XXVIII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/IX,9,"10, Kumargram(ST)/154","123, Mangal Singh Memorial Pry.
School",Kamakahayguri No-I/PS-XXVIII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,9,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/154"", ""123, Mangal Singh Memorial Pry.\nSchool"", ""KAMAKHYAGURI -I/IX"", ""9"", ""Kamakahayguri No-I/PS-XXVIII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KKAAMMAAKKHHYYAAGGUURRII --II/,KKAAMMAAKKHHYYAAGGUURRII --II//XX,1100,"1100,, KKuummaarrggrraamm((SSTT))//115555","124, Kamakhyaguri Mission Higher
SSeeccoonnddaarryy SScchhooooll",KKaammaakkaahhaayygguurrii NNoo--II//PPSS--XXXXIIXX,KKuummaarrggrraamm//ZZPP--33,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,10,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""1100,, KKuummaarrggrraamm((SSTT))//115555"", ""124, Kamakhyaguri Mission Higher\nSSeeccoonnddaarryy SScchhooooll"", ""KKAAMMAAKKHHYYAAGGUURRII --II//XX"", ""1100"", ""KKaammaakkaahhaayygguurrii NNoo--II//PPSS--XXXXIIXX"", ""KKuummaarrggrraamm//ZZPP--33""]",duplicated_native_glyphs,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/XI,11,"10, Kumargram(ST)/156","125/1, Gajendra Jr. Basic School",Kamakahayguri No-I/PS-XXIX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,11,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/156"", ""125/1, Gajendra Jr. Basic School"", ""KAMAKHYAGURI -I/XI"", ""11"", ""Kamakahayguri No-I/PS-XXIX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/XI,,"10, Kumargram(ST)/157","125/2, Hiribol Smriti Pry. School",Kamakahayguri No-I/PS-XXIX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,12,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/157"", ""125/2, Hiribol Smriti Pry. School"", ""KAMAKHYAGURI -I/XI"", null, ""Kamakahayguri No-I/PS-XXIX"", ""Kumargram/ZP-3""]",seat_cell_missing_or_merged,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/XII,12,"10, Kumargram(ST)/158","126, Tetultala Pry. School",Kamakahayguri No-I/PS-XXVIII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,13,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/158"", ""126, Tetultala Pry. School"", ""KAMAKHYAGURI -I/XII"", ""12"", ""Kamakahayguri No-I/PS-XXVIII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/XIII,13,"10, Kumargram(ST)/159","127, Kamakhyaguri Shibbari Pry.
School (Room No-1)",Kamakahayguri No-I/PS-XXIX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,14,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/159"", ""127, Kamakhyaguri Shibbari Pry.\nSchool (Room No-1)"", ""KAMAKHYAGURI -I/XIII"", ""13"", ""Kamakahayguri No-I/PS-XXIX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI -I,KAMAKHYAGURI -I/XIV,14,"10, Kumargram(ST)/160","128, Kamakhyaguri Shibbari Pry.
School (Room No-2)",Kamakahayguri No-I/PS-XXIX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,15,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/160"", ""128, Kamakhyaguri Shibbari Pry.\nSchool (Room No-2)"", ""KAMAKHYAGURI -I/XIV"", ""14"", ""Kamakahayguri No-I/PS-XXIX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/I,1,"10, Kumargram(ST)/161","129, Saheed Kshudiram College (Room-
1)",Kamakhyaguri No-II/PS-XXX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,16,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/161"", ""129, Saheed Kshudiram College (Room-\n1)"", ""KAMAKHYAGURI-II/I"", ""1"", ""Kamakhyaguri No-II/PS-XXX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/II,2,"10, Kumargram(ST)/162","130, Saheed Kshudiram College (Room-
2)",Kamakhyaguri No-II/PS-XXX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,17,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/162"", ""130, Saheed Kshudiram College (Room-\n2)"", ""KAMAKHYAGURI-II/II"", ""2"", ""Kamakhyaguri No-II/PS-XXX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/III,3,"10, Kumargram(ST)/163","131, Vivekanada Vidyapith",Kamakhyaguri No-II/PS-XXX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,18,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/163"", ""131, Vivekanada Vidyapith"", ""KAMAKHYAGURI-II/III"", ""3"", ""Kamakhyaguri No-II/PS-XXX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/IV,4,"10, Kumargram(ST)/164","132, Oxford School(Private)",Kamakhyaguri No-II/PS-XXX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,19,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/164"", ""132, Oxford School(Private)"", ""KAMAKHYAGURI-II/IV"", ""4"", ""Kamakhyaguri No-II/PS-XXX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/V,5,"10, Kumargram(ST)/165","133, Kamakhyaguri Uchcha Balika
BBiiddyyaallaayy",Kamakhyaguri No-II/PS-XXX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,20,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/165"", ""133, Kamakhyaguri Uchcha Balika\nBBiiddyyaallaayy"", ""KAMAKHYAGURI-II/V"", ""5"", ""Kamakhyaguri No-II/PS-XXX"", ""Kumargram/ZP-3""]",duplicated_native_glyphs,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/VI,6,"10, Kumargram(ST)/166","134, Durgabari Anganwari Kendra",Kamakhyaguri No-II/PS-XXX,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,7,1,21,"[99.12, 17.75999999999999, 822.7199999999999, 562.92]","[""10, Kumargram(ST)/166"", ""134, Durgabari Anganwari Kendra"", ""KAMAKHYAGURI-II/VI"", ""6"", ""Kamakhyaguri No-II/PS-XXX"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/VII,7,"10, Kumargram(ST)/167","135, Kamakhyaguri Uchcha
Bidyalaya(Room-1)",Kamakhyaguri No-II/PS-XXXI,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,1,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/167"", ""135, Kamakhyaguri Uchcha\nBidyalaya(Room-1)"", ""KAMAKHYAGURI-II/VII"", ""7"", ""Kamakhyaguri No-II/PS-XXXI"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/VIII,8,"10, Kumargram(ST)/168","136, Kamakhyaguri Uchcha Bidyalaya
(Room-2)",Kamakhyaguri No-II/PS-XXXI,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,2,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/168"", ""136, Kamakhyaguri Uchcha Bidyalaya\n(Room-2)"", ""KAMAKHYAGURI-II/VIII"", ""8"", ""Kamakhyaguri No-II/PS-XXXI"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/X,10,"10, Kumargram(ST)/170","138, Charak Tala Vivekananda Natya
Mancha",Kamakhyaguri No-II/PS-XXXI,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,4,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/170"", ""138, Charak Tala Vivekananda Natya\nMancha"", ""KAMAKHYAGURI-II/X"", ""10"", ""Kamakhyaguri No-II/PS-XXXI"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XI,11,"10, Kumargram(ST)/171","139/1, Netaji Colony Jr. Basic School",Kamakhyaguri No-II/PS-XXXI,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,5,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/171"", ""139/1, Netaji Colony Jr. Basic School"", ""KAMAKHYAGURI-II/XI"", ""11"", ""Kamakhyaguri No-II/PS-XXXI"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XI,,"10, Kumargram(ST)/172","139/2, Netaji Jr. High School",Kamakhyaguri No-II/PS-XXXI,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,6,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/172"", ""139/2, Netaji Jr. High School"", ""KAMAKHYAGURI-II/XI"", null, ""Kamakhyaguri No-II/PS-XXXI"", ""Kumargram/ZP-3""]",seat_cell_missing_or_merged,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XII,12,"10, Kumargram(ST)/173","140/1, Madhya Kamkhyaguri Pry.
School",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,7,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/173"", ""140/1, Madhya Kamkhyaguri Pry.\nSchool"", ""KAMAKHYAGURI-II/XII"", ""12"", ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XII,,"10, Kumargram(ST)/174","140/2, Madhya Kamakhyaguri (Laskar
Para) SSK",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,8,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/174"", ""140/2, Madhya Kamakhyaguri (Laskar\nPara) SSK"", ""KAMAKHYAGURI-II/XII"", null, ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",seat_cell_missing_or_merged,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XIII,13,"10, Kumargram(ST)/175","141, Madhya Kamkhyaguri Lalit Smriti
PPrraatthhaammiikk VViiddyyaallaayyaa",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,9,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/175"", ""141, Madhya Kamkhyaguri Lalit Smriti\nPPrraatthhaammiikk VViiddyyaallaayyaa"", ""KAMAKHYAGURI-II/XIII"", ""13"", ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",duplicated_native_glyphs,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XIV,14,"10, Kumargram(ST)/176","142, Dakshin Kamakhyaguri Nimnna
Buniyadi School",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,10,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/176"", ""142, Dakshin Kamakhyaguri Nimnna\nBuniyadi School"", ""KAMAKHYAGURI-II/XIV"", ""14"", ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XV,15,"10, Kumargram(ST)/177","143/1, Dakhin Kamakhyaguri M.S.K.",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,11,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/177"", ""143/1, Dakhin Kamakhyaguri M.S.K."", ""KAMAKHYAGURI-II/XV"", ""15"", ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XV,,"10, Kumargram(ST)/178","143/2, Dakshin Kamakhayguri Pally
Unnayan Pry. School",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,12,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/178"", ""143/2, Dakshin Kamakhayguri Pally\nUnnayan Pry. School"", ""KAMAKHYAGURI-II/XV"", null, ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",seat_cell_missing_or_merged,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XVI,16,"10, Kumargram(ST)/179","144/1, Dakhin Kamakhyaguri New Pry.
School (Room-1)",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,13,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/179"", ""144/1, Dakhin Kamakhyaguri New Pry.\nSchool (Room-1)"", ""KAMAKHYAGURI-II/XVI"", ""16"", ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,KAMAKHYAGURI-II,KAMAKHYAGURI-II/XVI,,"10, Kumargram(ST)/180","144/2, Dakhsin Kamakhyaguri New
Pry. School (Room-2)",Kamakhyaguri No-II/PS-XXXII,Kumargram/ZP-3,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,8,1,14,"[99.12, 17.75999999999999, 822.7199999999999, 563.64]","[""10, Kumargram(ST)/180"", ""144/2, Dakhsin Kamakhyaguri New\nPry. School (Room-2)"", ""KAMAKHYAGURI-II/XVI"", null, ""Kamakhyaguri No-II/PS-XXXII"", ""Kumargram/ZP-3""]",seat_cell_missing_or_merged,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/I,1,14-Madarihat (ST) A.C. / 59,"51. Mujnai Cha Bagan Prathamik
VViiddyyaallaayy",Madarihat / PS-12,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,11,1,18,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 59"", ""51. Mujnai Cha Bagan Prathamik\nVViiddyyaallaayy"", ""Madarihat/I"", ""1"", ""Madarihat / PS-12"", ""Madarihat / ZP-18""]",duplicated_native_glyphs,needs_review
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/II,2,14-Madarihat (ST) A.C. / 60,52. Upper line SSK.,Madarihat / PS-12,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,11,1,19,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 60"", ""52. Upper line SSK."", ""Madarihat/II"", ""2"", ""Madarihat / PS-12"", ""Madarihat / ZP-18""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/III,3,14-Madarihat (ST) A.C. / 61,"53. Bangabari-Mujnai Prathamik
Vidyalay",Madarihat / PS-12,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,12,1,1,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 61"", ""53. Bangabari-Mujnai Prathamik\nVidyalay"", ""Madarihat/III"", ""3"", ""Madarihat / PS-12"", ""Madarihat / ZP-18""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/IV,4,14-Madarihat (ST) A.C. / 62,54/1. Aswininagar SSK,Madarihat / PS-13,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,12,1,2,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 62"", ""54/1. Aswininagar SSK"", ""Madarihat/IV"", ""4"", ""Madarihat / PS-13"", ""Madarihat / ZP-18""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/IV,4,14-Madarihat (ST) A.C. / 63,54/2. Aswininagar Primary School,Madarihat / PS-13,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,12,1,3,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 63"", ""54/2. Aswininagar Primary School"", ""Madarihat/IV"", ""4"", ""Madarihat / PS-13"", ""Madarihat / ZP-18""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/V,5,14-Madarihat (ST) A.C. / 64,55. Madarihat Girl’s High School.,Madarihat / PS-13,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,12,1,4,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 64"", ""55. Madarihat Girl’s High School."", ""Madarihat/V"", ""5"", ""Madarihat / PS-13"", ""Madarihat / ZP-18""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/VI,6,14-Madarihat (ST) A.C. / 65,56. Madarihat BFP School.,Madarihat / PS-13,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,12,1,5,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 65"", ""56. Madarihat BFP School."", ""Madarihat/VI"", ""6"", ""Madarihat / PS-13"", ""Madarihat / ZP-18""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/VII,7,14-Madarihat (ST) A.C. / 66,57. Subhas Nagar SSK,Madarihat / PS-13,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,12,1,6,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 66"", ""57. Subhas Nagar SSK"", ""Madarihat/VII"", ""7"", ""Madarihat / PS-13"", ""Madarihat / ZP-18""]",,native_fields_parsed
West Bengal,Alipurduar,2018,constituency_crosswalk,Madarihat,Madarihat/VIII,8,14-Madarihat (ST) A.C. / 67,58. Rabindra Nagar SSK,Madarihat / PS-13,Madarihat / ZP-18,data/wb/gp_source_search/historical_expansion/alipurduar_CONSTITUENCY_5fe98655.pdf,fd2063117af535c39b67f049573eb3ff1a8fcea3df4ba8c56deb6f6979cdba59,12,1,7,"[99.12, 17.75999999999999, 822.7199999999999, 569.52]","[""14-Madarihat (ST) A.C. / 67"", ""58. Rabindra Nagar SSK"", ""Madarihat/VIII"", ""8"", ""Madarihat / PS-13"", ""Madarihat / ZP-18""]",,native_fields_parsed
