district,term,source_file,page,row,y0,y1,column,reading
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,32,1909,1957,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7,32,1909,1957,women,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,1,3,457,all,“panchayat
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,1,3,457,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,1,3,457,women,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,2,457,510,all,(1)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,2,457,510,caste,(4)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,2,457,510,women,(5)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,3,510,558,all,RANIGANJ-|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,3,510,558,caste,RANIGANJ-I(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,3,510,558,women,RANIGANJ-I(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,4,558,606,all,RANIGANJ-II
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,4,558,606,caste,ee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,4,558,606,women,RANIGANJ-II(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,5,606,655,all,KUSHIDA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,5,606,655,caste,KUSHIDA (BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,5,606,655,women,anon
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,6,655,703,all,BORO!
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,6,655,703,caste,BORO! (BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,6,655,703,women,BORO! (BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,7,703,752,all,RASHIDABAD
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,7,703,752,caste,RASHIDABAD(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,7,703,752,women,rr
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,8,752,802,all,TULSHIHATTA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,8,752,802,caste,“ome
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,8,752,802,women,=
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,9,802,850,all,MAHENDRAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,9,802,850,caste,MAHENDRAPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,9,802,850,women,rors
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,10,850,898,all,BHINGOLE
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,10,850,898,caste,ry
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,10,850,898,women,BHINGOLE(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,11,898,947,all,HARISHCHANDRAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,11,898,947,caste,HARISHCHANDRAPUR(ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,11,898,947,women,Powered
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,12,947,995,all,MAHANANDAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,12,947,995,caste,MAHANANDAPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,12,947,995,women,MAHANANDAPUR(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,13,995,1044,all,BHAGABANPUR(Ch-!)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,13,995,1044,caste,BHAGABANPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,13,995,1044,women,BHAGABANPUR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,14,1044,1092,all,MOKDUMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,14,1044,1092,caste,MOKDUMPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,14,1044,1092,women,oon
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,15,1092,1140,all,ALIHANDA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,15,1092,1140,caste,ALIHANDA(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,15,1092,1140,women,ALIHANDA(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,16,1140,1189,all,KALIGRAM
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,16,1140,1189,caste,erry
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,16,1140,1189,women,sone
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,17,1189,1238,all,KHARBA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,17,1189,1238,caste,KHARBA(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,17,1189,1238,women,KHARBA(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,18,1238,1286,all,MOTIHARPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,18,1238,1286,caste,ee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,18,1238,1286,women,MOTIHARPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,19,1286,1334,all,CHANCHAL
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,19,1286,1334,caste,CHANCHAL(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,19,1286,1334,women,aves
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,20,1334,1383,all,SADLICHAK
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,20,1334,1383,caste,SADLICHAK(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,20,1334,1383,women,SADLICHAK(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,21,1383,1432,all,SULTANNAGAR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,21,1383,1432,caste,SULTANNAGAR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,21,1383,1432,women,es
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,22,1432,1481,all,MALIOR-|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,22,1432,1481,caste,mmm
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,22,1432,1481,women,woee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,23,1481,1529,all,MALIOR-II
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,23,1481,1529,caste,=—oe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,23,1481,1529,women,MALIOR-II(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,24,1529,1578,all,ISLAMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,24,1529,1578,caste,ISLAMPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,24,1529,1578,women,ISLAMPUR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,25,1578,1627,all,DOULATNAGAR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,25,1578,1627,caste,rn
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,25,1578,1627,women,eee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,26,1627,1676,all,BHALUKA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,26,1627,1676,caste,BHALUKA(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,26,1627,1676,women,waoe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,27,1676,1725,all,DOULATPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,27,1676,1725,caste,DOULATPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,27,1676,1725,women,DOULATPUR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,28,1725,1772,all,MASHALDAH
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,28,1725,1772,caste,MASHALDAH(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,28,1725,1772,women,oonew
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,29,1772,1822,all,BHAKRI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,29,1772,1822,caste,BHAKRI(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,29,1772,1822,women,BHAKRI(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,30,1822,1870,all,GOURHAND
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,30,1822,1870,caste,“moe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,30,1822,1870,women,GOURHAND(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,31,1870,1919,all,MALATIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,31,1870,1919,caste,soon
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,31,1870,1919,women,wen
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,32,1919,1966,all,JALALPUR(Ch-II)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,32,1919,1966,caste,JALALPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,32,1919,1966,women,am
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,33,1966,2015,all,CHANDRAPARA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,33,1966,2015,caste,——-<
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,33,1966,2015,women,CHANDRAPARA(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,34,2015,2063,all,DHANGARA BISANPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,34,2015,2063,caste,DHANGARA BISANPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,34,2015,2063,women,DHANGARA BISANPUR(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,35,2063,2110,all,KSHEMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,35,2063,2110,caste,KSHEMPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,35,2063,2110,women,=moe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,36,2110,2158,all,SRIPUR-I
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,36,2110,2158,caste,saee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,36,2110,2158,women,ance
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,37,2158,2207,all,SRIPUR-II
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,37,2158,2207,caste,saoe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,37,2158,2207,women,SRIPUR-II(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,38,2207,2256,all,MAHARAJPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,38,2207,2256,caste,ted
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,38,2207,2256,women,woe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,39,2256,2305,all,PIRGANJ
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,39,2256,2305,caste,PIRGANJ(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,39,2256,2305,women,PIRGANJ(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,40,2305,2353,all,SAMBALPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,40,2305,2353,caste,SAMBALPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,40,2305,2353,women,ene
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,41,2353,2401,all,PARANPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,41,2353,2401,caste,re
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,41,2353,2401,women,PARANPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,42,2401,2450,all,ARAIDANGA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,42,2401,2450,caste,ame
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,42,2401,2450,women,we
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,43,2450,2498,all,PUKHURIA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,43,2450,2498,caste,~~-~
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,43,2450,2498,women,PUKHURIA(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,44,2498,2547,all,MAHANANDATOLA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,44,2498,2547,caste,MAHANANDATOLA(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,44,2498,2547,women,once
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,45,2547,2595,all,BELAIMARI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,45,2547,2595,caste,BELAIMARI(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,45,2547,2595,women,BELAIMARI(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,46,2595,2644,all,DEBIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,46,2595,2644,caste,DEBIPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,46,2595,2644,women,waco
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,47,2644,2693,all,KAHALA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,47,2644,2693,caste,KAHALA(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,47,2644,2693,women,KAHALA(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,48,2693,2742,all,BAHARAL
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,48,2693,2742,caste,oon
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,48,2693,2742,women,=ece
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,49,2742,2790,all,RATUA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,49,2742,2790,caste,ween
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,49,2742,2790,women,RATUA(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,50,2790,2839,all,BHADO
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,50,2790,2839,caste,<<<0
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,50,2790,2839,women,ooum
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,51,2839,2885,all,SAMSI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,51,2839,2885,caste,wwen
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,51,2839,2885,women,SAMSI(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,52,2885,2932,all,CHANDMONI-II
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,52,2885,2932,caste,CHANDMONI-II(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,52,2885,2932,women,er’
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,53,2932,2979,all,CHANDMONI-!
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,53,2932,2979,caste,eres
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,53,2932,2979,women,ery
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,54,2979,3027,all,HIRANANDAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,54,2979,3027,caste,aace
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,54,2979,3027,women,HIRANANDAPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,55,3027,3075,all,UTTAR CHANDIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,55,3027,3075,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,55,3027,3075,women,woee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,56,3075,3123,all,NAZIRPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,56,3075,3123,caste,=<a=e
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,56,3075,3123,women,NAZIRPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,57,3123,3171,all,NURPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,57,3123,3171,caste,NURPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8,57,3123,3171,women,NURPUR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,1,3,455,all,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,1,3,455,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,1,3,455,women,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,2,455,509,all,(1)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,2,455,509,caste,(4)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,2,455,509,women,(5)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,3,509,557,all,MATHURAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,3,509,557,caste,mone
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,3,509,557,women,rs
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,4,557,605,all,DAKSHIN CHANDIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,4,557,605,caste,DAKSHIN CHANDIPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,4,557,605,women,ed
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,5,605,653,all,MANIKCHAK
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,5,605,653,caste,MANIKCHAK(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,5,605,653,women,MANIKCHAK(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,6,653,702,all,ENAYETPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,6,653,702,caste,acon
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,6,653,702,women,ENAYETPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,7,702,750,all,CHOWK! MIRDADPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,7,702,750,caste,sac
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,7,702,750,women,-———=
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,8,750,799,all,DHARAMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,8,750,799,caste,we
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,8,750,799,women,DHARAMPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,9,799,847,all,GOPALPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,9,799,847,caste,GOPALPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,9,799,847,women,ween
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,10,847,896,all,SOVANAGAR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,10,847,896,caste,mone
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,10,847,896,women,“---
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,11,896,945,all,FULBARIA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,11,896,945,caste,ww
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,11,896,945,women,FULBARIA(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,12,945,993,all,MILK!
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,12,945,993,caste,MILKI(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,12,945,993,women,MILKI(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,13,993,1042,all,NARHATTA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,13,993,1042,caste,-<---
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,13,993,1042,women,--o=2
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,14,1042,1091,all,BINODPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,14,1042,1091,caste,oor
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,14,1042,1091,women,BINODPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,15,1091,1140,all,AMRITY
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,15,1091,1140,caste,AMRITY(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,15,1091,1140,women,-———--
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,16,1140,1188,all,KAZIGRAM
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,16,1140,1188,caste,moon
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,16,1140,1188,women,—
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,17,1188,1236,all,KOTWALI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,17,1188,1236,caste,KOTWALI(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,17,1188,1236,women,KOTWALI(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,18,1236,1285,all,JADUPUR-!
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,18,1236,1285,caste,-ocn
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,18,1236,1285,women,JADUPUR-I(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,19,1285,1333,all,JADUPUR-!!
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,19,1285,1333,caste,JADUPUR-II(ST)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,19,1285,1333,women,JADUPUR-II(STW)
