state,district,term,block,gram_panchayat,named_in_order,caste_reservation,woman_reserved,printed,match,assigned_by,order,source_file,source_page,source_row,gp_list
West Bengal,Nadia,2018,NAKASHIPARA,MAJHERGRAM,True,SC,False,Majhergram (SC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,NAKASHIPARA,MURAGACHHA,True,UR,True,Muragachha,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,NAKASHIPARA,NAKASIPARA,True,UR,True,Nakashipara,transliteration,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,NAKASHIPARA,PATIKABARI,True,UR,True,Patikabari,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,ANULIA,True,UR,True,Anulia,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,BARASAT,True,SC,True,Barasat (SC) | Barasat,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,HABIBPUR,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,KALINARAYANPUR PAHARPUR,True,BC,True,Kalinarayanpur- Paharpur (BC) | Kalinarayanpur-Paharpur,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,8.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,KHISMA,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,NAWPARA MASUNDA,True,SC,True,Nawpara Masunda(SC) | Nawpara Masunda,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,7.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,PAYRADANGA,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,RAMANAGAR-I,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,RAMNAGAR-II,True,SC,False,Ramnagar-Il (SC),scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-I,TARAPUR,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,ANISHMALI,True,BC,False,Anismali (BC),transliteration,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,11.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,ARANGHATA,True,SC,False,Aranghata (SC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,BAHIRGACHI,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,BAIDYAPUR-I,True,ST,False,Baidyapur-I (ST),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,BAIDYAPUR-II,True,UR,True,Baidyapur II,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,DEBAGRAM,True,SC,True,Debagram (SC) | Debagram,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,DUTTAFULIA,True,SC,True,Duttapulia (SC) | Duttapulia,fuzzy,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,10.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,JUGALKISHORE,True,UR,True,Jugalkishore,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,KAMALPUR,True,UR,True,Kamalpur,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,MAJHERGRAM,True,UR,True,Majhergram,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,NOKARI,True,SC,True,Nokari (SC) | Nokari,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,RAGHUNATHPUR HIJULI-I,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,RAGHUNATHPUR HIJULI-II,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,RANAGHAT-II,SHYAMNAGAR,True,BC,True,Shyamnagar(BC) | Shyamnagar,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,ARBANDI-I,True,UR,True,Arbandi-I,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,ARBANDI-II,True,SC,True,Arbandi (SC) | Arbandi 1,fuzzy,override,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,BABLA,True,ST,True,Babla (ST) | Babla,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,BAGANCHRA,True,UR,True,Baganchra,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,BELGORIA-I,True,BC,True,Belgoria-I (BC) | Belgoria-I,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,BELGORIA-II,True,SC,False,Belgoria-Il (SC),scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,FULIA TOWNSHIP,True,BC,False,Fulia Township (BC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,GAYESHPUR,True,BC,False,Gayeshpur(BC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,11.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,HARIPUR,True,UR,True,Haripur,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,SANTIPUR,NABLA,True,SC,False,Nabla (SC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,BATAI-I,True,ST,True,Betai-I (ST) | Betai-l,transliteration,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,1.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,BETAI-II,True,SC,False,Betai-ll (SC),scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,1.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,CHANDERGHAT,True,UR,True,Chanderghat,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,1.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,CHHITKA,True,UR,True,Chhitka,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,1.0,24.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,KANAINAGAR,True,SC,True,Kanainagar (SC) | Kanainagar,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,NATNA,True,SC,False,Natna (SC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,1.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,PATHARGHATA-I,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,PATHATGHATA-II,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,RAGHUNATHPUR,True,UR,True,Raghunathpur,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,1.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,SHYAMNAGAR,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-I,TEHATTA,True,SC,True,Tehatta (SC) | Tehatta,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,1.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-II,BARNIA,True,UR,True,Barnia,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,9.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-II,GOPINATHPUR,True,SC,True,Gopinathpur (SC) | Gopinathpur,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-II,HANSPUKURIA,True,SC,True,Hanspukuria (SC) | Hanspukuria,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,10.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-II,PALASIPARA,True,UR,True,Palashipara,transliteration,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-II,PALSUNDA-I,True,BC,False,Palsunda-! (BC),scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,8.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-II,PALSUNDA-II,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,TEHATTA-II,SAHEBNAGAR,True,BC,False,Sahebnagar (BC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,2.0,7.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Malda,2013,BAMONGOLA,BAMONGOLA,True,SC,False,BAMANGOLA | BAMANGOLA(SC),transliteration,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,BAMONGOLA,CHANDPUR,True,UR,False,CHANDPUR,exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,BAMONGOLA,GOBINDAPUR-MAHESHPUR,True,UR,True,GOBINDAPUR-MAHESHPUR | GOBINDAPUR-MAHESHPUR (W:,exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,BAMONGOLA,JAGDALA,True,ST,True,JAGDALA | JAGDALA (ST) | JAGDALA (STW),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7.0,8.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,BAMONGOLA,MADNABATI,True,ST,True,MADNABATI | MADNABATI (ST) | MADNABATI (STW),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,BAMONGOLA,PAKUAHAT,True,UR,True,PAKUAHAT | PAKUAHAT(W),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,7.0,7.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,ALIHANDA,True,SC,True,ALIHANDA | ALIHANDA(SC) | ALIHANDA(SCW),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,BHAGABANPUR,True,SC,True,BHAGABANPUR(Ch-!) | BHAGABANPUR(SC) | BHAGABANPUR(SCW),exact,override,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,CHANCHOL,True,SC,False,CHANCHAL | CHANCHAL(SC),transliteration,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,KALIGRAM,True,UR,False,KALIGRAM,exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,KHARBA,True,BC,True,KHARBA | KHARBA(BC) | KHARBA(BCW),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,MAHANANDAPUR,True,BC,True,MAHANANDAPUR | MAHANANDAPUR(BC) | MAHANANDAPUR(BCW),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,MAKDAMPUR,True,BC,False,MOKDUMPUR | MOKDUMPUR(BC),transliteration,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-I,MOTIHARPUR,True,UR,True,MOTIHARPUR | MOTIHARPUR(W),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-II,BHAKRI,True,SC,True,BHAKRI | BHAKRI(SC) | BHAKRI(SCW),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,29.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-II,CHANDRAPARA,True,UR,True,CHANDRAPARA | CHANDRAPARA(W),exact,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,33.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
West Bengal,Malda,2013,CHANCHAL-II,DHANGARA-BISHANPUR,True,BC,True,DHANGARA BISANPUR | DHANGARA BISANPUR(BC) | DHANGARA BISANPUR(BCW),transliteration,matcher,"No. 334/P/PGE'13, dated 15/03/2013",malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,8.0,34.0,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
