row_id,state,year,district,block,tier,serial_printed,seat_id_printed,seat_id_readings,seat_no,seat_no_basis,source_path,source_page,source_sha256,source_bbox,gram_panchayat,reservation_raw,electors,votes_polled,votes_rejected,winner_name,winner_party,gram_panchayat_printed,gram_panchayat_basis,reservation,caste_reservation,woman_reserved,candidate_count,candidate_votes_sum,quality_flags,review_status
e61f3ceb52f0e536c82e,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,79,Samuktala/Xll-12,"[""Samuktala/XIl-12"", ""Samuktala/XIl-12"", ""Samuktala/Xll-12""]",12,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,9,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[832, 738, 1142, 992]",Samuktala,,1025,882,41,PABAN RAI,AITC,,constituency_prefix,,,,6,841,candidate_cells:review;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_name:readers_disagree,needs_review
a5af6e0e7108a34e46c0,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,80,Samuktala/XIll-13,"[""Samuktala/XIlI-13"", ""Samuktala/XIlI-13"", ""Samuktala/XIll-13""]",13,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,9,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[832, 992, 1142, 1118]",Samuktala,Ww,1099,913,70,SABITA DE SARKAR,AITC,,constituency_prefix,W,UR,1,3,843,candidate_cells:review;reservation_raw:low_ocr_confidence;seat_id:readers_disagree,needs_review
b58ddc15ba6418e03c82,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,81,Samuktala/XIV-14,"[""Samuktala/X|V-14"", ""Samuktala/XIV-14"", ""Samuktala/XIV-14""]",14,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,9,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[832, 1118, 1142, 1244]",Samuktala,,892,708,18,RAHABIAM MURMU,AITC,,constituency_prefix,,,,3,690,reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree,needs_review
462e8f72dc75b3657358,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,82,Samuktala/XV-15,"[""Samuktala/XV-15"", ""Samuktala/XV-15"", ""Samuktala/XV-15""]",15,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,9,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[832, 1244, 1142, 1370]",Samuktala,STW,1225,989,43,MANIKA HEMBROM,INC,Samuktala,gp_column,STW,ST,1,3,946,,automated_checks_passed
69b1ca3ecac296d1dfe5,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,83,Samuktala/XVI-16,"[""Samuktala/XVI-16"", ""Samuktala/XVI-16"", ""Samuktala/XVI-16""]",16,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,9,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[832, 1370, 1142, 1495]",Samuktala,Ww,1094,937,68,BHARATI PAUL,BJP,Samuktala,gp_column,W,UR,1,3,869,,automated_checks_passed
e575fe1d1d67b53b303c,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,85,Turturi/tl-2,"[""Turturi/ti-2"", ""Turturi/tl-2"", ""Turturi/tl-2""]",2,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 623, 1140, 750]",Turturi,SCW,1525,,80,KANIKA BISWAS (MAMPI),BJP,Turturi,gp_column,SCW,SC,1,3,1130,candidate_cells:review;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:readers_disagree,needs_review
ae8ab765c5dd2510662e,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,86,Turturi/Ill-3,"[""Turturi/Ill-3"", ""Turturi/Ill-3"", ""Turturi/Ill-3""]",3,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 750, 1140, 876]",Turturi,Ww,694,559,25,ALOKA DAS (BOSE),AITC,Turturi,gp_column,W,UR,1,3,534,reservation_raw:readers_disagree;seat_id:low_ocr_confidence,needs_review
770b202fd676e8955b02,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,84,Turturi/l-4,"[""Turturi/l-4"", ""Turturi/l-4"", ""Turturi/l-4""]",4,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 498, 1140, 623]",Turturi,ST,1347,1100,79,RAJ KISHOR KHARIA,AITC,Turturi,gp_column,ST,ST,0,3,1021,candidate_cells:review;seat_key:duplicate,needs_review
70c33567073812bbe857,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,87,Turturi/IV-4,"[""Turturi/IV-4"", ""Turturi/IlV-4"", ""Turturi/IV-4""]",4,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 876, 1140, 1004]",Turturi,,977,752,50,RINA DEBI MAGAR (YEALMO),AITC,Turturi,gp_column,,,,3,702,candidate_cells:review;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree;seat_key:duplicate,needs_review
6e3df82017d71ca2766e,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,88,Turturi/V-5,"[""Turturi/V-5"", ""Turturi/V-5"", ""Turturi/V-5""]",5,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 1004, 1140, 1130]",Turturi,ST,599,521,17,BIRAJ KUMAR MOCHHARI,AITC,Turturi,gp_column,ST,ST,0,3,504,seat_id:low_ocr_confidence;votes_polled:single_reader,needs_review
909e4a1b85173b05ec45,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,89,Turturi/VI-6,"[""Turturi/VI-6"", ""Turturi/VI-6"", ""Turturi/VI-6""]",6,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 1130, 1140, 1254]",Turturi,Ww,1766,1402,68,NEMANTI EKKA (HAZARI),RSP,Turturi,gp_column,W,UR,1,3,1334,candidate_cells:review;reservation_raw:readers_disagree,needs_review
3a21613497edb958f41f,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,90,Turturi/VIl-7,"[""Turturi/VIl-7"", ""Turtuni/VIl-7"", ""Turturi/VIl-7""]",7,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 1254, 1140, 1380]",Turturi,,1319,995,53,SUNIL BARLA,BJP,Turturi,gp_column,,,,3,942,reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree,needs_review
4ff1fd40f289785e4693,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,91,Turturi/Vitl-8,"[""; eile"", ""Sa ."", ""Turturi/Vitl-8""]",8,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 1380, 1140, 1464]",Turturi,SCW,1468,1076,51,SARASWATI MAJUMDAR,BJP,Turturi,gp_column,SCW,SC,1,2,1025,candidate_cells:review;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner:party_mismatch;winner_party:readers_disagree,needs_review
59f536772801f27dc9fa,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,92,Turturi/X-10,"[""Tages . 1"", ""Turturi/X-10 ;"", ""Turturi/X-10""]",10,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 1464, 1140, 1548]",Turturi,w,985,866,30,MANJU RAVA,BJP,Turturi,gp_column,W,UR,1,2,836,candidate_cells:review;reservation_raw:readers_disagree;seat_id:readers_disagree,needs_review
dd93bed198fd06fb8052,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,93,Turturi/XI-11,"[""Turturi/XI-11"", ""Turturi/XI-11"", ""Turturi/XI-11""]",11,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,10,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 1548, 1140, 1674]",Turturi,ST,658,,30,BISWAJIT KERKATA,AITC,Turturi,gp_column,ST,ST,0,3,525,seat_id:low_ocr_confidence;votes_polled:unread_numeric,needs_review
6d54e3a408ff12852f51,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,94,Bhatibarif!-1,"[""Bhatibarif!-1"", ""Bhatibarif!-1"", ""Bhatibarif!-1""]",1,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 494, 1150, 620]",Bhatibari,WwW,1068,916,20,ALKABALA DAS,RSP,Bhatibari,gp_column,,,,3,896,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;reservation_raw:readers_disagree;seat_id:low_ocr_confidence,needs_review
1f9c778fe74b1f50ed8f,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,95,Bhatibari/l|-2,"[""Bhatibarit-2"", ""Bhatibariti-2"", ""Bhatibari/l|-2""]",2,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 620, 1150, 704]",Bhatibari,Ww,903,796,48,GOURI DAS,AITC,Bhatibari,gp_column,W,UR,1,2,748,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_rejected:single_reader;winner_name:readers_disagree;winner_party:readers_disagree,needs_review
9d760961ddb601aadd30,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,96,Bhatibari/|l|-3,"[""Bhatibari es"", ""Bhatihag ="", ""Bhatibari/|l|-3""]",3,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 704, 1150, 772]",Bhatibari,,1486,1297,79,MD AJINUR HAK,AITC,Bhatibari,gp_column,,,,2,1218,electors:single_reader;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:single_reader;votes_rejected:single_reader,needs_review
b90d5030fd999735aedb,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,97,Bhaiibari/IV-4,"[""Bhatibari/IV-4"", ""Bhaiibari/IV-4"", ""Bhaiibari/IV-4""]",4,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 772, 1150, 876]",Bhatibari,Ww,1405,1235,102,SEFALI DAS,AITC,Bhatibari,gp_column,W,UR,1,3,1133,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:low_ocr_confidence;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_name:readers_disagree,needs_review
a7f7056415824a92b08f,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,98,Bhatibari/V-5,"[""Bhatibari/V-5 nis"", ""Bhatibari/V-5 nis"", ""Bhatibari/V-5""]",5,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 876, 1150, 1012]",Bhatibari,sc,863,772,22,LALITA DAS (KARJEE),AITC,Bhatibari,gp_column,SC,SC,0,4,750,gram_panchayat:readers_disagree;seat_id:readers_disagree,needs_review
e3cab3c40daa68b24187,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,99,Bhatibari/V|-6,"[""Bhatibari/VI-6 ;"", ""atih: Bhatibar/VI-6 ."", ""Bhatibari/V|-6""]",6,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1012, 1150, 1080]",Bhatibari,scw,960,861,,MAMONI DAS,IND,Bhatibari,gp_column,SCW,SC,1,2,815,candidate_cells:review;gram_panchayat:readers_disagree;seat_id:readers_disagree;votes_rejected:readers_disagree;winner_name:readers_disagree,needs_review
19712f8ed36207e2f4db,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,,Bhatibari/Vil-7,"["", Bhatibari/Vil-7"", "", Bhatibari/VIl-7"", ""Bhatibari/Vil-7""]",7,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1080, 1150, 1148]",Bhatibari,sc,853,770,41,ADHIR CH DAS,AITC,Bhatibari,gp_column,SC,SC,0,2,729,candidate_cells:review;gram_panchayat:readers_disagree;seat_id:readers_disagree,needs_review
372b347f2501acdab2b2,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,101,Bhatihar/VIII-8,"[""Sines Bhatibari/VIII-8"", ""a Bhatihari/VIII-8"", ""Bhatihar/VIII-8""]",8,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1148, 1150, 1216]",Bhatibari,,670,560,13,RATAN SEN,IND,Bhatibari,gp_column,,,,2,,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_name:readers_disagree,needs_review
f30a90caacbcb37236e9,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,102,Bhatihari/IX-9,"[""Bhatibari/IX-9 5"", ""ia Bhatibari/IX-9 a"", ""Bhatihari/IX-9""]",9,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1216, 1150, 1284]",Bhatibari,SCcWw,883,758,58,SUSHMA ROY,AITC,Bhatibari,gp_column,,,,2,,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;reservation_raw:low_ocr_confidence;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree,needs_review
831738a34021c8a3110e,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,103,Bhatihari/X-10,"[""Bhatibari/X-10"", ""Bhatihari/X-10"", ""Bhatihari/X-10""]",10,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1284, 1150, 1452]",Bhatibari,Ww,1456,1275,31,BHASWATI ROY,CPIM,Bhatibari,gp_column,W,UR,1,5,,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:low_ocr_confidence;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner:party_mismatch,needs_review
b47a60cffbabd47ce152,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,104,Bhatibar/X1-11,"[""Bhatibari/XI-11 p"", ""atitza Bhatibar/X1-11 p je\"""", ""Bhatibar/X1-11""]",11,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1452, 1150, 1521]",Bhatibari,,1205,1090,62,SWAPAN DEBNATH,AITC,Bhatibari,gp_column,,,,2,1028,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree,needs_review
40e77c6c010a3cb3653a,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,105,Bhatibari/XiI-12,"[""' Bhatibari/XiI-12"", ""' Bhatibari/XiI-12"", ""Bhatibari/XiI-12""]",12,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1521, 1150, 1590]",Bhatibari,Ww,734,670,41,RAKHI BISWAS (SARKAR),AITC,Bhatibari,gp_column,W,UR,1,2,729,gram_panchayat:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes:accounting_mismatch,needs_review
559e6792d478748e5ba8,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,106,Bhatibari/Xill-13,"[""Bhatibari/Xill-13 ,"", ""Bhatibari/Xill-13 ,"", ""Bhatibari/Xill-13""]",13,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1590, 1150, 1658]",Bhatibari,sc,830,717,35,DEBOTOSH DAS,AITC,Bhatibari,gp_column,SC,SC,0,2,682,seat_id:low_ocr_confidence;seat_id:readers_disagree,needs_review
ab7746346f05ac6948f8,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,107,Bhatibari/XIV-14,"[""Bhatibari/XIV-14"", ""Bhatibari/XIV-14"", ""Bhatibari/XIV-14""]",14,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1658, 1150, 1760]",Bhatibari,SCW,726,670,16,MANIKA DAS,AITC,Bhatibari,gp_column,SCW,SC,1,3,654,,automated_checks_passed
828a54b646b17bfc6443,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,108,Bhatwvari/XV-15,"[""Bhatibari/XV-15"", ""Bhativari/XV-15"", ""Bhatwvari/XV-15""]",15,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1760, 1150, 1862]",Bhatwvari,sc,910,841,33,GOPAL DAS,AITC,,constituency_prefix,SC,SC,0,3,808,candidate_cells:review;seat_id:low_ocr_confidence;seat_id:readers_disagree,needs_review
9ea0a93e25ff82686c64,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,109,Bhatibari/XVI-16,"[""Bhatibari/XVI-16"", ""Bhatibari/XVI-16"", ""Bhatibari/XVI-16""]",16,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1862, 1150, 1964]",Bhatibari,,1173,1055,34,KAJAL KR DUTTA,IND,,constituency_prefix,,,,3,1021,reservation:unresolved,needs_review
91fc46fb509a610a1cff,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,110,Bhatibari/XVII-17,"[""Bhatibari/XVII-17"", ""Bhatibari/XVII-17"", ""Bhatibari/XVII-17""]",17,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 1964, 1150, 2066]",Bhatibari,ScW,910,845,24,SUMITRA DAS,BJP,,constituency_prefix,SCW,SC,1,3,821,candidate_cells:review;reservation_raw:low_ocr_confidence;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;winner_name:readers_disagree,needs_review
41d49aabf4ca331f6cbc,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,,Bhativai/XVII-18,"[""Bhatibari/XVIl-18"", ""Bhativar/XVIII-18 a"", ""Bhativai/XVII-18""]",18,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,11,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[842, 2066, 1150, 2132]",Bhativai,sc,1298,1145,34,PRASANTA KR DAS (GUNESWAR DAS),BJP,,constituency_prefix,SC,SC,0,2,1111,candidate_cells:review;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_name:readers_disagree;winner_party:low_ocr_confidence,needs_review
056ff758efa221c437fd,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,112,Kohinoor/ I-1,"[""Kohinoor/ I-1"", ""Kohinoor/ I-1"", ""Kohinoor/ I-1""]",1,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,12,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 500, 1142, 602]",Kohinoor,ST,1306,1059,90,LACHMAN KHARIA,BJP,Kohinoor,gp_column,ST,ST,0,3,969,candidate_cells:review;seat_id:low_ocr_confidence,needs_review
1b20c238255d7e7bb4f4,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,113,Kohinoor! {I-2,"[""Kohinoer! {1-2"", ""Kohinoor! 11-2"", ""Kohinoor! {I-2""]",2,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,12,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 602, 1142, 704]",Kohinoor,STW,,,71,MINA KHARIA GORE,BJP,Kohinoor,gp_column,STW,ST,1,3,869,candidate_cells:review;electors:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:readers_disagree,needs_review
5c994da712a07fec4cae,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,114,Kohinoor/ {II-3,"[""Kohinoor/ {II-3"", ""Kohinoor! tII-3"", ""Kohinoor/ {II-3""]",3,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,12,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 704, 1142, 806]",Kohinoor,w,1464,1202,77,NILAM MANDAL,BJP,Kohinoor,gp_column,W,UR,1,3,1125,candidate_cells:review;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_rejected:single_reader;winner:party_mismatch;winner_name:readers_disagree;winner_party:readers_disagree,needs_review
fdbf55f87e9b3edca70c,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,115,Kohinoor/ IV-4,"[""Kohinoor! IV-4"", ""Kohinoor! IV-4"", ""Kohinoor/ IV-4""]",4,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,12,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 806, 1142, 876]",Kohinoor,,1364,1107,41,DIPAK DEBNATH (GANESH),BJP,Kohinoor,gp_column,,,,2,,candidate_cells:review;reservation:unresolved;seat_id:readers_disagree,needs_review
7c218052ddeda6b856de,West Bengal,2018,Alipurduar,Alipurduar-II,gp_member,116,Kohinoor/ V-5,"[""Kohinoor! V-5"", ""Kohinoor! V-5"", ""Kohinoor/ V-5""]",5,arabic_suffix,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IIA.PDF,12,c23e10bbe9da55bd5c660dbb34a4587cbeed72e927a9e0a4819b95487c5736cf,"[826, 876, 1142, 944]",Kohinoor,,629,568,18,DHANANJAY DEBNATH (BHAJAN),AITC,Kohinoor,gp_column,,,,2,550,reservation:unresolved;seat_id:readers_disagree;winner_party:low_ocr_confidence,needs_review
