row_id,state,district,year,tier,record_kind,block,row_label_raw,is_printed_total_row,party,declared_elected,source_path,source_page,source_sha256,source_bbox,header_bbox,header_cell_raw,count_cell_raw,review_status,quality_flags
de8908e9c1d4db2a97bc,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,AITC,99,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1111, 1326, 1210, 1464]","[1111, 590, 1210, 819]","{""column"": 6, ""bbox"": [1111, 590, 1210, 819], ""original"": ""|alTc|"", ""clean"": ""AITC"", ""original_confidence"": 62.253403, ""clean_confidence"": 88.483849, ""column_text"": ""AITC"", ""column_confidence"": 92.823402}","{""column"": 6, ""bbox"": [1111, 1326, 1210, 1464], ""original"": ""99"", ""clean"": ""99"", ""original_confidence"": 96.438202, ""clean_confidence"": 96.632523, ""column_text"": ""99"", ""column_confidence"": 96.809685}",needs_review,partial_party_column_mapping
dc02caba65b61346c0d4,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,BSP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1210, 1327, 1306, 1464]","[1210, 590, 1306, 819]","{""column"": 7, ""bbox"": [1210, 590, 1306, 819], ""original"": ""BSP |"", ""clean"": ""BSP"", ""original_confidence"": 48.301434, ""clean_confidence"": 96.20372, ""column_text"": ""BSP"", ""column_confidence"": 95.74369}","{""column"": 7, ""bbox"": [1210, 1327, 1306, 1464], ""original"": ""-|"", ""clean"": ""-"", ""original_confidence"": 86.700638, ""clean_confidence"": 92.427116, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
c0b43593849cacaacb32,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,BJP,30,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1306, 1327, 1390, 1464]","[1306, 590, 1390, 819]","{""column"": 8, ""bbox"": [1306, 590, 1390, 819], ""original"": ""BJP|"", ""clean"": ""BJP"", ""original_confidence"": 48.301434, ""clean_confidence"": 96.110794, ""column_text"": ""BJP"", ""column_confidence"": 96.080078}","{""column"": 8, ""bbox"": [1306, 1327, 1390, 1464], ""original"": ""30"", ""clean"": ""30"", ""original_confidence"": 96.941032, ""clean_confidence"": 96.25489, ""column_text"": ""30"", ""column_confidence"": 96.27774}",needs_review,partial_party_column_mapping
018ccbe9d86330f794a1,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,CPI,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1390, 1327, 1488, 1464]","[1390, 590, 1488, 820]","{""column"": 9, ""bbox"": [1390, 590, 1488, 820], ""original"": ""CPI |"", ""clean"": ""CPI"", ""original_confidence"": 86.538887, ""clean_confidence"": 88.832596, ""column_text"": ""CPI"", ""column_confidence"": 92.737312}","{""column"": 9, ""bbox"": [1390, 1327, 1488, 1464], ""original"": ""-"", ""clean"": ""~"", ""original_confidence"": 82.965881, ""clean_confidence"": 11.524305, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
65233f314f93c14fe885,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,CPI(M),5,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1488, 1327, 1626, 1464]","[1488, 590, 1626, 819]","{""column"": 10, ""bbox"": [1488, 590, 1626, 819], ""original"": ""CPI(M) |"", ""clean"": ""CPI(M)"", ""original_confidence"": 73.313904, ""clean_confidence"": 86.713699, ""column_text"": ""CPI(M)"", ""column_confidence"": 93.769325}","{""column"": 10, ""bbox"": [1488, 1327, 1626, 1464], ""original"": ""5"", ""clean"": ""5"", ""original_confidence"": 96.726425, ""clean_confidence"": 96.966248, ""column_text"": ""5"", ""column_confidence"": 96.666023}",needs_review,partial_party_column_mapping
b44a3de63dd1f90d2217,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,INC,4,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1626, 1327, 1714, 1464]","[1626, 590, 1714, 819]","{""column"": 11, ""bbox"": [1626, 590, 1714, 819], ""original"": ""INC"", ""clean"": ""INC"", ""original_confidence"": 93.859406, ""clean_confidence"": 96.24762, ""column_text"": ""INC"", ""column_confidence"": 96.492798}","{""column"": 11, ""bbox"": [1626, 1327, 1714, 1464], ""original"": ""4"", ""clean"": ""4"", ""original_confidence"": 96.640572, ""clean_confidence"": 96.929123, ""column_text"": ""4"", ""column_confidence"": 97.003075}",needs_review,partial_party_column_mapping
ac8b80be88bd4073e60c,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,NCP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1714, 1327, 1810, 1464]","[1714, 590, 1810, 820]","{""column"": 12, ""bbox"": [1714, 590, 1810, 820], ""original"": ""| NCP |"", ""clean"": ""NCP"", ""original_confidence"": 92.712387, ""clean_confidence"": 93.185143, ""column_text"": ""NCP"", ""column_confidence"": 89.125656}","{""column"": 12, ""bbox"": [1714, 1327, 1810, 1464], ""original"": ""-"", ""clean"": ""-"", ""original_confidence"": 45.150024, ""clean_confidence"": 91.082855, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
5e85994618a83871b4f3,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,AIFB,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1810, 1327, 1910, 1464]","[1810, 590, 1910, 820]","{""column"": 13, ""bbox"": [1810, 590, 1910, 820], ""original"": ""AIFB|RSP"", ""clean"": ""AIFB"", ""original_confidence"": 38.097298, ""clean_confidence"": 91.170708, ""column_text"": ""AIFB"", ""column_confidence"": 92.119385}","{""column"": 13, ""bbox"": [1810, 1327, 1910, 1464], ""original"": ""-|"", ""clean"": ""-"", ""original_confidence"": 86.324173, ""clean_confidence"": 92.373352, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
094aedb30a779f934547,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Alipurduar-II,TOTAL | ,True,RSP,3,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II GP IA.PDF,1,cee41439672bb0c03c7c714df12080642bb1cc5003d9d3e207d6d22e0dfd8ce9,"[1910, 1327, 1988, 1464]","[1910, 590, 1988, 820]","{""column"": 14, ""bbox"": [1910, 590, 1988, 820], ""original"": """", ""clean"": ""RSP"", ""original_confidence"": null, ""clean_confidence"": 96.512909, ""column_text"": ""RSP"", ""column_confidence"": 96.791298}","{""column"": 14, ""bbox"": [1910, 1327, 1988, 1464], ""original"": ""3"", ""clean"": ""3"", ""original_confidence"": 96.709969, ""clean_confidence"": 90.08873, ""column_text"": ""3"", ""column_confidence"": 96.936417}",needs_review,partial_party_column_mapping
28b0d147ccd9f3278634,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,AITC,7,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1329, 634, 1422, 720]","[1329, 413, 1422, 634]","{""column"": 6, ""bbox"": [1329, 413, 1422, 634], ""original"": ""|ATC|"", ""clean"": ""ATC"", ""original_confidence"": 17.903042, ""clean_confidence"": 67.359787, ""column_text"": ""AITC"", ""column_confidence"": 90.442909}","{""column"": 6, ""bbox"": [1329, 634, 1422, 720], ""original"": ""7"", ""clean"": """", ""original_confidence"": 74.390579, ""clean_confidence"": null, ""column_text"": ""a"", ""column_confidence"": 54.92968}",needs_review,partial_party_column_mapping;single_reader
886a09cc9b9ea38ce6d8,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,BSP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1422, 636, 1517, 720]","[1422, 414, 1517, 636]","{""column"": 7, ""bbox"": [1422, 414, 1517, 636], ""original"": ""BSP |"", ""clean"": ""BSP"", ""original_confidence"": 0.0, ""clean_confidence"": 96.400909, ""column_text"": ""BSP"", ""column_confidence"": 96.622314}","{""column"": 7, ""bbox"": [1422, 636, 1517, 720], ""original"": ""0"", ""clean"": ""|| 9"", ""original_confidence"": 86.474762, ""clean_confidence"": 48.908401, ""column_text"": ""0"", ""column_confidence"": 89.535019}",needs_review,partial_party_column_mapping;readers_disagree
77350000db64ced9fc34,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,BJP,0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1517, 636, 1626, 721]","[1517, 414, 1626, 636]","{""column"": 8, ""bbox"": [1517, 414, 1626, 636], ""original"": ""BJP |"", ""clean"": ""BJP"", ""original_confidence"": 78.691566, ""clean_confidence"": 85.59433, ""column_text"": ""BJP"", ""column_confidence"": 96.208008}","{""column"": 8, ""bbox"": [1517, 636, 1626, 721], ""original"": ""0"", ""clean"": ""0"", ""original_confidence"": 90.655548, ""clean_confidence"": 93.681923, ""column_text"": ""0"", ""column_confidence"": 92.576721}",needs_review,partial_party_column_mapping
5afdc82b0291aef08aa7,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,CPI,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1626, 636, 1724, 720]","[1626, 414, 1724, 636]","{""column"": 9, ""bbox"": [1626, 414, 1724, 636], ""original"": "":\nCPI |"", ""clean"": ""CPI"", ""original_confidence"": 77.899261, ""clean_confidence"": 85.59433, ""column_text"": ""CPI"", ""column_confidence"": 76.14608}","{""column"": 9, ""bbox"": [1626, 636, 1724, 720], ""original"": ""-"", ""clean"": ""="", ""original_confidence"": 87.569443, ""clean_confidence"": 46.771721, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
5ddf258679d986c67db4,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,CPI(M),,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1724, 636, 1854, 720]","[1724, 414, 1854, 636]","{""column"": 10, ""bbox"": [1724, 414, 1854, 636], ""original"": ""CPI(M) |"", ""clean"": ""CPI(M)"", ""original_confidence"": 84.233788, ""clean_confidence"": 83.37796, ""column_text"": ""CPI(M)"", ""column_confidence"": 78.203835}","{""column"": 10, ""bbox"": [1724, 636, 1854, 720], ""original"": ""-"", ""clean"": "":"", ""original_confidence"": 91.692444, ""clean_confidence"": 42.373833, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
fb0a919afad0686c2712,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,INC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 636, 1940, 720]","[1854, 414, 1940, 636]","{""column"": 11, ""bbox"": [1854, 414, 1940, 636], ""original"": ""INC |"", ""clean"": ""INC"", ""original_confidence"": 90.500969, ""clean_confidence"": 95.903328, ""column_text"": ""INC"", ""column_confidence"": 96.027458}","{""column"": 11, ""bbox"": [1854, 636, 1940, 720], ""original"": ""-"", ""clean"": ""-"", ""original_confidence"": 84.587151, ""clean_confidence"": 69.209595, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
2e1b280dbb69bbff533a,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,NCP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1940, 635, 2034, 720]","[1940, 412, 2034, 635]","{""column"": 12, ""bbox"": [1940, 412, 2034, 635], ""original"": ""NCP |"", ""clean"": ""NCP"", ""original_confidence"": 89.331169, ""clean_confidence"": 33.448692, ""column_text"": ""NCP"", ""column_confidence"": 57.753387}","{""column"": 12, ""bbox"": [1940, 635, 2034, 720], ""original"": ""-"", ""clean"": ""-"", ""original_confidence"": 89.822845, ""clean_confidence"": 89.550011, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
716b5de2633e8e62434b,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,AIFB,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[2034, 634, 2134, 720]","[2034, 412, 2134, 634]","{""column"": 13, ""bbox"": [2034, 412, 2134, 634], ""original"": ""AIFB"", ""clean"": ""AIFB"", ""original_confidence"": 69.86898, ""clean_confidence"": 63.479469, ""column_text"": ""AIFB"", ""column_confidence"": 90.834068}","{""column"": 13, ""bbox"": [2034, 634, 2134, 720], ""original"": ""-|"", ""clean"": ""-"", ""original_confidence"": 84.687332, ""clean_confidence"": 16.893997, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
cb47392028c6270ddf69,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Bandapani | 1,False,RSP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[2134, 634, 2206, 720]","[2134, 412, 2206, 634]","{""column"": 14, ""bbox"": [2134, 412, 2206, 634], ""original"": ""|RSP"", ""clean"": ""RSP"", ""original_confidence"": 3.062344, ""clean_confidence"": 96.995872, ""column_text"": ""RSP"", ""column_confidence"": 96.877396}","{""column"": 14, ""bbox"": [2134, 634, 2206, 720], ""original"": ""-"", ""clean"": "" -"", ""original_confidence"": 85.906616, ""clean_confidence"": 16.893997, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
c0d680dd8702c0a19362,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,AITC,19,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1329, 720, 1422, 805]","[1329, 413, 1422, 634]","{""column"": 6, ""bbox"": [1329, 413, 1422, 634], ""original"": ""|ATC|"", ""clean"": ""ATC"", ""original_confidence"": 17.903042, ""clean_confidence"": 67.359787, ""column_text"": ""AITC"", ""column_confidence"": 90.442909}","{""column"": 6, ""bbox"": [1329, 720, 1422, 805], ""original"": ""19"", ""clean"": ""19"", ""original_confidence"": 95.118126, ""clean_confidence"": 91.352737, ""column_text"": ""19"", ""column_confidence"": 95.723679}",needs_review,partial_party_column_mapping
8c7b0028dd47fafea2c0,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,BSP,0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1422, 720, 1517, 806]","[1422, 414, 1517, 636]","{""column"": 7, ""bbox"": [1422, 414, 1517, 636], ""original"": ""BSP |"", ""clean"": ""BSP"", ""original_confidence"": 0.0, ""clean_confidence"": 96.400909, ""column_text"": ""BSP"", ""column_confidence"": 96.622314}","{""column"": 7, ""bbox"": [1422, 720, 1517, 806], ""original"": ""0"", ""clean"": ""0"", ""original_confidence"": 94.115822, ""clean_confidence"": 94.115822, ""column_text"": ""0"", ""column_confidence"": 95.402969}",needs_review,partial_party_column_mapping
726c0a72ac733c055940,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,BJP,3,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1517, 721, 1626, 806]","[1517, 414, 1626, 636]","{""column"": 8, ""bbox"": [1517, 414, 1626, 636], ""original"": ""BJP |"", ""clean"": ""BJP"", ""original_confidence"": 78.691566, ""clean_confidence"": 85.59433, ""column_text"": ""BJP"", ""column_confidence"": 96.208008}","{""column"": 8, ""bbox"": [1517, 721, 1626, 806], ""original"": ""3"", ""clean"": ""3"", ""original_confidence"": 96.762413, ""clean_confidence"": 95.687248, ""column_text"": ""3"", ""column_confidence"": 88.374771}",needs_review,partial_party_column_mapping
38ac49ce0cd2879bec00,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,CPI,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1626, 720, 1724, 806]","[1626, 414, 1724, 636]","{""column"": 9, ""bbox"": [1626, 414, 1724, 636], ""original"": "":\nCPI |"", ""clean"": ""CPI"", ""original_confidence"": 77.899261, ""clean_confidence"": 85.59433, ""column_text"": ""CPI"", ""column_confidence"": 76.14608}","{""column"": 9, ""bbox"": [1626, 720, 1724, 806], ""original"": ""«"", ""clean"": ""«"", ""original_confidence"": 0.0, ""clean_confidence"": 0.0, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
abd8e0d12561e86bb076,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,CPI(M),,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1724, 720, 1854, 806]","[1724, 414, 1854, 636]","{""column"": 10, ""bbox"": [1724, 414, 1854, 636], ""original"": ""CPI(M) |"", ""clean"": ""CPI(M)"", ""original_confidence"": 84.233788, ""clean_confidence"": 83.37796, ""column_text"": ""CPI(M)"", ""column_confidence"": 78.203835}","{""column"": 10, ""bbox"": [1724, 720, 1854, 806], ""original"": ""="", ""clean"": ""="", ""original_confidence"": 27.976357, ""clean_confidence"": 27.976357, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
8b2eac4989f80a4d58d4,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,INC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1854, 720, 1940, 806]","[1854, 414, 1940, 636]","{""column"": 11, ""bbox"": [1854, 414, 1940, 636], ""original"": ""INC |"", ""clean"": ""INC"", ""original_confidence"": 90.500969, ""clean_confidence"": 95.903328, ""column_text"": ""INC"", ""column_confidence"": 96.027458}","{""column"": 11, ""bbox"": [1854, 720, 1940, 806], ""original"": ""a"", ""clean"": ""a"", ""original_confidence"": 22.979488, ""clean_confidence"": 22.979488, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
8b0b17a8648d2b32a94c,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,NCP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1940, 720, 2034, 806]","[1940, 412, 2034, 635]","{""column"": 12, ""bbox"": [1940, 412, 2034, 635], ""original"": ""NCP |"", ""clean"": ""NCP"", ""original_confidence"": 89.331169, ""clean_confidence"": 33.448692, ""column_text"": ""NCP"", ""column_confidence"": 57.753387}","{""column"": 12, ""bbox"": [1940, 720, 2034, 806], ""original"": ""Z"", ""clean"": ""Z"", ""original_confidence"": 40.430107, ""clean_confidence"": 40.430107, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
ea63e69fa62b8b290288,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,AIFB,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[2034, 720, 2134, 805]","[2034, 412, 2134, 634]","{""column"": 13, ""bbox"": [2034, 412, 2134, 634], ""original"": ""AIFB"", ""clean"": ""AIFB"", ""original_confidence"": 69.86898, ""clean_confidence"": 63.479469, ""column_text"": ""AIFB"", ""column_confidence"": 90.834068}","{""column"": 13, ""bbox"": [2034, 720, 2134, 805], ""original"": """", ""clean"": ""sl"", ""original_confidence"": null, ""clean_confidence"": 27.091913, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
7e62cb14db59ce30980d,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-t | ,False,RSP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[2134, 720, 2206, 805]","[2134, 412, 2206, 634]","{""column"": 14, ""bbox"": [2134, 412, 2206, 634], ""original"": ""|RSP"", ""clean"": ""RSP"", ""original_confidence"": 3.062344, ""clean_confidence"": 96.995872, ""column_text"": ""RSP"", ""column_confidence"": 96.877396}","{""column"": 14, ""bbox"": [2134, 720, 2206, 805], ""original"": ""sibinse"", ""clean"": ""Pimce"", ""original_confidence"": 0.0, ""clean_confidence"": 0.0, ""column_text"": """", ""column_confidence"": null}",needs_review,partial_party_column_mapping;unread_numeric
bf7c812bdc83fa87ffcf,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-ti | ,False,AITC,5,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1329, 805, 1422, 890]","[1329, 413, 1422, 634]","{""column"": 6, ""bbox"": [1329, 413, 1422, 634], ""original"": ""|ATC|"", ""clean"": ""ATC"", ""original_confidence"": 17.903042, ""clean_confidence"": 67.359787, ""column_text"": ""AITC"", ""column_confidence"": 90.442909}","{""column"": 6, ""bbox"": [1329, 805, 1422, 890], ""original"": """", ""clean"": ""5"", ""original_confidence"": null, ""clean_confidence"": 91.67131, ""column_text"": ""5"", ""column_confidence"": 95.8647}",needs_review,partial_party_column_mapping
d087071c42fafb3debd0,West Bengal,Alipurduar,2018,gp_member,consolidated_party_count,Madarihat-Birpara,Birpara-ti | ,False,BSP,0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,1,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1422, 806, 1517, 890]","[1422, 414, 1517, 636]","{""column"": 7, ""bbox"": [1422, 414, 1517, 636], ""original"": ""BSP |"", ""clean"": ""BSP"", ""original_confidence"": 0.0, ""clean_confidence"": 96.400909, ""column_text"": ""BSP"", ""column_confidence"": 96.622314}","{""column"": 7, ""bbox"": [1422, 806, 1517, 890], ""original"": ""51.0"", ""clean"": ""0"", ""original_confidence"": 32.165993, ""clean_confidence"": 91.148773, ""column_text"": ""0"", ""column_confidence"": 94.744766}",needs_review,partial_party_column_mapping
