seat_row_id,candidate_row_id,candidate_name,party,votes,source_path,source_page,source_sha256,source_bbox,quality_flags
1c81790a10be89181464,be849e0db3a046bb5a7b,Fulmani Munda,AITC,579,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1162, 2563, 1233]",
1c81790a10be89181464,3773aa5cce0cbf658f14,Minu Oraon,BJP,587,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1233, 2563, 1304]",name:readers_disagree;party:readers_disagree
42a75e2e67155643f31c,214b1a43373a46b27ebf,Jitendra Barman,AITC,278,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1304, 2563, 1376]",
42a75e2e67155643f31c,56c90d08d5469b21a1f0,Nilkamal Das(Sujan),IND,508,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1376, 2563, 1448]",
42a75e2e67155643f31c,b7972e1a594c7ee06944,Bipul Barman,BJP,177,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1448, 2563, 1520]",
42a75e2e67155643f31c,db628b2562723c5da2a0,Bima] Barman,CPIM,259,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1520, 2563, 1592]",name:readers_disagree;party:readers_disagree;votes:single_reader
e977062b08729db533a9,c7daf8adca173af406fa,Mamani Ray(Barman),AITC,353,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1592, 2563, 1663]",
e977062b08729db533a9,4a67ca3a49169817a9a2,Mina Barman,CPIM,234,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1663, 2563, 1735]",
e977062b08729db533a9,b068cb2085ae3040c51b,Sarathi Barman,BJP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1735, 2563, 1808]",name:readers_disagree;party:readers_disagree;votes:unread_numeric
699449e88bcd033a7268,c6f3036121f5c2234b84,Tapassi Das,AITC,315,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1808, 2563, 1879]",votes:single_reader
4412dcb6eadb37c2a36b,0de64c9b5d8785bdbca2,RITU KARJEE,CPIM,91,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 1950, 2563, 2022]",
4412dcb6eadb37c2a36b,5dee49cfa8f1c917c2d9,RITA KERKETTA ORAON,BJP,468,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 2022, 2563, 2094]",
4412dcb6eadb37c2a36b,f70308c524064c53390a,SWAPANA MAHANTA,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,4,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2046, 2094, 2563, 2166]",votes:readers_disagree
e9b0938316dd7c1d1d60,b20938ff9bfeb864ce05,ARUN KUMAR PRASAD,AITC,399,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 419, 2550, 490]",
e9b0938316dd7c1d1d60,8602a4234470930c52c4,RITA PETEL (BISWAS),CPIM,52,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 490, 2550, 561]",
e9b0938316dd7c1d1d60,adf80e004bac0fbd8ceb,SHUMBHUNATH PANDE,BJP,505,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 561, 2550, 633]",
e9b0938316dd7c1d1d60,fa27087af8baf2f9bac0,SHYAMA PRASAD ROY,IND,1,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 633, 2550, 705]",
f35e4ff2f8076ed852d4,b0e1b9afcf0e2c702f7e,AFSANA BEGAM,INC,13,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 705, 2550, 777]",
f35e4ff2f8076ed852d4,92c2504794a73adb3b13,AHIDA KHATUN,AITC,240,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 777, 2550, 850]",
f35e4ff2f8076ed852d4,c4965d5332abaebce246,MANJU LOHAR,RSP,136,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 850, 2550, 922]",
f35e4ff2f8076ed852d4,a7ff43648f90f1ffbdda,RINA SAIBA,BJP,221,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 922, 2550, 994]",name:readers_disagree
995d0c0bba21bfa2390b,fc16185de5187810b120,NIRMA SAIBA,RSP,29,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 994, 2550, 1066]",
995d0c0bba21bfa2390b,22ac1f60605b9959b18f,SANJAY DAS BARA,BJP,476,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1066, 2550, 1137]",
995d0c0bba21bfa2390b,18d13487af5f8526e5e3,SUKHMUNI TOPPO,AITC,384,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1137, 2550, 1209]",
baa8cc2e5404ccb7a802,7de618fdaf66c40549de,GURIYA BHAGAT,BJP,598,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1209, 2550, 1280]",votes:single_reader
baa8cc2e5404ccb7a802,23b9b92e2a883f3eda52,LILA CHIK BARAIK,AITC,344,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1280, 2550, 1352]",
8fd3eaf1886e94ee44af,14c094e7dfa47c0d458f,PRATIMA RAY,BJP,604,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1352, 2550, 1423]",
8fd3eaf1886e94ee44af,6ec4ba321204518c3b8a,FARIDA PARVIN,CPI(M),299,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1423, 2550, 1495]",
8fd3eaf1886e94ee44af,609cc2a21f37b002da13,MONJU KARJEE,AITC,561,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1495, 2550, 1566]",name:readers_disagree;party:readers_disagree
7aee131b954ca540bef9,135d6234a3e0be50503e,KALIKANTA RAY,CPI(M),6,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1566, 2550, 1638]",
7aee131b954ca540bef9,130c82b4406b5ad75dbc,KSHITISH SAIBA,AITC,363,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1638, 2550, 1710]",
7aee131b954ca540bef9,b5fcc8366b58f398dd95,MANIRAM SHAIBA,BJP,682,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,5,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2030, 1710, 2550, 1782]",
8192d593a12fe78b65e3,2aea3344f2b1954d5cfd,BUDESWAR ROY,AITC,201,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 426, 2554, 497]",
8192d593a12fe78b65e3,81052ea1e570ff0948c4,RAM CHANDRA ROY,CPI(M),6,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 497, 2554, 568]",
8192d593a12fe78b65e3,563dd927ae612eb44231,SHEFALI BARMAN (ROY),IND,196,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 568, 2554, 640]",
8192d593a12fe78b65e3,dcdb4f94e6128a1e6505,SUKUMAR ROY,BJP,423,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 640, 2554, 712]",
caa2495b19f95116f60e,bf370d2f0bc21fce9373,SIMA LAKRA (ORAON),AITC,336,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 712, 2554, 784]",
caa2495b19f95116f60e,76c44b5a960daea5828a,SUNIA ORAON,BJP,460,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 784, 2554, 857]",
6bfd9ea80e8eed14c3fe,ee43a1cf2d2412f1c440,AJIT MAJHI,BJP,221,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 929, 2554, 1001]",name:low_ocr_confidence;party:low_ocr_confidence
6bfd9ea80e8eed14c3fe,006c9e32902773b23025,SUKRAM MINJ,AITC,279,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1001, 2554, 1073]",name:readers_disagree;party:readers_disagree
8cbd827bcb9d96667357,1d4436bbb6fb4d7a32be,NAMITA ROY,AITC,489,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1073, 2554, 1145]",
8cbd827bcb9d96667357,4d40d8c55fffa99af6cb,PUSPITA ROY,IND,422,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1145, 2554, 1216]",
8cbd827bcb9d96667357,a8cb6637f37d08d8e9e8,MANASI BARMAN,BJP,37,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1216, 2554, 1288]",name:readers_disagree;party:readers_disagree
006217d398c16add0dd9,a2260592dd538693df6a,MAMUNI BEGAM,IND,248,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1288, 2554, 1359]",
006217d398c16add0dd9,6a791a21dd374e215925,MENAKA SINGH,AITC,345,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1359, 2554, 1430]",
006217d398c16add0dd9,e961abc3f2ebf3e03fb4,SUMI DEY(ROY),BJP,216,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1430, 2554, 1502]",
81f6507eea0ea1f6790d,62ef86543a3380c733a4,MONTU KARJEE,IND,0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1574, 2554, 1646]",
81f6507eea0ea1f6790d,6547eed237b6bf2e1818,MIYA AABDUL GAFUR,BJP,475,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1646, 2554, 1718]",
81f6507eea0ea1f6790d,36fe46adb060e0d46a17,SUNIL ROY,AITC,500,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1718, 2554, 1790]",
81f6507eea0ea1f6790d,b957e77db3b388f8b9bb,SUBHASH CHANDRA ROY,RSP,4,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1790, 2554, 1862]",
7e2329c3d63880cfe5bf,0e8c191a0723f2f6e390,DHARMARAJ ROY,BJP,376,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1862, 2554, 1933]",
7e2329c3d63880cfe5bf,8f6f6dd33edba009aa79,FULKESHAR RAY,AITC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 1933, 2554, 2005]",votes:readers_disagree
7e2329c3d63880cfe5bf,4d1a8948157aac7a4066,SANTOSH MOHANTA,CPI(M),,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,6,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2032, 2005, 2554, 2077]",votes:readers_disagree
daaf917e0453781237d3,3688aa4b7a5b05e778fb,ARCHANA SARKAR,CPIM,30,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 425, 2553, 496]",
daaf917e0453781237d3,67c9f4931235b7e5666a,PRIYANKA ROY,BJP,105,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 496, 2553, 568]",name:readers_disagree
daaf917e0453781237d3,66b99d16301d9c4c907f,LAKSHMI MISRA Hae i ai,AITC,270,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 568, 2553, 639]",name:low_ocr_confidence;name:readers_disagree
5e1fda0c725d94c13488,bbec6f5a86cf7e113ca2,KAMAL BARMAN,AITC,311,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 639, 2553, 711]",
5e1fda0c725d94c13488,2786d1228acbab9519af,RATAN BISWAS,CPIM,20,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 711, 2553, 784]",
5e1fda0c725d94c13488,f9b168841d8fe1bf59bf,SUSHANTA BARMAN,BJP,451,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 784, 2553, 856]",
b6bc4c0da6471b1b363b,6343e8a5aaa2a5fd7d8b,DIPTI PAUL,CPIM,109,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 856, 2553, 928]",name:low_ocr_confidence
b6bc4c0da6471b1b363b,931e8dbcfea9f2d19619,NAMITA SUTRADHAR (BISWAS),BJP,401,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 928, 2553, 1000]",
b6bc4c0da6471b1b363b,0ed86726d11eed4b6adb,MAMATA DAS (DEY),AITC,611,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1000, 2553, 1072]",
a7e13eed3c0e43697027,a4f4c7bc62e5efa4c750,PRATAP ROY,CPIM,128,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1072, 2553, 1144]",
a7e13eed3c0e43697027,48c26e24dfbfa4fef839,BISWAJIT RUHIDAS,BJP,306,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1144, 2553, 1215]",
a7e13eed3c0e43697027,42772ad34e9bc0ea0332,SUSHANTA BARMAN,AITC,446,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1215, 2553, 1287]",
dd4aa025a98c1d7b7f83,bf42b313a75204734660,KAKULI BISWAS(MONDAL),BJP,501,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1287, 2553, 1358]",party:readers_disagree
dd4aa025a98c1d7b7f83,7162884dd943da7d4f8d,PURNIMA BARMAN,AITC,364,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1358, 2553, 1429]",
dd4aa025a98c1d7b7f83,8d140c65b2b54bb7d5ee,SUKLA DAS (SAHA),IND,34,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1429, 2553, 1501]",
aed9595b44789a6e1921,65cc514d9ef2c3f54381,TUMPA DAS,BJP,289,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1501, 2553, 1573]",
aed9595b44789a6e1921,2ef147976ba4d4f31136,NILIMA BARMAN,CPIM,40,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1573, 2553, 1644]",
aed9595b44789a6e1921,f6be256548a1fe511d32,PURABI ADHIKARI BARMAN,AITC,426,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1644, 2553, 1717]",
743e3aa2bc4df4c2992e,32cbf2d55a875ec9ee12,ABHIJIT RAY(SANATAN),AITC,442,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1717, 2553, 1789]",
743e3aa2bc4df4c2992e,f4714f82915ff2a9a009,PRANBHANJAN BASAK,BJP,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/FALAKATA/FALAKATA GP IIA.PDF,7,de4a5b9cce211c608d8f46496192a5a1deefa67c179db581b994b9683467bd5c,"[2036, 1789, 2553, 1861]",votes:readers_disagree
