seat_row_id,candidate_row_id,candidate_name,party,votes,source_path,source_page,source_sha256,source_bbox,quality_flags,tier
85dfda6ffd256024fc71,8dded1bf8f3686117751,DEBOJIT SARKAR,AITC,18845,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 762, 1948, 830]",,zp_member
85dfda6ffd256024fc71,b5f81ad56a32a729b3fb,TAPAN DAS,BJP,14635,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 830, 1948, 896]",party:readers_disagree,zp_member
85dfda6ffd256024fc71,80708c18ec81566da4d5,BASAB PANDIT,CPI(M),9289,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 896, 1948, 962]",,zp_member
85dfda6ffd256024fc71,6fdd2a9ff75f4e150fa4,ARUP KUMAR NARJINARY,IND,1607,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 962, 1948, 1028]",party:readers_disagree,zp_member
85dfda6ffd256024fc71,220eb876427b0f68e19c,SATYENDRA CHANDRA DEBNAT!,IND,145,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1028, 1948, 1093]",name:low_ocr_confidence;name:readers_disagree;party:readers_disagree,zp_member
a809af6167d3bec960cd,b1596a8c2b1bdff1adb7,ARCHITA KUNGAR (MANDAL),AITC,24638,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1093, 1948, 1158]",,zp_member
a809af6167d3bec960cd,073c4cf9706f3ba1c81f,DEBI DAS,CPI(M),13059,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1158, 1948, 1224]",,zp_member
a809af6167d3bec960cd,3daee55180f0e89daa56,MANIKA DAS,BJP,12305,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1224, 1948, 1289]",,zp_member
a809af6167d3bec960cd,634ddaaff4e70b301e50,DEBI SAHA (DAS),SUCI(COMMUNIST),688,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1289, 1948, 1354]",party:unrecognized,zp_member
6229b27439d420be4a50,c88769b7836f2c694f2f,MOHAN SHARMA,AITC,21509,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1354, 1948, 1420]",,zp_member
6229b27439d420be4a50,d741700f86913345c302,DIPAK SHARMA,BJP,10096,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1420, 1948, 1485]",,zp_member
6229b27439d420be4a50,8388898c566c021eae8f,MOBARAK ALI SARKAR,CPI(M),7086,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1485, 1948, 1551]",,zp_member
6229b27439d420be4a50,74ebeadd2c513f863da8,PRASENJIT KUMAR RAY,INC,3839,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1551, 1948, 1617]",,zp_member
6229b27439d420be4a50,2dcd239050981b4dd2bc,DHARMENDRA ROY,SUCI(COMMUNIST),389,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1617, 1948, 1682]",party:unrecognized,zp_member
6229b27439d420be4a50,a18ea6db7595cc91e915,RAJIB MANDAL,IND,149,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/APD-II/APD-II ZP IC AND IIC.PDF,2,52b709015ea77896a9b85d7eee1d776c71c8bd9b31a97e7982a20196dd9397f2,"[1440, 1682, 1948, 1742]",,zp_member
a0ef6f247347513184b2,eb8a4f2ae068b6d75b02,JACINTA LAKRA,ATC,18450,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 897, 1442, 934]",party:low_ocr_confidence;party:readers_disagree;party:unrecognized,zp_member
a0ef6f247347513184b2,832209b569328ab60ee2,PRADIP KUMAR MODAK,IND,317,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 934, 1442, 974]",,zp_member
9e0eeca177b53d78f3cc,a691f29af0d00251bf73,ARBINA YONZONE,BJP,9063,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 1088, 1442, 1125]",party:readers_disagree,zp_member
9e0eeca177b53d78f3cc,c7a329f80a105c5d6be2,ASMAYA SUBBA,AITC,16421,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 1125, 1442, 1163]",,zp_member
9e0eeca177b53d78f3cc,cc3bf34b7a2043eb68ae,CILINA HORO (TOPNO),CPI(M),1092,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 1163, 1442, 1200]",name:readers_disagree;party:readers_disagree,zp_member
654d20c89e035ed51d11,4e8f912cbb79caaaecb5,ASHA NARJINARY,AITC,19942,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 1238, 1442, 1276]",party:readers_disagree,zp_member
654d20c89e035ed51d11,5091a704bfedbd801e71,KARTIK ORAON,INC,798,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 1276, 1442, 1314]",party:readers_disagree,zp_member
654d20c89e035ed51d11,58aa35a3c7df7831657e,PINKI MUNDA,SUCI(COMMUNIST),301,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 1314, 1442, 1356]",party:low_ocr_confidence;party:readers_disagree;party:unrecognized,zp_member
654d20c89e035ed51d11,cf0e9497b6372e1e1fec,,PHM) ———,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,24,bdee20d0b659b47ee0c5e0794ee4173ed4569f2b7e1ac1a32bed1ec439ecdf77,"[1095, 1356, 1442, 1375]",name:missing;party:low_ocr_confidence;party:readers_disagree;party:unrecognized;votes:readers_disagree,zp_member
e4d53794c412ec721f50,6ed1f091e9d04bd97f57,CHANDRA MOHAN BHOWMICK,CPI(M),5905,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 894, 1525, 960]",,zp_member
e4d53794c412ec721f50,a2684e403dcc82d0370a,BIREN RAM,BIP,11651,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 960, 1525, 1026]",party:readers_disagree;party:unrecognized,zp_member
e4d53794c412ec721f50,5fc9fe5ffd2071d138b9,JOGENDRANATH RAY,SUCI (C),,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1026, 1525, 1093]",party:readers_disagree;party:unrecognized;votes:readers_disagree,zp_member
e4d53794c412ec721f50,6c3d43c48f0380c3a8d8,SURABHI ROY,AITC,17186,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1093, 1525, 1158]",,zp_member
bdb02cf2d3a6406186fe,5b49e5c3cb94c8bef386,TUMPA MURMU,AITC,13113,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1224, 1525, 1290]",,zp_member
bdb02cf2d3a6406186fe,169c7fd542f3063fa452,BIFALA MOCHARI,INC,787,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1290, 1525, 1356]",,zp_member
bdb02cf2d3a6406186fe,f0994da635b56b7ee65e,MANILA TIRKEY,RSP,4492,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1356, 1525, 1422]",,zp_member
66bd2fb8bbc013b285f9,b4ddcc11744248a2e258,GOLAP RAY,IND,1380,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1422, 1525, 1488]",,zp_member
66bd2fb8bbc013b285f9,97503514f68d532603e0,DIPALI KUJUR,INC,387,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1488, 1525, 1554]",,zp_member
66bd2fb8bbc013b285f9,0254898565c4f9f4b7ad,MALABIKA MOULIK(DUTTA),CPI(M),4637,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1554, 1525, 1620]",party:readers_disagree,zp_member
66bd2fb8bbc013b285f9,9bf35ed2cf26bc59c680,RUMA SARKAR,BIP,20070,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1620, 1525, 1686]",party:unrecognized,zp_member
3ba07ea5786ac02719bd,2be8e9a093d9af8ce569,DEBOJIT SARKAR,AITC,18845,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 1952, 1525, 2019]",,zp_member
3ba07ea5786ac02719bd,323b898e8e3f0bef269d,BASAB PANDIT,CPI(M),9289,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 2019, 1525, 2085]",,zp_member
3ba07ea5786ac02719bd,8175eea1cd58afc12b24,SATYENDRA CHANDRA DEBNATH,IND,145,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,1,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[927, 2085, 1525, 2152]",,zp_member
53e41547b18ea8e7ee48,7aeaf949bd6880724096,2561,SUCI (C),13059,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,2,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[1911, 563, 2123, 828]",party:readers_disagree;party:unrecognized,zp_member
e91fa806045e72e671e2,1117ef6bbe0dc6d0e5c6,2993,AITC,20254,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,2,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[1911, 828, 2123, 1094]",,zp_member
4bdecb502d4388647778,d2347f9778bb472a3d61,$393,SUCI (C),526,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,2,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[1911, 1094, 2123, 1422]",name:low_ocr_confidence;name:readers_disagree;party:low_ocr_confidence;party:readers_disagree;party:unrecognized,zp_member
c426ba426a6efead49bf,719c58ba4e1f646310c5,3716,INC,5970,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,2,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[1911, 1422, 2123, 1687]",party:readers_disagree,zp_member
bddcc7cc23bc8b47c1f4,aee0818d3f5b0b1141f6,ZZ07,AITC,21509,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,2,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[1911, 1878, 2123, 2086]",name:low_ocr_confidence;name:readers_disagree,zp_member
d1a884e44b9b554cc52d,74d67b967c7d905b8557,DHANABALA BARMAN(ROY),BJP,15063,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 569, 1538, 636]",,zp_member
d1a884e44b9b554cc52d,21949d0256d674b32656,DHRITI RAY PRODHAN,CPI(M),4072,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 636, 1538, 701]",,zp_member
d1a884e44b9b554cc52d,d5ff1acbedb604cd96c2,BARNALI BARMAN,IND,506,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 701, 1538, 768]",,zp_member
d1a884e44b9b554cc52d,9185b6a016a84597b03b,BASUMATI RAY,SUCI(C),387,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 768, 1538, 835]",party:low_ocr_confidence;party:readers_disagree,zp_member
d1a884e44b9b554cc52d,54288619fd3efdc361f2,SHYAMARANI BARMAN,AITC,23770,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 835, 1538, 901]",name:readers_disagree;party:readers_disagree,zp_member
ffc2ed2d47315b7a85ab,b7bc8b9ad10c28986eb3,TAPAS BARMAN,SUCI (C),208,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 901, 1538, 968]",party:readers_disagree;party:unrecognized,zp_member
ffc2ed2d47315b7a85ab,803b89b1c3b005851df2,PADMALOCHAN ROY,IND,237,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 968, 1538, 1034]",,zp_member
ffc2ed2d47315b7a85ab,8a0d1a8230c314f9d343,PROVAT KUMAR SARKAR,BJP,16195,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1034, 1538, 1100]",,zp_member
ffc2ed2d47315b7a85ab,4ef40c4ed9c488839858,RATAN MOHANTA,AITC,27590,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1100, 1538, 1166]",,zp_member
ffc2ed2d47315b7a85ab,5941e5633d57e8fa4286,SUBRATA RAY (BAPI),RSP,2677,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1166, 1538, 1232]",,zp_member
684e2c316b0e8480cc93,73f3c206c7bf7c5ac504,PRADIP ROY,SUCI (C),333,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1364, 1538, 1430]",party:low_ocr_confidence;party:readers_disagree;party:unrecognized,zp_member
684e2c316b0e8480cc93,29ed240a23ba6d2b63fb,BINOY KUMAR DHAR,CPI(M),6428,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1430, 1538, 1496]",,zp_member
684e2c316b0e8480cc93,83559e1198cee11e512b,BISWAJIT DUTTA,BJP,9672,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1496, 1538, 1562]",party:readers_disagree,zp_member
684e2c316b0e8480cc93,4eea21500444201bf470,MANORANJAN DEY (MONA),AITC,21332,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1562, 1538, 1628]",,zp_member
2df770439b0422d10000,6f067957f204d431adca,TANUSHREE RAY,AITC,26389,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1694, 1538, 1760]",name:readers_disagree;party:readers_disagree,zp_member
2df770439b0422d10000,482f2fd5d3c02679e3a4,MADHUMITA RAY (BARMAN),INC,,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1760, 1538, 1827]",votes:unread_numeric,zp_member
2df770439b0422d10000,5f37598dc8b3e67db551,MIRA BARMAN (BASUNIA),CPUM),10587,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1827, 1538, 1880]",name:readers_disagree;party:low_ocr_confidence;party:readers_disagree;party:unrecognized,zp_member
a1cdd8e2f0911229d08c,40b8c5d2d957ecef49e5,KAKALI MOHANTA,SUCI(C),272,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1894, 1538, 1960]",party:low_ocr_confidence,zp_member
a1cdd8e2f0911229d08c,5d752f2c7a2303946c1b,PARBATI BARMAN (SINHA),CPI(M),6229,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 1960, 1538, 2026]",,zp_member
a1cdd8e2f0911229d08c,ebcdee28434c1b2d9eab,MAMUNI ROY (BARA),INC,693,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 2026, 1538, 2092]",,zp_member
a1cdd8e2f0911229d08c,6d5c1afef88fea585614,SUKLA DAS (SUTRADHAR),BIP,20609,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 2092, 1538, 2158]",party:unrecognized,zp_member
a1cdd8e2f0911229d08c,54f70a51cc93e164cafe,SHEFALI BARMAN,AITC,25165,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,3,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[943, 2158, 1538, 2224]",,zp_member
1756e800cb135029df23,9323f35d9707974c0387,KRISHNA KUMAR BARMAN,CPI(M),4893,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,4,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[938, 566, 1538, 632]",,zp_member
1756e800cb135029df23,6f1fba9869b59f0710c9,RANJIT BARMAN,BJP,28830,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,4,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[938, 632, 1538, 698]",party:readers_disagree,zp_member
1756e800cb135029df23,d977587cbb2ecd65b4ca,RABINDRA NATH RAY,INC,427,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/District IC IIC/Anex_II_C.PDF,4,0a9bb716d21cd45071252fdb330930e9bb2faed70c3ef12a3e8927e91e4a7372,"[938, 698, 1538, 765]",,zp_member
